# {"t_start": 1551815722.3255825, "env_id": "Reacher-v2"} 
r,l,t
-147.467289,50,0.074891
-148.824004,50,0.138849
-188.290972,50,0.203546
-145.216748,50,0.268502
-165.926561,50,0.333055
-130.37443,50,0.397567
-155.536581,50,0.462274
-165.018382,50,0.527088
-174.032695,50,0.591361
-129.222221,50,0.655493
-95.343529,50,0.719629
-131.029019,50,0.784085
-137.829525,50,0.848927
-132.43232,50,0.913451
-123.844508,50,0.977703
-145.871297,50,1.042258
-166.883313,50,1.106317
-153.86243,50,1.170892
-165.45262,50,1.235285
-157.323031,50,1.301636
-159.614415,50,1.367007
-138.997729,50,1.431174
-115.49482,50,1.495631
-163.812609,50,1.559934
-162.4268,50,1.624875
-175.209815,50,1.689345
-133.124841,50,1.75392
-156.121081,50,1.818294
-162.948239,50,1.882744
-170.871436,50,1.947238
-152.8628,50,2.011723
-163.667462,50,2.076169
-145.320118,50,2.140382
-179.349301,50,2.20487
-130.218913,50,2.269298
-155.392183,50,2.333734
-137.247947,50,2.396831
-139.095331,50,2.437849
-165.700195,50,2.490412
-137.146529,50,2.546079
-155.744616,50,4.115226
-166.512347,50,4.165982
-183.298983,50,4.220581
-160.653569,50,4.273797
-128.993252,50,4.325894
-135.51842,50,4.381823
-149.359862,50,4.43185
-117.848462,50,4.482848
-126.5238,50,4.537264
-119.202142,50,4.589909
-126.700183,50,4.640932
-130.202987,50,4.694367
-163.888905,50,4.745517
-158.755947,50,4.793762
-140.392061,50,4.849176
-177.906837,50,4.903305
-134.409234,50,4.957181
-160.111404,50,5.011591
-116.674326,50,5.068001
-150.939525,50,5.124741
-164.658085,50,5.17849
-148.775537,50,5.225633
-183.77684,50,5.268477
-125.636455,50,5.31085
-178.230633,50,5.354038
-118.812037,50,5.396634
-141.406417,50,5.441761
-150.030037,50,5.484739
-166.101371,50,5.527594
-147.506329,50,5.570571
-158.724946,50,5.613524
-136.109207,50,5.655954
-103.106065,50,5.697824
-164.118275,50,5.739566
-144.860696,50,5.781613
-136.923407,50,5.823312
-146.841096,50,5.867747
-135.244277,50,5.930471
-154.34379,50,5.9969
-135.610233,50,6.063479
-143.594059,50,6.129849
-145.333109,50,7.79195
-180.253937,50,7.858361
-164.008885,50,7.925079
-101.158138,50,7.99159
-143.945197,50,8.058474
-145.088066,50,8.124834
-156.376855,50,8.191405
-146.153552,50,8.257957
-143.278579,50,8.324577
-125.898486,50,8.390903
-136.027122,50,8.457432
-114.47147,50,8.523618
-142.589088,50,8.584097
-123.607716,50,8.636477
-134.563686,50,8.691873
-157.695004,50,8.744374
-173.683602,50,8.794163
-121.742284,50,8.843659
-141.900107,50,8.89483
-129.122756,50,8.944925
-150.560723,50,8.999523
-173.910411,50,9.05399
-116.045557,50,9.108655
-150.346204,50,9.161531
-149.590476,50,9.213365
-125.26452,50,9.266557
-98.198129,50,9.319451
-132.882247,50,9.369553
-132.443028,50,9.423492
-108.820858,50,9.475867
-98.272706,50,9.527535
-123.990819,50,9.584237
-117.73289,50,9.635081
-158.909688,50,9.687627
-140.420943,50,9.742126
-174.425406,50,9.791475
-106.452602,50,9.844498
-130.005003,50,9.896527
-125.05824,50,9.953609
-119.250729,50,10.007259
-121.265762,50,10.058038
-91.167015,50,11.416953
-95.528064,50,11.460833
-119.338033,50,11.50437
-114.666618,50,11.547663
-98.771923,50,11.593015
-147.497806,50,11.650096
-126.653602,50,11.707462
-119.514411,50,11.763558
-93.754569,50,11.809032
-123.555767,50,11.860791
-108.674199,50,11.912085
-134.628969,50,11.9553
-116.283646,50,12.000166
-129.383037,50,12.051384
-99.293385,50,12.109399
-128.254305,50,12.167317
-111.484578,50,12.225128
-133.299438,50,12.282025
-115.674302,50,12.339153
-112.646704,50,12.396294
-100.255554,50,12.451184
-160.24821,50,12.509648
-123.665071,50,12.563953
-126.153947,50,12.615232
-145.945032,50,12.659116
-122.494972,50,12.702687
-118.070494,50,12.752454
-127.906062,50,12.799999
-104.681071,50,12.843337
-122.024904,50,12.886688
-109.833064,50,12.930546
-139.727296,50,12.974096
-107.152004,50,13.021696
-108.013457,50,13.06532
-109.467917,50,13.109097
-120.10672,50,13.154665
-102.047517,50,13.198565
-100.532037,50,13.254405
-109.561325,50,13.308048
-111.486774,50,13.363559
-135.566098,50,13.420481
-102.97289,50,14.983492
-94.755766,50,15.049635
-116.755364,50,15.116136
-101.157213,50,15.182337
-119.039411,50,15.249211
-116.966096,50,15.31571
-111.656732,50,15.382046
-136.677517,50,15.448502
-81.482225,50,15.496724
-115.003851,50,15.54009
-119.696281,50,15.581034
-113.727869,50,15.632929
-121.264727,50,15.687824
-104.216898,50,15.746921
-105.376546,50,15.805813
-98.051838,50,15.867715
-132.814087,50,15.922952
-133.094083,50,15.979951
