# {"t_start": 1551811846.7687817, "env_id": "HalfCheetah-v2"} 
r,l,t
-747.478745,1000,1.467576
-811.571782,1000,3.027752
-823.511884,1000,6.150808
-715.176063,1000,7.520255
-918.180389,1000,9.838445
-784.517241,1000,11.158594
-744.186683,1000,14.122543
-896.321899,1000,15.373059
-748.552424,1000,18.19642
-683.658296,1000,19.519626
-761.288771,1000,22.24848
-883.656137,1000,23.597307
-623.218075,1000,26.447816
-659.586677,1000,27.792172
-660.917336,1000,30.525476
-650.059039,1000,31.729015
-794.393603,1000,34.394736
-840.250686,1000,35.736596
-691.965277,1000,38.325126
-579.433155,1000,39.66738
-592.619716,1000,42.678424
-717.970471,1000,43.778846
-563.711253,1000,46.330185
-773.041885,1000,47.418259
-649.789744,1000,50.24336
-648.232165,1000,51.571153
-629.18724,1000,54.306587
-572.146415,1000,55.497061
-615.141988,1000,58.413929
-737.573812,1000,59.686935
-508.433175,1000,62.671899
-486.096446,1000,63.865537
-506.485235,1000,66.298338
-520.450938,1000,67.397183
-398.024944,1000,70.023779
-705.241006,1000,71.034369
-538.457667,1000,74.018046
-533.770692,1000,75.132446
-511.230582,1000,77.8449
-550.588417,1000,79.195443
-501.443414,1000,82.151159
-465.498755,1000,83.430605
-494.84231,1000,84.380263
-375.789047,1000,86.98584
-456.695931,1000,88.027176
-356.078632,1000,90.720426
-395.976881,1000,91.971516
-392.156327,1000,94.652018
-486.021908,1000,95.717899
-449.097018,1000,98.208729
-446.605053,1000,99.191808
-281.638006,1000,102.014151
-303.252464,1000,103.285973
-318.83102,1000,105.992411
-363.724522,1000,107.332296
-295.596993,1000,109.603664
-271.505891,1000,110.746084
-234.22641,1000,113.778713
-302.821807,1000,115.084962
-229.665777,1000,117.643026
-200.224448,1000,118.705238
-224.222605,1000,121.453838
-209.323642,1000,122.470595
-222.210474,1000,125.149496
-238.778343,1000,126.164866
-214.767835,1000,128.73157
-117.659577,1000,129.858647
-167.094272,1000,132.451643
-86.945378,1000,133.493609
-309.813976,1000,136.437982
-197.398768,1000,137.765709
-103.374914,1000,140.383762
-40.51587,1000,141.737294
-167.44802,1000,144.333754
-150.567036,1000,145.599289
-344.949662,1000,148.496044
-73.077569,1000,149.84604
-34.799127,1000,152.65014
-89.418825,1000,153.978036
-191.898343,1000,156.888094
6.819686,1000,158.229966
-369.906098,1000,161.117894
12.00737,1000,162.475498
-40.030546,1000,165.219065
59.427804,1000,166.239079
-112.289214,1000,167.303679
-122.835533,1000,169.905238
-47.219618,1000,171.268682
-66.118483,1000,173.907122
-206.554278,1000,174.808933
-6.500259,1000,177.450352
83.688277,1000,178.597744
-177.790721,1000,181.280384
7.772787,1000,182.372023
89.352573,1000,185.126537
133.505372,1000,186.394152
129.571917,1000,188.959821
230.724809,1000,189.92677
94.9742,1000,192.5462
172.910751,1000,193.642655
0.875259,1000,196.005085
176.428802,1000,197.124431
