# {"t_start": 1551811846.2312286, "env_id": "Hopper-v2"} 
r,l,t
5.445299,15,0.033224
6.650246,19,0.062509
4.838414,8,0.074613
7.703873,10,0.089624
9.840298,12,0.107691
16.058811,35,0.160923
8.547064,13,0.18019
8.6695,11,0.196754
4.051118,9,0.209347
15.762386,20,0.236995
8.710479,11,0.252217
9.788791,12,0.268655
16.862427,16,0.290438
7.745741,11,0.305378
59.788315,45,0.367275
4.448659,9,0.37971
7.582991,10,0.39328
12.772033,14,0.41266
9.902063,13,0.430758
9.090112,11,0.445843
15.2321,45,0.507977
10.011223,27,0.544844
11.74716,13,0.562604
44.695254,35,0.609789
12.163767,16,0.631408
11.509516,14,0.650137
10.664442,12,0.666707
11.579584,34,0.713328
8.453779,16,0.73521
11.277432,14,0.754577
10.372222,13,0.769796
28.896988,34,0.800994
10.218367,15,0.814373
12.317356,15,0.827608
11.834733,21,0.846258
6.282458,12,0.857032
8.254412,14,0.869621
17.913812,22,0.89925
12.678683,19,0.924931
14.952555,22,0.950804
14.065866,15,0.96837
70.630626,47,1.024938
19.18733,18,1.051709
6.652405,10,1.06724
10.013592,12,1.086031
5.01948,10,1.102038
15.562868,17,1.128355
19.80302,19,1.158119
13.255433,15,1.18178
7.146415,11,1.198834
56.430864,87,1.33424
54.221412,38,1.392487
10.542635,17,1.419227
5.71792,9,1.433251
56.920626,38,1.491211
9.290867,13,1.510945
9.194005,11,1.5279
58.958048,39,1.588592
30.694913,27,1.632931
33.878481,27,1.67471
8.22596,28,1.718396
46.032016,40,1.780738
67.562765,44,1.848897
48.613968,35,1.903115
6.289411,12,1.921589
8.866954,13,1.942007
11.939337,13,1.962533
10.228866,13,1.982813
16.005442,47,2.056365
16.983141,20,2.087657
15.395283,22,2.122426
7.887603,13,2.142757
5.668483,8,2.155274
46.694836,47,2.228207
37.503483,31,2.275549
4.575808,9,2.289818
11.906102,17,2.316085
8.309136,11,2.333312
57.294348,48,2.408012
8.464602,20,2.439778
46.689867,33,2.490739
8.206978,11,2.507948
6.883265,14,2.52972
16.764576,34,2.582699
8.480222,20,2.613997
7.239233,11,2.631188
13.743648,20,2.662597
7.344137,13,2.683199
8.551026,12,2.701584
71.596338,44,2.768356
23.137966,20,2.799906
15.219711,24,2.837099
23.903253,35,2.891724
8.360902,10,2.907629
30.66996,35,2.962103
39.901599,34,4.71323
9.527706,13,4.733035
7.231845,11,4.748839
10.80734,17,4.776354
28.242227,51,4.854381
6.968077,10,4.870374
12.165872,14,4.893404
6.229681,10,4.908482
16.015844,19,4.938281
75.444711,57,5.019717
12.792855,28,5.061473
29.977929,33,5.111946
39.529231,30,5.154109
36.856127,28,5.192444
12.870238,16,5.213309
21.563622,33,5.254175
7.599486,24,5.285496
6.735527,12,5.302159
7.949499,12,5.318071
11.653224,21,5.344853
10.874667,13,5.361484
39.41472,39,5.408248
21.646572,21,5.435896
7.545888,32,5.476285
8.703347,12,5.493072
11.950302,17,5.513478
10.574887,14,5.532192
9.575162,13,5.550768
20.570696,22,5.575265
40.388085,28,5.613168
14.413096,42,5.666821
25.563588,50,5.728543
46.403274,32,5.772799
7.763033,11,5.786721
5.176553,10,5.797343
65.899021,44,5.857015
8.700431,14,5.878359
