# {"t_start": 1551811846.171195, "env_id": "Reacher-v2"} 
r,l,t
-121.068245,50,0.061548
-139.347473,50,0.099749
-149.294329,50,0.15661
-96.792173,50,0.213639
-110.856163,50,0.271752
-130.507462,50,0.334673
-160.86136,50,0.397732
-110.439078,50,0.460684
-92.124501,50,0.523832
-129.148609,50,0.586687
-120.650226,50,0.644393
-116.143933,50,0.702094
-123.975818,50,0.759473
-104.747083,50,0.816491
-114.231463,50,0.874107
-118.942275,50,0.931538
-124.549445,50,0.989383
-112.251609,50,1.046926
-114.164807,50,1.10374
-158.507722,50,1.160981
-139.404593,50,1.210694
-116.981502,50,1.263319
-125.236957,50,1.331676
-110.185022,50,1.397978
-113.290951,50,1.464384
-105.021582,50,1.530908
-128.493714,50,1.597451
-146.564776,50,1.664032
-122.156886,50,1.730669
-120.288225,50,1.796879
-104.863747,50,1.863256
-106.814813,50,1.929779
-118.358607,50,1.996945
-109.236986,50,2.064037
-122.861236,50,2.130305
-119.360527,50,2.196739
-130.332799,50,2.263027
-120.453761,50,2.329234
-138.446497,50,2.396154
-157.885413,50,2.464423
-106.265539,50,4.190858
-126.668666,50,4.257303
-134.491274,50,4.323311
-115.261627,50,4.388595
-108.28052,50,4.45282
-129.558912,50,4.517464
-126.632565,50,4.583701
-99.375808,50,4.650345
-101.631228,50,4.716131
-102.279072,50,4.781733
-125.6851,50,4.846924
-100.81277,50,4.913369
-88.974064,50,4.979628
-106.083894,50,5.04472
-130.603705,50,5.108956
-107.713494,50,5.173654
-102.253661,50,5.238308
-109.672461,50,5.302815
-146.712379,50,5.367815
-104.921707,50,5.43319
-96.841694,50,5.498907
-103.607358,50,5.565928
-100.800967,50,5.630683
-95.58778,50,5.694812
-116.739631,50,5.761207
-118.265556,50,5.825752
-128.728138,50,5.890858
-119.140112,50,5.955907
-82.235179,50,6.022309
-132.008447,50,6.087839
-143.084535,50,6.15238
-99.86603,50,6.216609
-114.710486,50,6.282537
-105.174511,50,6.348266
-129.505635,50,6.414824
-106.252055,50,6.478883
-133.841897,50,6.542842
-123.28265,50,6.60697
-106.184659,50,6.669808
-124.283827,50,6.736285
-142.148897,50,6.80121
-136.371819,50,8.425482
-120.883557,50,8.481096
-108.964353,50,8.536298
-86.117101,50,8.591791
-106.50243,50,8.650152
-78.128425,50,8.709933
-135.37342,50,8.766456
-89.733458,50,8.823774
-110.482482,50,8.889802
-123.058597,50,8.956933
-149.299223,50,9.024258
-87.231133,50,9.091405
-124.134049,50,9.159084
-104.572848,50,9.226193
-109.335202,50,9.293474
-95.608155,50,9.360691
-76.391352,50,9.428319
-118.574361,50,9.495758
-106.537387,50,9.563124
-130.895142,50,9.630741
-101.961365,50,9.698207
-102.388496,50,9.765518
-117.27899,50,9.832656
-125.298076,50,9.899873
-137.984957,50,9.967217
-113.632394,50,10.0349
-110.897356,50,10.102363
-119.896988,50,10.169757
-99.770628,50,10.23702
-109.553506,50,10.304034
-121.43209,50,10.370046
-108.25929,50,10.437237
-91.38376,50,10.504321
-99.734067,50,10.571525
-104.14667,50,10.639241
-118.26668,50,10.706434
-98.364744,50,10.77349
-98.079423,50,10.840494
-105.348962,50,10.902027
-115.697083,50,10.959336
-131.756583,50,11.01648
-94.346995,50,12.5186
-99.03503,50,12.584841
-76.141621,50,12.651043
-100.954873,50,12.717632
-118.155677,50,12.783926
-113.458198,50,12.850423
-91.434795,50,12.909985
-104.541739,50,12.961768
-124.028936,50,13.02543
-100.569304,50,13.09249
-94.778132,50,13.159139
-100.269496,50,13.22578
-94.29846,50,13.291988
-93.638825,50,13.358258
-118.148582,50,13.424886
-92.686527,50,13.491585
-99.814305,50,13.558031
-95.096789,50,13.624487
-109.124381,50,13.690949
-123.144404,50,13.757639
-106.050699,50,13.824394
-120.805714,50,13.890766
-112.201489,50,13.95042
-77.50512,50,14.000587
-98.978178,50,14.050504
-92.024556,50,14.101567
-106.19205,50,14.151609
-101.586882,50,14.201696
-101.742828,50,14.249344
-105.624067,50,14.2933
-105.858593,50,14.341262
-80.200714,50,14.393038
-94.249073,50,14.450538
-91.180571,50,14.50878
-85.334379,50,14.566676
-89.289558,50,14.622108
-114.584865,50,14.677653
-102.291403,50,14.73492
-88.558182,50,14.789193
-99.060379,50,14.845267
-95.743352,50,14.892439
-88.371991,50,16.454767
-94.735189,50,16.51142
-102.268882,50,16.568001
-107.34408,50,16.624313
-105.614617,50,16.675365
-78.536603,50,16.72471
-113.517297,50,16.779327
-71.495814,50,16.828588
-95.504551,50,16.875939
-78.098246,50,16.929112
-90.688868,50,16.981076
-81.41161,50,17.034638
-75.193442,50,17.085969
-82.56851,50,17.138946
-89.8611,50,17.192898
-78.953325,50,17.242948
-85.596756,50,17.292846
-110.198518,50,17.339344
-81.980586,50,17.387233
-82.171634,50,17.441385
-113.384552,50,17.486722
-73.444505,50,17.53289
-106.363318,50,17.589627
-78.042071,50,17.645633
-96.304206,50,17.688546
-62.961991,50,17.731613
-114.766509,50,17.774723
-86.508536,50,17.817582
-79.757181,50,17.860901
-96.375567,50,17.908603
-102.977433,50,17.951863
-104.302832,50,18.004504
-94.945886,50,18.050076
-85.992835,50,18.103624
-75.473044,50,18.155288
-113.875,50,18.201862
-95.446763,50,18.256543
-53.755765,50,18.311081
-90.694655,50,18.367761
-90.328956,50,18.424857
-95.404487,50,18.481682
-86.336606,50,20.113632
-57.554991,50,20.181706
-73.213779,50,20.24898
-95.304312,50,20.315082
-85.167083,50,20.381041
-57.275603,50,20.44797
-57.834687,50,20.514871
-86.712888,50,20.580804
-93.796373,50,20.647451
-73.206138,50,20.714608
-85.884655,50,20.780761
-79.373077,50,20.84768
-90.147856,50,20.913823
-83.753599,50,20.980799
-80.076856,50,21.04745
-75.678153,50,21.113306
-83.058594,50,21.17987
-97.710834,50,21.246609
-97.167207,50,21.31265
-80.711361,50,21.378926
-88.029247,50,21.445235
-73.948268,50,21.511836
-80.257223,50,21.577611
-101.548727,50,21.644385
-102.5325,50,21.711109
-98.830812,50,21.776904
-96.314468,50,21.843876
-76.686934,50,21.910372
-96.325435,50,21.977219
-71.022231,50,22.043554
-77.925618,50,22.110315
-88.850536,50,22.17697
-77.72528,50,22.241287
-86.334525,50,22.299496
-80.214535,50,22.354033
-80.89749,50,22.410328
-85.216236,50,22.466548
-84.53645,50,22.522124
-59.437271,50,22.573399
-48.99305,50,22.629112
-91.072367,50,22.688033
-90.924005,50,24.293705
-73.842681,50,24.360145
-73.996379,50,24.426778
-80.60146,50,24.49318
-77.698084,50,24.559949
-63.286096,50,24.627098
-82.425625,50,24.693734
-74.623428,50,24.761029
-61.691294,50,24.827973
-91.647517,50,24.894731
-79.065213,50,24.961314
-68.272632,50,25.027923
-81.065189,50,25.094804
-86.679207,50,25.161863
-79.875015,50,25.228548
-71.627185,50,25.295506
-63.438267,50,25.362019
-104.103039,50,25.428538
-69.893648,50,25.495111
-54.473708,50,25.561238
-74.568724,50,25.627424
-75.215708,50,25.694133
-65.524612,50,25.760695
-65.546678,50,25.827275
-63.199443,50,25.894065
-96.650754,50,25.960613
-54.742278,50,26.027249
-74.89801,50,26.094215
-92.796298,50,26.160478
-70.128996,50,26.227099
-58.814905,50,26.293377
-77.504929,50,26.360353
-85.096252,50,26.427152
-69.374922,50,26.493588
-97.272258,50,26.560186
-89.136539,50,26.626823
-76.077054,50,26.682221
-80.650969,50,26.738445
-72.17457,50,26.797207
-64.602522,50,26.853465
-81.869776,50,26.912374
-60.371077,50,28.521829
-65.971589,50,28.58721
-79.304096,50,28.652565
-73.070402,50,28.717953
-69.171837,50,28.783255
-69.214112,50,28.848444
-67.577653,50,28.91363
-79.32221,50,28.978839
-73.856772,50,29.044224
-83.78956,50,29.109716
-65.864422,50,29.17541
-77.017435,50,29.241743
-60.218232,50,29.307199
-72.56773,50,29.3651
-80.391101,50,29.421368
-52.942034,50,29.477352
-67.465347,50,29.532942
-72.456163,50,29.588717
-72.414819,50,29.644373
-73.042911,50,29.700317
-65.70868,50,29.756113
-71.421068,50,29.812008
-59.017656,50,29.868064
-78.278209,50,29.924771
-48.725236,50,29.981139
-85.745186,50,30.037716
-73.863389,50,30.095138
-79.870382,50,30.152629
-75.900646,50,30.207134
-87.815621,50,30.256413
-88.963666,50,30.305612
-71.907401,50,30.355046
-68.520537,50,30.402636
-71.291444,50,30.459478
-64.576417,50,30.513219
-79.629073,50,30.557444
-85.294875,50,30.6055
-73.988589,50,30.660938
-77.76486,50,30.714043
-70.190265,50,30.767519
-69.60895,50,30.824863
-50.268154,50,32.397903
-78.900321,50,32.466382
-74.821195,50,32.532374
-85.491355,50,32.600058
-64.189334,50,32.666404
-66.510823,50,32.733305
-58.218487,50,32.800768
-58.58474,50,32.867134
-74.529301,50,32.933238
-71.249013,50,32.999001
-53.622133,50,33.066221
-67.604111,50,33.134017
-67.341424,50,33.20143
-63.817144,50,33.267449
-74.028718,50,33.335009
-75.892459,50,33.401747
-69.169721,50,33.46911
-59.596934,50,33.536599
-87.954058,50,33.603501
-79.66544,50,33.66921
-66.637299,50,33.735201
-52.411108,50,33.800926
-57.047868,50,33.866632
-74.351418,50,33.926185
-75.041389,50,33.98316
-64.109452,50,34.040307
-61.575938,50,34.09682
-75.636103,50,34.153945
-66.968306,50,34.210865
-68.656927,50,34.26547
-73.444059,50,34.32437
-62.340388,50,34.380999
