# {"t_start": 1551811847.9406357, "env_id": "HalfCheetah-v2"} 
r,l,t
-864.464394,1000,1.305938
-823.657625,1000,2.421204
-851.704877,1000,5.462317
-676.893623,1000,6.761374
-732.754547,1000,9.761691
-561.375852,1000,10.844492
-806.611642,1000,13.469164
-786.377013,1000,14.32116
-837.960897,1000,16.932782
-763.174935,1000,18.180998
-804.230685,1000,20.958531
-768.536776,1000,22.292616
-562.964204,1000,24.95305
-634.066395,1000,26.286274
-598.585018,1000,29.058281
-609.995304,1000,30.218269
-755.501538,1000,33.102589
-691.98115,1000,34.157971
-719.54156,1000,36.958687
-606.042027,1000,38.471067
-702.423834,1000,41.438533
-673.880556,1000,42.591106
-438.302104,1000,45.58425
-574.925341,1000,46.733861
-670.828089,1000,49.501413
-577.265056,1000,50.434544
-443.837599,1000,53.060905
-550.580616,1000,54.116845
-615.615636,1000,56.686009
-380.076675,1000,58.062719
-618.438394,1000,60.936247
-591.591036,1000,62.283057
-549.632224,1000,64.911709
-592.645927,1000,65.92644
-471.050467,1000,68.70927
-374.726867,1000,69.950076
-559.426273,1000,72.655054
-527.730078,1000,73.934578
-325.948694,1000,76.718933
-572.906557,1000,77.95995
-309.822195,1000,80.597362
-296.817292,1000,81.815145
-382.421135,1000,83.074443
-332.23806,1000,85.889816
-386.205963,1000,86.960399
-386.747724,1000,89.855372
-325.004483,1000,90.985684
-443.635833,1000,93.794247
-403.507278,1000,95.039642
-273.276947,1000,97.649633
-245.500277,1000,99.010463
-176.738883,1000,101.98557
-229.373156,1000,103.287478
-406.27328,1000,106.119616
-200.427643,1000,107.466118
-130.608966,1000,110.024666
-240.777341,1000,111.378649
-379.974504,1000,114.147063
-367.383398,1000,115.207199
-387.004997,1000,117.9871
-196.953853,1000,119.212001
-278.144215,1000,122.159773
-338.152989,1000,123.495768
-324.519673,1000,126.364476
-290.580632,1000,127.476887
-82.509733,1000,130.312556
-144.959308,1000,131.580537
-138.166416,1000,134.420894
-121.38714,1000,135.512777
-97.493816,1000,138.179728
-123.462393,1000,139.462938
-110.220563,1000,142.245511
-182.87156,1000,143.322019
-83.16811,1000,146.411829
-53.67799,1000,147.885679
-120.76883,1000,150.945192
-221.652548,1000,152.289893
-97.804825,1000,155.189613
-306.704079,1000,156.195812
100.962954,1000,158.907279
-73.874931,1000,160.11184
-95.491506,1000,162.965351
-158.789212,1000,164.050179
-215.473921,1000,166.599495
-219.653393,1000,167.600467
-51.734924,1000,168.856245
-77.862543,1000,171.810063
-25.759527,1000,173.09033
-10.158053,1000,176.173393
63.147815,1000,177.757703
-13.781458,1000,180.501035
-69.227826,1000,181.520644
-172.975501,1000,184.075415
-62.54009,1000,185.084456
34.749273,1000,187.564541
83.240391,1000,188.671969
-374.855816,1000,191.296655
186.136073,1000,192.368377
8.327532,1000,195.122178
94.693438,1000,196.45964
49.217653,1000,198.991295
142.019967,1000,200.133146
94.214934,1000,202.778268
-262.443336,1000,204.027466
51.175349,1000,206.733511
69.435855,1000,207.867996
93.90932,1000,210.420135
133.557467,1000,211.531404
49.134421,1000,214.274438
137.639635,1000,215.191701
252.395847,1000,217.917877
45.461412,1000,219.168549
57.216451,1000,221.882827
32.971966,1000,222.970964
60.717587,1000,225.81164
56.962041,1000,227.204778
82.718956,1000,230.09154
116.485484,1000,231.477593
254.431882,1000,234.503346
320.107174,1000,235.89005
166.533391,1000,238.697329
177.078589,1000,239.876795
262.6961,1000,242.517234
360.289628,1000,243.876154
281.983754,1000,246.835802
204.828704,1000,248.15899
158.658346,1000,250.806586
233.237745,1000,252.153089
415.383234,1000,253.433915
301.735458,1000,256.274533
409.13867,1000,257.336035
161.794445,1000,260.173852
376.442251,1000,261.494394
412.908686,1000,264.529258
172.369543,1000,265.723644
222.078514,1000,268.564928
285.853133,1000,269.65717
528.817466,1000,272.418668
414.292606,1000,273.778709
171.771049,1000,276.697995
539.048351,1000,277.895259
441.899163,1000,280.590654
268.221484,1000,281.663721
619.603642,1000,284.517944
411.759463,1000,285.703896
457.391639,1000,288.424383
474.681258,1000,289.769309
501.048462,1000,292.690118
508.123239,1000,293.953888
410.900723,1000,296.303402
528.992278,1000,297.580369
433.3127,1000,300.504385
528.041853,1000,301.622596
509.033928,1000,304.367697
692.564131,1000,305.432812
490.54794,1000,308.242619
-271.006777,1000,309.557483
446.959733,1000,312.553991
501.739932,1000,313.919414
554.17611,1000,316.793896
524.650307,1000,318.102423
601.419439,1000,320.731533
601.18147,1000,321.733202
708.314731,1000,324.434385
549.33222,1000,325.528439
850.422956,1000,328.130493
620.903335,1000,329.453293
672.119794,1000,331.976558
852.837015,1000,333.056351
551.416238,1000,335.900019
713.751255,1000,337.381199
880.576491,1000,338.956873
838.583435,1000,341.859314
798.485838,1000,343.005284
805.167981,1000,345.569356
684.397753,1000,346.80214
738.499039,1000,349.681517
53.351196,1000,350.690868
860.925295,1000,353.297947
1001.137103,1000,354.337768
923.739556,1000,357.052461
