# {"t_start": 1551815721.6433964, "env_id": "HalfCheetah-v2"} 
r,l,t
-864.464394,1000,0.774933
-823.657625,1000,1.725344
-725.638235,1000,4.592971
-738.972192,1000,5.752214
-784.48322,1000,8.602328
-754.671493,1000,9.691501
-741.444801,1000,12.544737
-860.145533,1000,13.919917
-881.496305,1000,16.778507
-717.831478,1000,18.139587
-773.861796,1000,21.062565
-615.14458,1000,22.674176
-723.939043,1000,25.693388
-665.51577,1000,26.85497
-608.935811,1000,29.464089
-532.947602,1000,30.575538
-720.064012,1000,33.49767
-733.86959,1000,34.828694
-730.720282,1000,37.442472
-690.235516,1000,38.811128
-737.717031,1000,41.513372
-651.230526,1000,42.860265
-695.01523,1000,45.697249
-622.793735,1000,46.822306
-716.236968,1000,49.544724
-641.472006,1000,50.904513
-615.518673,1000,53.795721
-581.790781,1000,54.97699
-562.901915,1000,57.947274
-498.454513,1000,59.074752
-512.675131,1000,61.95281
-542.788961,1000,63.228506
-601.634033,1000,66.031284
-563.229444,1000,67.086846
-498.920389,1000,69.568974
-535.758919,1000,70.716355
-478.213269,1000,73.338943
-530.408413,1000,74.620926
-560.492403,1000,77.439111
-593.496832,1000,78.614329
-374.767798,1000,81.162843
-500.907566,1000,82.474016
-493.888497,1000,83.800362
-382.484214,1000,86.562133
-478.992592,1000,87.897015
-423.132438,1000,90.600378
-537.945196,1000,91.694904
-458.528732,1000,94.510442
-314.931182,1000,95.995624
-467.785604,1000,98.708114
-537.313489,1000,99.783726
-437.092674,1000,102.603541
-440.770852,1000,103.741113
-356.567367,1000,106.534844
-371.673463,1000,107.821785
-232.546655,1000,110.627214
-391.023487,1000,111.65853
-385.431952,1000,114.38558
-326.212395,1000,115.643564
-418.082767,1000,118.442482
-436.701601,1000,119.752112
-347.460704,1000,122.446658
-326.586933,1000,123.499607
-362.391316,1000,126.369286
-355.830604,1000,127.701556
-389.381554,1000,130.479074
-346.867211,1000,131.768232
-331.944362,1000,134.674852
-260.574978,1000,136.251484
-307.144479,1000,139.513512
-324.37214,1000,140.797982
-277.120671,1000,143.473347
-285.349869,1000,144.582301
-223.413393,1000,147.378914
-227.463797,1000,148.524971
-342.141546,1000,151.518562
-276.118432,1000,152.793391
-282.956528,1000,155.585143
-265.694413,1000,156.655814
-237.390436,1000,159.109952
-192.852791,1000,160.049503
-236.669956,1000,162.622698
-205.304659,1000,163.966363
-239.806662,1000,166.617645
-167.141436,1000,167.961197
-164.142668,1000,169.303668
-171.618334,1000,172.01059
-165.17874,1000,173.084074
-145.935184,1000,175.967748
-177.921558,1000,177.233407
-105.452106,1000,180.093257
-105.61723,1000,181.149142
-103.911369,1000,183.945645
-189.17237,1000,185.142072
-116.11953,1000,187.971585
-159.184271,1000,189.095409
-91.032485,1000,191.75321
-65.558885,1000,192.87259
-18.102249,1000,195.476564
-61.74133,1000,196.983257
6.961583,1000,200.259187
-68.886724,1000,201.58972
23.822841,1000,204.242234
-13.626071,1000,205.817299
-61.069361,1000,208.805683
-9.819746,1000,209.917227
52.108116,1000,212.461913
37.435841,1000,213.736686
71.820719,1000,216.593414
42.158297,1000,217.931213
41.958137,1000,220.933085
66.115794,1000,222.303589
155.502468,1000,225.076689
42.027283,1000,226.428913
63.915185,1000,229.118075
96.199223,1000,230.460734
97.392567,1000,233.426308
126.510385,1000,234.733263
189.208143,1000,237.357956
163.618486,1000,238.649097
157.060519,1000,241.533859
216.344595,1000,242.636179
148.988457,1000,245.381685
248.136351,1000,246.763942
263.301768,1000,249.73199
284.494489,1000,251.030358
305.834087,1000,253.929162
311.007335,1000,255.056782
243.078025,1000,256.114394
307.715323,1000,258.76895
342.504989,1000,260.025043
323.66329,1000,262.893645
330.394919,1000,264.225707
386.112623,1000,266.854919
390.326491,1000,268.179508
295.252377,1000,271.19653
354.833374,1000,272.225488
345.317689,1000,275.100581
390.191329,1000,276.438627
420.53301,1000,279.304024
370.8312,1000,280.493167
261.062965,1000,283.365422
360.037261,1000,284.428038
416.138062,1000,287.206716
472.735562,1000,288.514534
418.014838,1000,291.086605
370.061107,1000,292.412097
478.698074,1000,295.193196
467.564126,1000,296.363109
559.014899,1000,299.307552
519.036457,1000,300.614126
522.230017,1000,303.367908
521.216015,1000,304.589069
439.223838,1000,307.412261
572.262429,1000,308.458576
495.326093,1000,311.338927
473.467428,1000,312.637035
520.548779,1000,315.277879
556.546435,1000,316.592582
544.61703,1000,319.220837
557.797459,1000,320.174522
494.721339,1000,322.760324
582.214642,1000,323.905877
609.538785,1000,326.672991
549.667986,1000,327.777547
504.201155,1000,330.701877
648.583511,1000,332.064374
597.341451,1000,335.469127
643.252962,1000,336.596294
646.323361,1000,339.441942
697.636126,1000,340.779877
544.931585,1000,342.097196
648.655375,1000,345.041094
667.861541,1000,346.337446
684.92811,1000,349.172137
664.01136,1000,350.261967
663.258814,1000,353.084996
690.878033,1000,354.215574
677.234268,1000,357.078998
659.642811,1000,358.386337
674.548831,1000,361.111951
620.802071,1000,362.47206
687.582269,1000,365.31755
710.077135,1000,366.541734
787.50015,1000,369.541148
674.221057,1000,371.057861
745.496643,1000,373.773903
649.310355,1000,374.961383
768.516357,1000,377.569404
718.245077,1000,378.88315
776.510567,1000,381.786055
839.871734,1000,382.945122
805.963457,1000,385.532244
775.874282,1000,386.699545
737.594301,1000,389.571817
707.071893,1000,390.872084
777.741728,1000,393.660908
679.164097,1000,395.029812
810.077477,1000,397.813794
638.754298,1000,399.236544
765.65317,1000,402.471048
840.05964,1000,403.818789
772.833586,1000,406.533903
767.944949,1000,407.788819
729.871924,1000,410.742135
829.360737,1000,412.069665
773.045629,1000,414.767292
782.339759,1000,416.092892
784.80385,1000,418.866336
822.586613,1000,419.995482
626.416611,1000,422.918465
861.284282,1000,424.270205
890.14211,1000,426.998885
885.102158,1000,428.007578
770.485416,1000,429.108251
830.351939,1000,431.666601
877.461242,1000,432.762753
853.617305,1000,435.541745
901.616516,1000,436.737854
903.679671,1000,439.645639
891.685871,1000,440.721552
881.01297,1000,443.520164
969.339628,1000,444.731844
901.952568,1000,447.463589
805.228207,1000,448.551916
841.654554,1000,451.130167
988.540821,1000,452.412408
904.161876,1000,455.128812
892.608521,1000,456.124538
923.624781,1000,458.731841
913.808675,1000,459.992722
938.868144,1000,462.903548
996.085916,1000,463.935402
985.428483,1000,466.65135
895.570567,1000,467.9992
906.699708,1000,470.913073
974.552944,1000,472.214295
1018.690474,1000,475.038153
1037.548703,1000,476.307928
898.819369,1000,479.241191
991.145771,1000,480.438273
940.958834,1000,483.268328
999.911353,1000,484.592586
1053.859198,1000,487.683167
971.389067,1000,488.798969
963.799761,1000,491.543151
967.578671,1000,492.903633
979.809804,1000,495.842694
981.269652,1000,496.932555
970.587649,1000,499.392382
1003.205364,1000,500.505382
991.229016,1000,503.444592
1009.41776,1000,504.807153
939.363438,1000,507.675008
1011.430874,1000,509.019169
1043.215951,1000,510.313381
1042.767537,1000,513.037712
964.620958,1000,513.882479
1042.79644,1000,516.384509
985.039399,1000,517.407626
1017.257163,1000,519.733298
983.189418,1000,520.887149
946.899068,1000,523.011911
1038.763562,1000,524.12181
1053.610019,1000,526.960473
1022.328348,1000,528.189561
979.218948,1000,530.746936
915.230783,1000,531.74999
1046.405752,1000,534.293209
981.686249,1000,535.415011
1049.26282,1000,538.313731
1134.599309,1000,539.610538
1031.827357,1000,542.35854
1012.888519,1000,543.467095
1068.755053,1000,546.156554
1052.696346,1000,547.263779
1067.115572,1000,549.973793
1021.205537,1000,551.045856
1024.536636,1000,553.857757
1125.500182,1000,555.099852
1051.600626,1000,557.721156
1150.795509,1000,558.992332
1057.309913,1000,561.743764
1026.67685,1000,563.129821
1080.434888,1000,566.266257
1075.142426,1000,567.365818
1073.146405,1000,570.220461
1110.486879,1000,571.321199
1020.806653,1000,574.184807
1204.56441,1000,575.492031
1101.322736,1000,578.364684
1029.770025,1000,579.682779
1042.537601,1000,582.707596
1124.099863,1000,583.99214
1106.804602,1000,586.802607
1081.871924,1000,587.892881
1040.422719,1000,590.512435
1054.484005,1000,591.777973
1055.18451,1000,593.077486
1037.230963,1000,596.049676
1049.877677,1000,597.350307
1132.302625,1000,600.39701
1120.368183,1000,601.581587
1214.465996,1000,604.134177
1022.425471,1000,605.19543
1105.455001,1000,607.936651
1086.722176,1000,609.155771
1248.408562,1000,611.878674
1187.848028,1000,613.227092
1181.622533,1000,615.965834
1087.77552,1000,616.947343
1210.244777,1000,619.524832
1100.590845,1000,620.612724
1118.941059,1000,623.374847
1171.416851,1000,624.680483
1160.997622,1000,627.732897
1075.859066,1000,629.044324
1245.573534,1000,631.561479
1169.46898,1000,632.912922
1156.114073,1000,635.948154
1103.089858,1000,637.030015
1197.276364,1000,639.557522
1344.362777,1000,640.639538
1242.1257,1000,643.41093
1310.941919,1000,644.768475
1127.582489,1000,647.675043
1284.76117,1000,648.870198
1110.413786,1000,651.481178
1136.020004,1000,652.817235
1138.810753,1000,655.34319
1297.312904,1000,656.454764
1341.871771,1000,658.894567
1264.573162,1000,660.242471
1154.186741,1000,663.106473
1138.174992,1000,664.362612
1387.113708,1000,667.264144
