# {"t_start": 1551811845.2612119, "env_id": "Reacher-v2"} 
r,l,t
-182.841964,50,0.044097
-102.639988,50,0.081637
-159.400018,50,0.119447
-124.708314,50,0.1568
-132.693462,50,0.194095
-112.706035,50,0.231493
-123.344636,50,0.268958
-134.555976,50,0.306603
-143.786729,50,0.344095
-121.001561,50,0.381747
-145.874551,50,0.419293
-116.049209,50,0.456699
-119.574364,50,0.493917
-129.733838,50,0.531182
-150.643091,50,0.568376
-119.919203,50,0.605659
-152.220614,50,0.643021
-128.147993,50,0.680506
-125.961684,50,0.717798
-104.707327,50,0.755213
-145.224065,50,0.792772
-101.638707,50,0.830317
-115.109878,50,0.867714
-127.980102,50,0.904999
-116.069795,50,0.944126
-137.264193,50,0.991616
-113.595536,50,1.042062
-167.432657,50,1.079386
-117.816601,50,1.116667
-123.923789,50,1.154183
-104.388081,50,1.191373
-123.779735,50,1.228807
-112.708941,50,1.270382
-121.192862,50,1.308147
-139.129901,50,1.345656
-146.256741,50,1.383075
-121.144082,50,1.420335
-152.113424,50,1.457563
-106.8534,50,1.494787
-99.590227,50,1.532145
-111.857999,50,3.231876
-146.132812,50,3.288315
-138.493251,50,3.344887
-127.92425,50,3.401376
-157.252713,50,3.457769
-103.642839,50,3.513981
-86.199603,50,3.570107
-102.829182,50,3.626489
-111.295294,50,3.682703
-100.578787,50,3.738792
-133.223603,50,3.794818
-102.561848,50,3.851197
-144.766854,50,3.907199
-162.783087,50,3.963872
-124.88225,50,4.020273
-124.771583,50,4.082087
-123.928083,50,4.132317
-144.390271,50,4.188877
-155.39438,50,4.242176
-131.784018,50,4.298051
-113.311866,50,4.352229
-132.057649,50,4.407235
-87.7587,50,4.460303
-78.604421,50,4.516706
-113.910097,50,4.570888
-124.986947,50,4.624738
-128.398032,50,4.676841
-138.682437,50,4.734497
-93.776416,50,4.792849
-132.695425,50,4.850548
-88.110544,50,4.898716
-160.423071,50,4.951213
-112.258463,50,5.008253
-95.796525,50,5.057881
-137.417439,50,5.114827
-94.351358,50,5.166213
-115.599708,50,5.22166
-112.156311,50,5.278514
-96.860624,50,5.343801
-94.113297,50,5.410839
-94.026432,50,5.477568
-91.279355,50,7.167754
-138.383895,50,7.233977
-129.440975,50,7.300139
-84.132154,50,7.366223
-118.458698,50,7.432721
-89.593662,50,7.499014
-93.178066,50,7.565686
-164.533775,50,7.632584
-92.310528,50,7.699206
-105.169166,50,7.765435
-106.970661,50,7.8316
-104.739782,50,7.898061
-99.307627,50,7.964647
-119.910861,50,8.031155
-98.87082,50,8.097457
-120.618426,50,8.163893
-116.224076,50,8.230189
-130.755411,50,8.297387
-95.133944,50,8.363615
-102.298399,50,8.430015
-99.756006,50,8.496704
-120.660785,50,8.562938
-114.863112,50,8.6301
-94.921223,50,8.696534
-114.317592,50,8.763202
-89.523766,50,8.829696
-98.188842,50,8.895945
-91.421952,50,8.962366
-120.892422,50,9.029076
-112.646501,50,9.096238
-114.894899,50,9.162585
-118.22598,50,9.233291
-140.068805,50,9.301274
-104.370259,50,9.36749
-126.745903,50,9.433739
-72.988155,50,9.499933
-140.775325,50,9.566781
-128.004615,50,9.633118
-116.839731,50,9.699272
-107.141212,50,9.765531
