# {"t_start": 1551815721.0747132, "env_id": "Hopper-v2"} 
r,l,t
5.434978,8,0.019493
3.248555,19,0.04511
31.563984,27,0.080562
12.450991,18,0.104491
5.260781,12,0.120751
2.46454,25,0.154473
12.54905,20,0.18203
4.744619,14,0.201748
3.827064,13,0.219826
14.218374,23,0.250581
4.92411,11,0.26567
5.340029,9,0.277997
6.345373,26,0.313515
8.616702,16,0.335891
5.11078,12,0.352842
6.58528,14,0.372389
11.367166,13,0.389823
9.330126,15,0.409867
8.59626,16,0.43115
4.224587,8,0.442234
7.107199,10,0.455761
5.138323,24,0.488598
4.124855,9,0.50121
8.234899,14,0.520304
8.071532,11,0.53498
6.235243,9,0.547098
15.538002,17,0.567133
4.227177,8,0.578656
10.341873,16,0.602482
5.572647,10,0.616967
1.79742,21,0.642094
2.743509,25,0.671762
6.148791,12,0.686221
5.751055,10,0.698057
6.806586,24,0.730503
5.377868,13,0.750784
5.304455,22,0.785693
15.340082,15,0.809077
12.374436,15,0.832503
10.13785,15,0.856182
4.551592,10,0.872357
8.508429,11,0.889548
5.762749,11,0.907265
3.42379,24,0.945675
8.929296,26,0.986555
5.66059,10,1.002542
7.207123,11,1.019764
7.219187,12,1.03152
6.963473,11,1.041769
6.980336,12,1.057832
6.700516,11,1.0745
3.404515,21,1.105581
17.476936,18,1.122013
12.46717,23,1.142986
4.13995,26,1.166623
7.218806,9,1.174872
2.975003,13,1.187002
6.797472,17,1.202728
6.822231,11,1.212835
10.079978,12,1.223769
5.427121,11,1.234107
5.945711,12,1.245177
5.200403,10,1.254433
15.176253,25,1.276925
1.707991,22,1.297059
3.913891,13,1.309153
5.028056,15,1.322901
13.440622,28,1.347843
10.006321,14,1.360654
6.918486,15,1.374193
5.106587,20,1.392193
8.552847,14,1.405005
7.420222,12,1.416111
5.413653,30,1.443858
11.763369,15,1.45875
4.565177,9,1.467171
6.052904,14,1.480038
4.690116,11,1.490069
8.274184,10,1.499067
5.998276,9,1.506977
8.284654,12,1.517467
8.565815,20,1.53719
7.426138,10,1.546608
4.945555,10,1.555656
4.416555,9,1.563998
6.620239,19,1.581248
11.027794,14,1.59412
2.484956,19,1.611564
2.161445,18,1.628132
6.538741,10,1.637195
4.68087,10,1.646599
6.211141,30,1.673503
4.033149,9,1.681984
7.26652,10,1.691145
7.030662,11,1.701388
7.942544,14,1.714201
10.889982,22,1.733798
6.782502,10,1.742908
3.86661,25,1.765535
7.530423,25,1.789502
10.112517,12,1.800284
3.162591,26,1.823737
8.232919,10,1.832869
14.328235,18,1.848975
6.002529,9,1.857303
1.08963,20,1.875512
5.660271,13,1.887509
11.850379,15,1.901155
5.814079,9,1.909508
2.070267,21,1.928738
4.10059,23,1.949714
14.593921,20,1.967872
6.806923,9,1.976158
16.300452,16,1.990434
5.86149,15,2.004177
10.350844,17,2.019631
9.680706,26,2.044882
5.84887,8,2.052318
1.337473,21,2.071854
2.258293,24,2.09376
4.559198,9,2.102255
6.207099,11,2.112271
7.008494,13,2.12401
1.413938,21,2.143266
4.673887,9,2.151757
20.721306,23,2.172521
4.207615,9,2.181085
13.616966,15,2.194649
2.18809,24,2.216621
4.510887,9,2.22518
1.46103,21,2.24413
0.869994,21,3.745392
7.749932,11,3.756765
13.163688,20,3.779611
20.488686,29,3.810799
7.577444,10,3.822144
9.035539,22,3.847773
6.203554,13,3.863186
13.652264,21,3.884913
9.476208,13,3.898856
9.161936,12,3.913179
2.903862,24,3.941079
4.346436,13,3.956485
1.481468,20,3.979808
16.322161,27,4.008365
22.932968,21,4.032664
14.022659,17,4.051915
7.346806,11,4.063189
8.64653,12,4.075747
8.732833,12,4.088101
12.158469,25,4.120011
11.925158,38,4.169196
9.766403,12,4.186089
5.949245,9,4.19866
20.576638,22,4.227814
17.78885,22,4.25563
10.396479,19,4.277157
13.389792,15,4.294573
10.2465,13,4.310132
11.254207,16,4.328696
12.287599,16,4.35114
3.02157,10,4.365613
4.565057,11,4.380784
4.854537,9,4.390244
5.193678,28,4.427976
10.586456,21,4.457662
1.679803,22,4.491621
7.975446,13,4.5123
7.378301,29,4.558581
8.541664,11,4.575818
8.837619,13,4.596462
8.841537,17,4.623917
5.823743,23,4.660678
14.16599,14,4.683058
5.895546,16,4.70877
5.449654,10,4.724612
3.450055,28,4.768744
3.127509,26,4.810265
15.536349,26,4.852088
8.565288,11,4.869305
11.721081,13,4.889994
13.576865,33,4.941461
7.500321,12,4.960797
9.505867,26,5.001346
20.052072,35,5.056082
4.961708,9,5.070649
4.7729,9,5.085142
5.244364,24,5.123134
16.438443,17,5.150092
5.37495,11,5.168018
8.132409,12,5.187117
3.668902,19,5.217702
5.574052,12,5.237278
4.93699,14,5.259807
8.916733,15,5.283576
7.277945,24,5.322104
10.119848,13,5.342911
14.525527,22,5.378026
6.36632,9,5.392369
4.778918,7,5.403531
5.619188,12,5.423033
7.621768,12,5.442166
7.921762,11,5.459655
8.790026,26,5.500729
13.037794,14,5.522768
8.125103,25,5.562279
10.30533,16,5.587842
6.498792,14,5.610401
6.787665,18,5.639279
18.078946,17,5.666483
6.150701,11,5.684195
5.467058,9,5.698444
4.651843,12,5.717785
6.586778,9,5.731874
6.999102,11,5.749558
