# {"t_start": 1551811845.082002, "env_id": "Reacher-v2"} 
r,l,t
-135.918062,50,0.044249
-144.362356,50,0.087367
-159.276067,50,0.125647
-119.470391,50,0.163577
-146.622525,50,0.201694
-140.208868,50,0.239727
-137.592875,50,0.277812
-112.734304,50,0.315862
-120.343406,50,0.356377
-132.416929,50,0.394547
-86.692881,50,0.432427
-142.046163,50,0.47047
-106.754725,50,0.508425
-101.944496,50,0.554724
-160.680288,50,0.607878
-141.989342,50,0.646018
-113.33711,50,0.684109
-130.080612,50,0.722225
-113.638767,50,0.762565
-157.296233,50,0.800544
-90.74157,50,0.84057
-139.950048,50,0.878525
-170.489436,50,0.916476
-133.009111,50,0.958289
-108.664019,50,0.996182
-93.518443,50,1.042967
-197.979727,50,1.095866
-91.452685,50,1.135719
-115.86584,50,1.196916
-130.571781,50,1.235252
-123.72721,50,1.276697
-162.583361,50,1.336873
-135.850641,50,1.386646
-130.754303,50,1.435779
-87.505112,50,1.473782
-158.667973,50,1.511776
-107.352807,50,1.549913
-146.911587,50,1.58795
-146.258659,50,1.627516
-135.415002,50,1.667494
-155.077243,50,3.186899
-115.97253,50,3.232684
-130.455367,50,3.276208
-110.335007,50,3.318779
-105.350693,50,3.362335
-110.861031,50,3.404965
-114.109377,50,3.455137
-123.616583,50,3.512358
-132.668383,50,3.569848
-108.020784,50,3.626236
-108.0343,50,3.682586
-129.661706,50,3.739051
-102.999012,50,3.794447
-132.6912,50,3.850419
-94.21997,50,3.904074
-131.297453,50,3.958207
-129.202663,50,4.012545
-132.910974,50,4.067516
-104.836838,50,4.122156
-95.777466,50,4.179881
-109.993531,50,4.238036
-125.518076,50,4.293173
-151.125269,50,4.348085
-95.034335,50,4.401744
-123.170013,50,4.458621
-143.579973,50,4.513798
-118.392023,50,4.565694
-100.046596,50,4.622947
-128.696453,50,4.678385
-109.957815,50,4.731278
-110.770783,50,4.783409
-94.902987,50,4.839682
-96.77082,50,4.896026
-116.023065,50,4.94591
-116.417165,50,4.997219
-101.164263,50,5.050906
-123.853807,50,5.10692
-95.876725,50,5.162542
-131.457988,50,5.218368
-135.979028,50,5.274295
-125.759681,50,5.328671
-141.424712,50,6.714968
-88.492136,50,6.768965
-125.620982,50,6.821612
-98.155727,50,6.868151
-103.272141,50,6.92415
-138.093787,50,6.980626
-99.735114,50,7.036571
-120.320713,50,7.093017
-95.473105,50,7.149366
-131.599685,50,7.205242
-108.826836,50,7.261825
-100.866479,50,7.318103
-112.178153,50,7.374689
-119.552178,50,7.426243
-104.425583,50,7.478979
-109.275459,50,7.53027
-112.043417,50,7.587154
-100.161728,50,7.644101
-108.955859,50,7.700617
-140.532364,50,7.752028
-125.116016,50,7.808611
-104.012296,50,7.865104
-99.338534,50,7.921422
-96.280745,50,7.974798
-101.036644,50,8.026541
-104.324165,50,8.079897
