# {"t_start": 1551815723.2724018, "env_id": "Walker2d-v2"} 
r,l,t
1.002175,12,0.029809
-5.320806,12,0.050459
-3.131107,9,0.066314
-8.868802,17,0.094912
-6.401993,21,0.130067
-4.195898,9,0.145127
-2.94739,20,0.177843
-3.878588,13,0.199499
-3.369125,12,0.219777
-9.80807,21,0.254174
-4.555809,17,0.282281
10.161258,26,0.325359
0.57181,15,0.349885
-4.979593,21,0.38469
-2.572556,14,0.408213
-4.764198,21,0.443306
-7.747448,20,0.476907
1.627619,19,0.508435
-2.121175,14,0.531884
-2.662441,15,0.55655
1.737726,16,0.582803
-0.75368,16,0.609531
3.257292,13,0.631151
-1.586982,15,0.656611
-4.145822,24,0.696112
-1.667488,20,0.729129
2.058478,20,0.761749
-3.350436,23,0.800102
0.949304,23,0.837901
-3.071391,21,0.872683
-2.900088,11,0.890985
-5.039543,19,0.92277
-4.582585,14,0.946615
-12.006172,22,0.983864
-6.703778,41,1.051141
-4.595837,13,1.07295
-5.638714,16,1.099834
9.235189,28,1.146247
-10.167746,22,1.183084
-8.05009,17,1.211608
24.202038,44,1.283346
-6.450429,14,1.308887
-2.288082,14,1.332506
-5.757715,20,1.365352
5.239285,25,1.406636
-3.868208,16,1.433399
-11.32938,23,1.472112
-1.170109,19,1.504016
-8.813949,18,1.534526
3.613319,14,1.557673
-5.665783,22,1.594116
-8.587399,36,1.652972
-2.026451,11,1.671334
-0.696593,25,1.712327
-2.982732,15,1.737278
-0.908448,20,1.770656
-7.347682,15,1.795472
3.700072,16,1.821629
-3.191289,11,1.840523
-13.777412,22,1.877297
-2.394491,16,1.904221
-2.273103,23,1.942009
-15.408914,30,1.991611
-12.075553,21,2.026938
0.30656,14,2.050613
-8.648631,22,2.08759
-4.473769,25,2.129248
0.479925,20,2.162679
-1.671055,15,2.187993
-9.687086,23,2.226555
0.838969,13,2.248181
-0.913054,20,2.272876
-2.867674,12,2.287819
-14.727326,26,2.322639
-6.037161,17,2.347001
4.271016,18,2.37227
-3.162153,23,2.405416
-4.654948,10,2.421004
1.388393,21,2.450773
-0.905099,14,2.471341
4.125169,17,2.492691
-9.803304,23,2.525934
-0.111271,24,2.55602
-1.137932,14,2.572389
-4.138675,22,2.601177
1.159053,16,2.622348
-3.423131,18,2.646385
5.080159,18,2.672922
-0.981877,10,2.687371
-0.812876,14,2.705704
-3.601608,27,2.742338
-4.330451,16,2.76538
-2.447631,17,2.789203
-3.133839,17,2.815079
-2.280451,14,2.834458
-2.413291,21,2.864896
0.538257,27,2.901429
-4.309398,18,2.925309
-6.134142,21,2.954624
-3.547744,8,2.966586
-1.33409,16,2.989577
-0.165527,15,3.010418
-4.104853,33,3.055559
-6.073414,19,3.079711
-8.797205,23,3.109384
-5.949369,13,3.128984
-7.105511,20,3.155312
-0.426047,12,3.171444
-1.038322,16,3.191137
-6.980376,16,4.858797
-1.63237,14,4.882235
3.141404,21,4.917021
-12.34544,29,4.965396
-2.661048,17,4.993251
1.790447,14,5.017032
4.436349,20,5.050354
-1.868611,15,5.075841
-0.461257,17,5.104563
4.370521,18,5.134527
-2.457987,11,5.152393
-3.98284,11,5.170862
-5.928562,35,5.228847
-2.715682,21,5.264157
-1.54066,14,5.287967
-4.027604,30,5.33669
4.321337,24,5.376884
-8.511105,22,5.413128
-4.430847,22,5.449848
-4.86203,11,5.468533
-6.170231,13,5.490708
-7.055237,20,5.5247
0.293938,14,5.548136
-1.401573,24,5.588137
-1.222115,15,5.613881
-1.977387,20,5.647305
-2.420641,12,5.667551
2.92834,18,5.697913
-2.032576,19,5.73012
0.533841,17,5.758005
-4.091445,12,5.778621
-6.099329,27,5.82399
-4.630706,15,5.849821
1.2897,20,5.882275
13.566103,23,5.920131
-6.085135,19,5.952604
-1.420126,17,5.980907
2.350735,25,6.022815
3.273426,19,6.055067
-8.591714,21,6.090218
4.078113,20,6.124019
1.624123,14,6.147718
-1.743335,13,6.169479
-4.115994,16,6.196631
0.608748,15,6.222023
3.776852,19,6.253857
-10.368583,23,6.287955
-5.791281,23,6.320343
-9.885833,27,6.358117
-0.702219,16,6.379978
-6.081592,12,6.396729
-0.523566,15,6.412931
3.530154,19,6.433539
-2.501663,17,6.45167
0.08899,26,6.479096
-8.733814,23,6.505327
-5.72454,23,6.532941
2.012872,18,6.558742
-3.755639,21,6.588458
-1.544813,16,6.611298
-4.144846,16,6.634012
0.513459,12,6.651152
-2.768954,8,6.662065
-4.768751,24,6.69465
-14.641974,26,6.732026
1.84452,17,6.756069
-1.417239,20,6.784378
-1.840436,14,6.801943
-1.451064,19,6.828271
-1.934192,20,6.856438
0.271334,17,6.877558
0.822181,15,6.894853
3.22975,19,6.915169
0.04142,15,6.930923
-2.631124,17,6.954106
-2.126232,31,7.005436
0.687396,16,7.031969
-1.928326,25,7.072226
3.398474,27,7.116339
-1.261055,14,7.139667
-9.859981,26,7.182617
-8.242231,33,7.237509
-0.665652,21,7.272075
4.735428,18,7.301943
-1.395068,14,7.325094
-10.622761,23,7.363647
-6.564394,24,7.403444
-11.981414,36,7.461829
-0.525394,20,7.493946
-1.129337,14,7.517278
3.058737,24,7.556367
-6.616499,29,7.603556
2.995716,25,7.644915
0.037438,14,7.668569
3.588641,20,7.701867
0.367738,28,7.747699
-3.016104,31,7.7988
2.336692,16,7.824624
-4.624859,20,7.858407
0.819367,15,7.88301
-1.799247,23,7.920921
-3.765486,21,7.956231
-0.803281,15,7.981442
-3.201976,21,8.016584
-3.835839,12,8.036971
0.068268,20,9.705062
-0.890722,13,9.723382
5.16039,18,9.749128
2.846967,15,9.769826
0.697209,26,9.806593
-0.428864,17,9.830309
-0.446847,17,9.854066
-2.205511,13,9.872237
2.882982,14,9.889912
-1.828942,14,9.906425
12.117809,25,9.941322
-1.328613,16,9.963915
-1.328392,9,9.976431
-2.914084,17,10.000195
-10.979409,25,10.034495
4.044049,28,10.073436
-2.478638,13,10.09255
-5.384934,17,10.115226
1.498372,14,10.134822
-0.392794,14,10.15803
1.706338,18,10.187106
10.166075,30,10.236669
0.634033,26,10.27952
6.255639,23,10.316907
-0.726287,15,10.342011
10.431084,34,10.397614
0.902408,17,10.426301
0.719836,26,10.469014
1.751009,15,10.493877
3.432178,14,10.517228
-1.149407,15,10.542603
1.070337,32,10.595975
-2.785969,17,10.624752
1.450652,22,10.661081
9.058632,23,10.698651
-4.454774,30,10.749873
2.804937,16,10.776647
-0.676915,16,10.803167
-3.596831,15,10.828507
