# {"t_start": 1551815722.4987695, "env_id": "Walker2d-v2"} 
r,l,t
-3.607594,8,0.022948
-6.480548,11,0.041577
-1.387509,9,0.056737
4.596961,30,0.104928
-6.053629,16,0.130823
4.09178,16,0.157554
-0.85862,20,0.190944
-9.025221,14,0.214444
0.498293,11,0.232763
-1.742703,19,0.264508
-0.110922,10,0.28122
-3.763928,7,0.293352
-5.309811,19,0.324695
-3.416194,8,0.338569
4.429802,15,0.363394
-5.68619,28,0.409086
0.630483,14,0.432513
2.080469,33,0.486043
2.698207,16,0.512352
-3.691231,10,0.528456
-9.134805,16,0.554851
3.326218,16,0.581165
-0.614826,11,0.599712
-3.978745,7,0.611406
-4.214411,14,0.63484
3.22073,15,0.659968
-6.046569,19,0.690344
-2.317734,11,0.70901
-6.049514,21,0.743685
-12.43431,23,0.781522
8.830869,26,0.823718
-2.069942,14,0.847108
3.083687,21,0.882215
-4.580848,9,0.897505
0.123028,10,0.914374
-1.618183,10,0.93162
-0.5082,12,0.9515
-6.592782,13,0.973317
-10.495537,25,1.013835
-4.629489,22,1.049639
-1.000818,15,1.073918
-6.040125,12,1.093906
14.867163,29,1.142932
6.905623,22,1.167654
-0.623523,13,1.182717
-9.6529,15,1.19974
-0.479925,10,1.210924
-2.522089,35,1.249286
-7.918057,13,1.265346
4.034912,17,1.284322
-9.571928,15,1.301019
-5.4174,15,1.317623
2.657039,18,1.337451
-4.557364,15,1.353924
-7.952442,16,1.371515
15.903712,37,1.411875
-5.164003,13,1.426101
-4.496831,16,1.448348
-3.52658,14,1.466983
0.319679,10,1.480186
-4.460271,11,1.496207
-6.469009,15,1.517119
-1.082354,10,1.531752
-1.45796,9,1.544708
-11.310947,12,1.56239
-9.503285,30,1.603979
-7.335117,12,1.621716
8.318074,24,1.654936
-1.591413,15,1.676425
0.251106,22,1.708391
-1.609992,10,1.722325
3.066232,13,1.734979
-4.045247,9,1.745063
-0.812587,13,1.760448
1.580655,15,1.778903
4.778167,27,1.816583
3.580352,13,1.834784
-4.15666,13,1.853599
-5.835966,10,1.867726
-4.595885,13,1.886594
5.740039,30,1.928275
-2.915295,11,1.944289
-7.621094,17,1.968288
-7.318821,19,1.990431
-9.716565,20,2.012936
12.212335,30,2.051054
3.125433,21,2.073571
3.959998,20,2.096106
1.028723,15,2.114979
-4.631139,13,2.133451
-7.104326,13,2.152089
3.926884,15,2.174004
0.825796,13,2.192646
1.165771,15,2.214767
-2.770749,8,2.227024
-11.038854,17,2.25131
3.124089,14,2.271555
4.963923,17,2.295551
-2.505403,9,2.308204
5.351571,16,2.330406
-4.422714,9,2.340215
-4.335966,18,2.358953
-4.214309,10,2.370297
-3.726248,21,2.394205
1.072973,10,2.408486
-2.887218,16,2.431365
-0.456168,14,2.451677
-6.479631,9,2.464665
