# {"t_start": 1551815720.964767, "env_id": "Reacher-v2"} 
r,l,t
-121.068245,50,0.074251
-139.347473,50,0.13322
-149.294329,50,0.195208
-96.792173,50,0.25878
-110.856163,50,0.321176
-130.507462,50,0.382597
-160.86136,50,0.444741
-110.439078,50,0.503615
-92.124501,50,0.564411
-129.148609,50,0.627028
-120.650226,50,0.689379
-116.143933,50,0.752065
-123.975818,50,0.80435
-104.747083,50,0.842341
-114.231463,50,0.899368
-118.942275,50,0.956107
-124.549445,50,1.013799
-112.251609,50,1.076198
-114.164807,50,1.139563
-158.507722,50,1.203065
-139.404593,50,1.266357
-116.981502,50,1.330298
-125.236957,50,1.387263
-110.185022,50,1.444848
-113.290951,50,1.502623
-105.021582,50,1.559857
-128.493714,50,1.617877
-146.564776,50,1.675714
-122.156886,50,1.733379
-120.288225,50,1.791101
-104.863747,50,1.848503
-106.814813,50,1.905526
-118.358607,50,1.954258
-109.236986,50,2.007154
-122.861236,50,2.071944
-119.360527,50,2.138094
-130.332799,50,2.203365
-120.453761,50,2.268891
-138.446497,50,2.335214
-157.885413,50,2.403194
-106.159419,50,4.016617
-123.98405,50,4.082245
-135.13153,50,4.147885
-114.369516,50,4.213924
-104.068003,50,4.285315
-131.646249,50,4.352096
-125.626924,50,4.417535
-101.268057,50,4.48336
-100.711742,50,4.548939
-101.048184,50,4.614991
-125.038029,50,4.6806
-101.709848,50,4.746319
-87.83657,50,4.81184
-105.008074,50,4.877929
-132.018646,50,4.943624
-110.6675,50,5.009161
-99.627632,50,5.074815
-107.302343,50,5.140731
-150.421208,50,5.207318
-106.333498,50,5.272822
-96.180807,50,5.329607
-104.094259,50,5.388593
-102.626539,50,5.446348
-94.359133,50,5.499669
-117.24219,50,5.553781
-118.372566,50,5.604348
-122.206331,50,5.661143
-119.832985,50,5.713064
-82.022791,50,5.771101
-131.739168,50,5.825473
-143.716784,50,5.875879
-97.477427,50,5.929013
-113.520355,50,5.983478
-103.281704,50,6.031013
-125.545306,50,6.088022
-104.580371,50,6.134898
-134.610254,50,6.177504
-122.540771,50,6.233129
-105.924629,50,6.288535
-125.556735,50,6.343996
-144.133107,50,6.40008
-137.543282,50,8.029431
-116.174976,50,8.090062
-107.57626,50,8.143168
-85.173152,50,8.197289
-105.635238,50,8.242609
-74.959419,50,8.286845
-134.92743,50,8.330593
-87.003207,50,8.374414
-104.374372,50,8.419178
-117.501403,50,8.476389
-139.879836,50,8.532025
-87.404284,50,8.576854
-128.347176,50,8.621953
-103.034654,50,8.666726
-111.112811,50,8.716002
-92.899361,50,8.773208
-75.855496,50,8.82611
-108.639936,50,8.878113
-108.523626,50,8.933859
-124.386624,50,8.9831
-100.860653,50,9.039696
-113.963615,50,9.093147
-114.65424,50,9.147225
-122.898054,50,9.202268
-135.306435,50,9.256166
-111.484477,50,9.30398
-107.414376,50,9.358841
-119.223601,50,9.415948
-97.614581,50,9.462159
-106.423619,50,9.506146
-118.391986,50,9.555554
-108.260823,50,9.612785
-94.482097,50,9.666974
-99.366973,50,9.72361
-101.177255,50,9.778102
-116.056668,50,9.832265
-96.804655,50,9.882442
-97.101382,50,9.933152
-102.588998,50,9.978464
-111.261777,50,10.028084
-141.920331,50,10.073979
-95.66663,50,11.596673
-98.412645,50,11.662641
-74.130038,50,11.728366
-100.208613,50,11.794662
-120.951849,50,11.860479
-108.105847,50,11.926516
-86.967624,50,11.992877
-100.935329,50,12.058832
-121.893695,50,12.124727
-93.700282,50,12.190873
-89.862528,50,12.256751
-102.995495,50,12.322826
-98.631467,50,12.388649
-88.366025,50,12.454469
-117.20831,50,12.521145
-91.748621,50,12.58728
-84.817805,50,12.653265
-92.454869,50,12.718879
-106.609397,50,12.784596
-118.850039,50,12.850516
-107.668506,50,12.917241
-110.504336,50,12.983161
-116.820939,50,13.04946
-81.007991,50,13.115217
-91.895731,50,13.181367
-90.481577,50,13.247055
-103.229753,50,13.312871
-101.135047,50,13.378648
-93.789936,50,13.444396
-106.510546,50,13.510452
-107.575313,50,13.576161
-86.068806,50,13.642039
-88.205763,50,13.707866
-92.106238,50,13.773844
-86.58318,50,13.839599
-97.404153,50,13.905527
-106.283626,50,13.971456
-96.577236,50,14.037503
-87.219296,50,14.103456
-93.817196,50,14.169428
-92.317746,50,14.23522
-89.070789,50,15.715582
-94.338334,50,15.781514
-96.151545,50,15.847003
-96.350556,50,15.912537
-99.794159,50,15.978015
-72.381524,50,16.04368
-110.599401,50,16.109267
-75.354938,50,16.17564
-98.336207,50,16.242064
-74.974287,50,16.307999
-90.56394,50,16.373971
-86.76218,50,16.439673
-73.918329,50,16.505154
-77.406983,50,16.570868
-84.27648,50,16.636462
-86.196171,50,16.702198
-82.779816,50,16.76826
-106.643626,50,16.834588
-74.468516,50,16.900252
-82.699431,50,16.966549
-115.80576,50,17.032479
-78.801705,50,17.098108
-96.264282,50,17.163599
-69.988799,50,17.228977
-94.764082,50,17.300045
-65.357337,50,17.360288
-109.655317,50,17.418073
-79.313229,50,17.472803
-77.829541,50,17.524069
-98.96855,50,17.580769
-104.607288,50,17.637785
-101.683925,50,17.695652
-95.819112,50,17.74839
-70.617023,50,17.793039
-77.699387,50,17.843829
-105.348277,50,17.8871
-89.286313,50,17.931986
-59.387992,50,17.988436
-95.274645,50,18.039831
-87.867029,50,18.091073
-92.846411,50,18.14493
-79.113461,50,19.640861
-55.347144,50,19.707477
-73.1298,50,19.774275
-85.711705,50,19.840797
-87.499297,50,19.907397
-67.249999,50,19.974546
-58.154425,50,20.041416
-83.174576,50,20.108689
-90.82261,50,20.175518
-70.655264,50,20.242885
-85.766164,50,20.309688
-78.941775,50,20.376464
-86.422766,50,20.443164
-82.843938,50,20.511012
-77.524341,50,20.57816
-71.269757,50,20.645272
-78.625251,50,20.712028
-98.791379,50,20.779124
-91.838827,50,20.846077
-83.07002,50,20.912911
-83.689877,50,20.979699
-71.616046,50,21.046282
-83.288682,50,21.113135
-98.76079,50,21.180336
-92.501787,50,21.247156
-99.669174,50,21.314543
-92.682118,50,21.381396
-71.75541,50,21.448185
-99.074444,50,21.515094
-73.593604,50,21.581742
-72.223248,50,21.648386
-100.012676,50,21.715576
-75.967943,50,21.782083
-86.41814,50,21.848812
-86.602861,50,21.915942
-71.11675,50,21.982661
-83.174949,50,22.049262
-89.634353,50,22.116042
-58.638926,50,22.182658
-55.117579,50,22.249554
-94.49013,50,22.316335
-88.096918,50,23.93533
-75.267755,50,23.994655
-70.568505,50,24.048234
-76.314639,50,24.102077
-76.867698,50,24.157529
-61.691563,50,24.214419
-81.309392,50,24.272323
-59.622726,50,24.329497
-59.399635,50,24.385829
-89.050421,50,24.433688
-74.919215,50,24.485373
-67.482533,50,24.542635
-69.929318,50,24.597342
-78.895562,50,24.649042
-72.59456,50,24.706689
-70.324344,50,24.758777
-66.253185,50,24.813378
-101.231679,50,24.869187
-72.997048,50,24.923055
-54.731629,50,24.97694
-75.212241,50,25.031353
-73.857944,50,25.086968
-67.111281,50,25.143206
-67.475593,50,25.205189
-60.526211,50,25.269721
-99.863012,50,25.334686
-55.513085,50,25.400076
-74.331538,50,25.465738
-96.058566,50,25.532538
-68.021695,50,25.60009
-63.991578,50,25.667542
-70.640988,50,25.732736
-79.737824,50,25.797463
-67.586444,50,25.861322
-89.049477,50,25.928869
-81.82031,50,25.996154
-77.342284,50,26.063162
-80.041588,50,26.129106
-73.384868,50,26.194149
-62.241666,50,26.259415
-79.435423,50,26.324022
-64.612686,50,27.903366
-67.275444,50,27.960356
-88.759668,50,28.014456
-72.550605,50,28.072047
-68.279624,50,28.127741
-73.164419,50,28.183245
-66.499759,50,28.243961
-82.045742,50,28.309599
-79.048901,50,28.375398
-80.631121,50,28.440839
-69.684193,50,28.506473
-67.097085,50,28.572253
-62.493264,50,28.637735
-75.877017,50,28.703274
-81.319255,50,28.769008
-54.08822,50,28.834534
-74.185524,50,28.900413
-72.045268,50,28.966024
-85.185778,50,29.031615
-66.933085,50,29.096956
-70.035733,50,29.162702
-71.919048,50,29.228516
-59.348391,50,29.294254
-71.357583,50,29.36025
-51.630762,50,29.425941
-85.665587,50,29.491654
-67.386428,50,29.557259
-72.930899,50,29.622739
-65.958846,50,29.688211
-86.624037,50,29.754028
-92.660425,50,29.819342
-76.309723,50,29.884587
-85.980551,50,29.950473
-68.17951,50,30.016006
-60.676045,50,30.081851
-82.027526,50,30.147441
-88.870605,50,30.213173
-87.148219,50,30.278835
-75.291221,50,30.34418
-69.412656,50,30.409481
-68.815915,50,30.47518
-58.443572,50,32.071111
-80.856467,50,32.128172
-67.967237,50,32.179757
-83.483369,50,32.237798
-58.110999,50,32.294163
-78.091017,50,32.350175
-61.67749,50,32.398441
-53.851494,50,32.455584
-74.534827,50,32.501418
-74.154427,50,32.554434
-53.490969,50,32.604242
-69.52617,50,32.659252
-72.630872,50,32.71592
-62.367012,50,32.758479
-73.658777,50,32.800969
-66.241496,50,32.847226
-68.208615,50,32.893068
-53.245676,50,32.944816
-93.501393,50,32.991849
-75.736116,50,33.038347
-53.37955,50,33.083681
-61.539531,50,33.128872
-58.235202,50,33.172491
-66.257791,50,33.217175
-78.407796,50,33.262198
-64.607669,50,33.307318
-65.797575,50,33.352336
-71.833264,50,33.39743
-66.344013,50,33.442469
-74.561526,50,33.487652
-70.997083,50,33.532729
-65.264517,50,33.577953
-61.652243,50,33.623184
-62.708938,50,33.668267
-65.163163,50,33.713381
-80.422026,50,33.758505
-68.734467,50,33.803549
-66.342975,50,33.84863
-79.220738,50,33.893797
-63.471552,50,33.938933
-60.776265,50,33.977239
-59.877796,50,35.132327
-62.412145,50,35.193049
-71.897278,50,35.258436
-59.552745,50,35.323591
-72.119985,50,35.388738
-70.200006,50,35.454143
-76.950717,50,35.519715
-69.055791,50,35.585085
-59.553199,50,35.650703
-70.048367,50,35.716255
-47.692824,50,35.781815
-69.273272,50,35.847165
-57.477224,50,35.912318
-72.79052,50,35.977911
-44.279222,50,36.043378
-58.66524,50,36.108398
-62.177573,50,36.173712
-59.573939,50,36.238968
-63.90487,50,36.304354
-50.921348,50,36.369973
-62.174933,50,36.435136
-78.219975,50,36.500737
-48.645878,50,36.566187
-76.492635,50,36.631645
-55.795837,50,36.69749
-68.29315,50,36.762889
-68.130745,50,36.82842
-80.167758,50,36.893609
-62.429911,50,36.958979
-54.990755,50,37.02408
-58.728423,50,37.089613
-80.314708,50,37.155004
-54.539551,50,37.220128
-71.141128,50,37.285542
-73.406995,50,37.350847
-72.143829,50,37.416236
-70.328602,50,37.481458
-55.678055,50,37.546254
-66.027796,50,37.611361
-71.80557,50,37.676543
-59.501191,50,37.741759
-59.742329,50,39.279716
-74.220985,50,39.337354
-66.98148,50,39.3878
-72.097078,50,39.443772
-67.17381,50,39.500848
-56.118843,50,39.558483
-50.803059,50,39.611993
-61.826457,50,39.662381
-90.422779,50,39.724305
-61.949586,50,39.791003
-67.905148,50,39.857962
-74.197529,50,39.924855
-72.424595,50,39.992184
-54.764817,50,40.058685
-58.635884,50,40.125476
-66.165282,50,40.192355
-53.729368,50,40.259665
-62.151106,50,40.32634
-64.014031,50,40.393667
-48.106806,50,40.460099
-57.417316,50,40.527028
-61.452376,50,40.593371
-65.693015,50,40.66033
-60.264718,50,40.726752
-54.333027,50,40.793305
-72.52602,50,40.86057
-72.627182,50,40.927333
-63.789033,50,40.993919
-60.519276,50,41.060299
-55.254851,50,41.126948
-59.449446,50,41.193625
-60.340757,50,41.260198
-80.376832,50,41.327159
-69.93978,50,41.393884
-61.301695,50,41.460373
-59.338679,50,41.527258
-46.900262,50,41.594012
-51.492003,50,41.660403
-58.14842,50,41.727192
-63.567684,50,41.793808
-75.008536,50,41.860393
-82.349363,50,43.391838
-67.111675,50,43.45804
-69.819698,50,43.524123
-61.417437,50,43.589977
-53.601234,50,43.655872
-62.486328,50,43.722199
-63.410715,50,43.788508
-91.536794,50,43.85461
-49.879453,50,43.920386
-51.44533,50,43.986252
-40.630318,50,44.052499
-54.804684,50,44.118333
-59.613882,50,44.184485
-46.940423,50,44.250435
-59.1093,50,44.316481
-53.896941,50,44.382492
-58.810428,50,44.448725
-57.837319,50,44.514798
-54.691684,50,44.58087
-63.937497,50,44.646637
-57.863417,50,44.712859
-69.039523,50,44.778675
-58.356796,50,44.844449
-79.318962,50,44.91028
-53.973256,50,44.9761
-82.365581,50,45.042428
-47.715438,50,45.108388
-51.349247,50,45.17418
-51.089232,50,45.240436
-59.351135,50,45.306382
-62.192164,50,45.372523
-52.50189,50,45.438235
-58.953168,50,45.504019
-63.010051,50,45.569844
-57.610605,50,45.635768
-54.930981,50,45.701791
-50.236903,50,45.767449
-63.380966,50,45.827685
-50.390338,50,45.883643
-59.106688,50,45.934175
-39.585734,50,45.977609
-47.813399,50,47.436424
-55.193879,50,47.496082
-47.127222,50,47.550107
-66.512556,50,47.605995
-55.225095,50,47.658973
-53.952992,50,47.716266
-76.587394,50,47.773488
-66.314384,50,47.831794
-51.326656,50,47.884305
-67.254287,50,47.92834
-55.648621,50,47.971543
-51.992653,50,48.023132
-51.430771,50,48.076678
-66.364856,50,48.133728
-47.648354,50,48.191399
-54.684521,50,48.246683
-58.375686,50,48.299577
-57.639193,50,48.353728
-47.990522,50,48.409151
-50.522587,50,48.466039
-54.405968,50,48.52298
-58.293728,50,48.572664
-67.722139,50,48.61638
-46.269688,50,48.659532
-51.85666,50,48.703384
-50.328701,50,48.749275
-56.461578,50,48.799577
-61.029255,50,48.845507
-46.905393,50,48.8891
-49.597211,50,48.933004
-62.48655,50,48.976458
-51.876592,50,49.01993
-47.143065,50,49.06324
-53.838645,50,49.106858
-66.032312,50,49.150193
-51.016729,50,49.193886
-51.102535,50,49.237253
-50.178413,50,49.281419
-49.797422,50,49.324785
-60.998776,50,49.368621
-61.986665,50,49.411939
-71.860124,50,50.935862
-55.70469,50,51.001177
-49.61694,50,51.066607
-58.079061,50,51.132143
-43.551283,50,51.197369
-55.550033,50,51.262914
-45.894747,50,51.328281
-58.67991,50,51.393626
-53.426219,50,51.458921
-60.382626,50,51.524113
-50.791964,50,51.589378
-49.711133,50,51.654505
-54.4295,50,51.721282
-60.572642,50,51.787631
-53.817,50,51.853593
-65.17533,50,51.919701
-65.682817,50,51.986044
-50.457077,50,52.052037
-46.476177,50,52.118349
-35.1685,50,52.184161
-38.05423,50,52.25029
-52.182553,50,52.316415
-37.506592,50,52.38258
-53.643512,50,52.448641
-49.638152,50,52.514474
-59.201234,50,52.557939
-44.813055,50,52.60184
-49.701104,50,52.645031
-76.380981,50,52.688472
-45.429791,50,52.731524
-65.546897,50,52.774638
-50.804316,50,52.818208
-50.044512,50,52.861372
-49.360209,50,52.904913
-60.019415,50,52.947969
-55.967658,50,52.991157
-51.041708,50,53.034527
-45.56468,50,53.077724
-58.788288,50,53.121278
-51.254223,50,53.164368
-54.416984,50,53.213725
-55.614728,50,54.778553
-56.228429,50,54.844143
-37.889821,50,54.909543
-40.237208,50,54.974891
-48.243092,50,55.040609
-52.246311,50,55.106076
-46.707781,50,55.171657
-61.049935,50,55.237198
-54.004368,50,55.302789
-50.954696,50,55.368388
-50.12687,50,55.434131
-49.074463,50,55.499482
-49.459218,50,55.565025
-47.958995,50,55.630662
-49.528621,50,55.696502
-47.974581,50,55.762144
-47.331301,50,55.827623
-53.444866,50,55.893281
-47.614424,50,55.958745
-54.482871,50,56.024179
-57.995599,50,56.089643
-44.809031,50,56.155191
-59.977075,50,56.221166
-60.440159,50,56.28693
-61.982573,50,56.352764
-37.752985,50,56.418382
-35.818977,50,56.483819
-53.651716,50,56.549144
-54.629367,50,56.614989
-65.006682,50,56.681568
-60.031525,50,56.727108
-45.527603,50,56.769917
-63.236012,50,56.812124
-47.194285,50,56.854615
-59.191458,50,56.897568
-41.911025,50,56.940176
-64.809887,50,56.983489
-58.126618,50,57.025892
-52.920572,50,57.069832
-60.606755,50,57.114529
-55.136893,50,57.159176
-63.649571,50,58.680692
-54.152519,50,58.732855
-49.032086,50,58.787783
-66.289933,50,58.845821
-48.710761,50,58.903782
-49.376034,50,58.957215
-49.905317,50,59.012727
-41.971438,50,59.067466
-41.369397,50,59.126523
-50.368975,50,59.18433
-35.590947,50,59.24561
-54.950326,50,59.311716
-49.727776,50,59.377841
-54.867334,50,59.443912
-50.430074,50,59.509767
-39.902595,50,59.57601
-43.836062,50,59.641593
-49.224496,50,59.707289
-45.774186,50,59.773372
-53.669728,50,59.839198
-48.182657,50,59.905278
-41.857622,50,59.97106
-53.379905,50,60.036828
-53.454339,50,60.102594
-46.317581,50,60.168657
-59.42295,50,60.234467
-39.902311,50,60.300294
-49.655464,50,60.366767
-53.73919,50,60.432662
-42.377671,50,60.49888
-61.133482,50,60.564893
-49.880448,50,60.630809
-48.844405,50,60.697241
-44.187324,50,60.763233
-45.181713,50,60.829283
-46.372572,50,60.895371
-50.514174,50,60.961794
-52.51145,50,61.027732
-46.78854,50,61.093991
-43.130408,50,61.159852
-51.048289,50,61.226182
-57.004382,50,62.891965
-53.78919,50,62.951366
-51.18913,50,63.01061
-55.570332,50,63.068563
-44.981425,50,63.124821
-43.920885,50,63.18295
-45.745159,50,63.241384
-38.978003,50,63.299149
-44.987548,50,63.357458
-44.445402,50,63.415723
-43.352664,50,63.47363
-44.455173,50,63.530411
-45.193262,50,63.584753
-57.969351,50,63.641458
-52.484731,50,63.698379
-46.468412,50,63.76208
-54.445988,50,63.827979
-39.931767,50,63.893651
-46.064317,50,63.95951
-50.847973,50,64.025842
-41.40352,50,64.091842
-47.417915,50,64.157737
-41.101614,50,64.223701
-65.901078,50,64.289702
-50.089647,50,64.355714
-54.215749,50,64.421785
-59.286285,50,64.48781
-38.03837,50,64.553954
-41.704854,50,64.620122
-45.939985,50,64.686218
-49.173452,50,64.752447
-44.48486,50,64.818303
-49.055703,50,64.884179
-46.708066,50,64.9502
-40.065404,50,65.016448
-50.14274,50,65.08287
-52.972727,50,65.148944
-59.99855,50,65.214892
-48.062314,50,65.28108
-47.033751,50,65.347209
-51.124963,50,65.413099
-55.65511,50,66.970244
-63.605082,50,67.027843
-58.389584,50,67.08285
-40.915025,50,67.137237
-28.42892,50,67.193841
-50.395704,50,67.250511
-52.683988,50,67.306617
-49.014744,50,67.362104
-38.28897,50,67.418211
-47.028551,50,67.472755
-47.466531,50,67.523497
-55.068896,50,67.569908
-47.02976,50,67.618197
-41.541879,50,67.667262
-46.591787,50,67.716558
-40.551828,50,67.765267
-56.160779,50,67.821298
-49.824924,50,67.87909
-41.360696,50,67.944201
-30.455623,50,68.009585
-48.545147,50,68.075035
-36.194938,50,68.140287
-46.761452,50,68.20563
-59.015232,50,68.270858
-39.621174,50,68.336493
-46.658944,50,68.401558
-39.794392,50,68.466825
-37.052125,50,68.532132
-45.490985,50,68.597528
-45.62988,50,68.663084
-43.421348,50,68.728224
-40.272113,50,68.793298
-41.697134,50,68.858641
-58.990514,50,68.92397
-49.315405,50,68.98957
-41.896826,50,69.055107
-46.826788,50,69.120616
-38.438335,50,69.186317
-41.360268,50,69.251804
-64.123866,50,69.317569
-53.420364,50,69.38319
-42.888175,50,71.014467
-33.668401,50,71.080856
-44.65864,50,71.146741
-47.816554,50,71.212659
-58.936974,50,71.278606
-34.73955,50,71.344638
-50.361187,50,71.410708
-51.095239,50,71.476795
-37.939581,50,71.542863
-39.026305,50,71.608944
-38.97353,50,71.674865
-33.889845,50,71.740698
-47.331573,50,71.807105
-56.597165,50,71.873092
-41.490082,50,71.938854
-44.150876,50,72.004881
-36.003313,50,72.070916
-53.78436,50,72.137356
-41.994022,50,72.203656
-33.855897,50,72.269458
-47.136976,50,72.335518
-51.871502,50,72.40159
-39.016166,50,72.467546
-39.553053,50,72.533743
-47.205867,50,72.600316
-44.432338,50,72.666235
-41.335795,50,72.732277
-35.604065,50,72.798221
-54.721711,50,72.864845
-39.658393,50,72.931351
-40.404683,50,72.997057
-49.3657,50,73.055672
-28.094651,50,73.111817
-38.185891,50,73.168165
-37.771927,50,73.213859
-47.220967,50,73.270483
-35.891966,50,73.32176
-56.038743,50,73.379088
-53.220322,50,73.426552
-52.65901,50,73.482498
-52.859232,50,73.532298
-45.777047,50,75.018083
-40.873218,50,75.084913
-50.533372,50,75.151745
-36.167221,50,75.218382
-57.886716,50,75.285223
-39.651415,50,75.352224
-37.326641,50,75.410155
-49.356954,50,75.466223
-35.246597,50,75.522495
-35.366246,50,75.572616
-52.766656,50,75.629715
-49.812241,50,75.693405
-39.673652,50,75.758138
-37.347012,50,75.822654
-38.517458,50,75.887401
-43.610239,50,75.952099
-27.962209,50,76.016578
-37.832467,50,76.080978
-39.306721,50,76.145391
-35.166002,50,76.209982
-40.085794,50,76.274405
-45.041052,50,76.339316
-47.934709,50,76.403739
-44.3051,50,76.4682
-38.983136,50,76.532644
-37.309349,50,76.597203
-36.832435,50,76.661674
-39.54233,50,76.726325
-37.360911,50,76.79078
-48.291051,50,76.85536
-30.8833,50,76.919659
-42.237104,50,76.984058
-35.266721,50,77.04844
-52.888001,50,77.112826
-43.630246,50,77.177199
-39.027846,50,77.241886
-38.810099,50,77.306628
-41.625945,50,77.371277
-45.716494,50,77.436022
-45.431789,50,77.500388
-47.490778,50,77.565001
-37.024939,50,79.160138
-35.209948,50,79.225483
-31.244542,50,79.283299
-36.906181,50,79.338819
-42.919037,50,79.390217
-40.658798,50,79.441421
-38.43136,50,79.498189
-39.651488,50,79.55619
-31.019846,50,79.609254
-39.165014,50,79.6619
-37.652712,50,79.715488
-49.410546,50,79.771709
-46.825044,50,79.826501
-38.657855,50,79.882884
-37.773819,50,79.939043
-36.953373,50,79.991398
-37.637473,50,80.040998
-42.305107,50,80.090153
-50.164043,50,80.140694
-50.208967,50,80.197904
-32.102625,50,80.253417
-30.323665,50,80.307919
-48.802741,50,80.363472
-36.824676,50,80.416008
-37.188122,50,80.471168
-41.387814,50,80.526222
-54.068189,50,80.582687
-34.02372,50,80.634502
-34.632429,50,80.689307
-51.039437,50,80.740719
-38.943363,50,80.790667
-39.440087,50,80.847195
-49.959327,50,80.901725
-40.34291,50,80.956976
-42.386152,50,81.011281
-34.163897,50,81.067979
-43.623512,50,81.121725
-36.00981,50,81.178132
-32.987897,50,81.234105
-46.447604,50,81.290841
-34.822005,50,81.345963
-41.008201,50,82.933891
-35.973978,50,82.990473
-43.129829,50,83.037019
-45.606918,50,83.093861
-39.321765,50,83.146966
-45.840042,50,83.201238
-49.857292,50,83.253798
-45.905878,50,83.303716
-33.670424,50,83.354366
-38.358156,50,83.40969
-42.909681,50,83.468526
-43.377613,50,83.527454
-33.513115,50,83.58761
-29.862798,50,83.64505
-33.404826,50,83.690745
-39.943343,50,83.739687
-40.859378,50,83.789319
-38.036123,50,83.846367
-34.334496,50,83.892853
-33.288598,50,83.935925
-37.787422,50,83.979065
-34.454052,50,84.023571
-34.644245,50,84.073191
-48.337588,50,84.121214
-48.460178,50,84.173623
-47.935959,50,84.22366
-33.305906,50,84.276314
-38.468249,50,84.333356
-39.758103,50,84.38959
-36.167804,50,84.446253
-39.729845,50,84.495615
-47.232089,50,84.546289
-46.696216,50,84.602666
-40.809103,50,84.659286
-30.729562,50,84.714676
-31.172271,50,84.762555
-45.96295,50,84.818828
-37.73621,50,84.871398
-37.149299,50,84.925571
-29.63889,50,84.983036
-37.789343,50,85.037969
-40.933518,50,86.495921
-43.6062,50,86.545271
-37.088269,50,86.603026
-37.469828,50,86.654438
-37.830197,50,86.700701
-28.342759,50,86.746141
-45.777584,50,86.791524
-40.751535,50,86.836791
-44.587694,50,86.887609
-38.56183,50,86.942655
-48.693133,50,86.999323
-31.075355,50,87.066087
-25.966502,50,87.13241
-33.682758,50,87.199129
-44.382704,50,87.26591
-27.834918,50,87.332563
-45.710336,50,87.398984
-34.989871,50,87.46553
-44.234906,50,87.532223
-41.517933,50,87.598449
-40.807273,50,87.665012
-30.510477,50,87.731341
-48.920315,50,87.798056
-42.133834,50,87.864548
-38.645841,50,87.931065
-47.18692,50,87.997578
-35.289238,50,88.064112
-28.02318,50,88.130828
-42.106337,50,88.197118
-37.174215,50,88.26385
-41.894233,50,88.330437
-32.356279,50,88.396546
-42.523626,50,88.463292
-41.021606,50,88.530034
-40.038966,50,88.596616
-36.737852,50,88.663243
-44.590061,50,88.73014
-36.126306,50,88.796717
-36.132948,50,88.863435
-36.143928,50,88.930144
-40.437566,50,88.996619
-40.895634,50,90.572228
-28.712851,50,90.625409
-57.875101,50,90.682353
-36.542308,50,90.733181
-56.145271,50,90.789644
-30.056699,50,90.8456
-45.813582,50,90.900119
-27.147335,50,90.954143
-34.068554,50,91.010447
-26.651665,50,91.066438
-27.033704,50,91.121068
-33.634355,50,91.178409
