# {"t_start": 1551815722.1729753, "env_id": "Hopper-v2"} 
r,l,t
11.716582,40,0.063122
6.721606,13,0.080713
4.969689,11,0.095416
7.094078,12,0.111382
12.251676,14,0.12983
16.524083,19,0.154989
15.067644,21,0.182776
6.855672,12,0.200514
6.071831,11,0.213877
5.911271,14,0.230238
65.864302,40,0.276665
14.213371,16,0.295659
12.356021,14,0.314604
22.924307,24,0.350758
115.95127,75,0.462653
10.853259,15,0.485563
4.657605,12,0.50419
14.20416,18,0.53189
7.864109,21,0.564361
10.982499,13,0.583936
31.340478,27,0.624996
9.814331,34,0.676351
7.587616,13,0.696136
17.967135,18,0.72349
35.285582,27,0.764944
11.187317,14,0.786207
12.863845,15,0.809129
14.007532,18,0.836645
11.304102,16,0.86119
10.595361,15,0.884123
22.112207,29,0.928783
8.697674,12,0.947104
17.929685,38,1.005341
9.527421,13,1.025264
9.836986,12,1.043413
12.997446,16,1.068181
8.158276,12,1.086512
8.958441,12,1.104651
14.961396,16,1.129294
9.328131,14,1.150948
12.411182,15,1.174189
10.145839,21,1.206293
8.876733,21,1.238562
55.681718,67,1.340335
9.724415,13,1.36021
7.444313,12,1.378793
5.154423,12,1.399348
27.267836,36,1.455234
22.164175,20,1.472728
6.944585,12,1.483428
8.060347,11,1.493174
13.085272,15,1.50775
8.79544,12,1.520182
14.830908,15,1.535459
7.341067,11,1.546763
11.313799,14,1.56102
10.794243,16,1.577763
9.448677,14,1.592059
8.505652,12,1.604067
7.917154,13,1.617574
10.043116,15,1.632634
10.375522,13,1.646001
14.425224,17,1.663547
8.360907,13,1.677057
7.81363,27,1.704725
17.083336,24,1.72943
5.19775,11,1.740951
8.225493,11,1.752438
15.770474,16,1.773239
5.631864,10,1.78576
9.512019,12,1.798082
21.207088,20,1.817926
19.35808,19,1.836643
17.828461,23,1.859654
14.159619,16,1.876847
7.41851,11,1.888125
5.583076,10,1.898113
11.474068,14,1.911953
31.579631,28,1.939804
10.555068,17,1.95641
8.426553,13,1.969314
21.913133,20,1.98897
8.468729,12,2.00118
8.576191,17,2.019635
7.973497,13,2.034665
5.870268,11,2.047306
11.645279,15,2.064792
10.386463,13,2.081334
7.099236,13,2.097989
9.369992,12,2.110772
10.019777,16,2.132844
16.583274,24,2.164277
11.078208,14,2.182547
10.910233,14,2.198264
11.509488,15,2.214052
11.977029,17,2.231699
38.128934,30,2.262464
8.559867,13,2.276899
14.392014,27,2.304266
9.288558,13,2.317156
14.608599,16,2.333691
6.146899,11,2.345214
11.208839,14,2.360354
17.513817,18,2.38522
6.813181,11,2.400418
10.247984,13,2.417375
37.580168,39,2.467595
16.799377,18,2.489717
6.583569,10,2.503152
11.703093,20,2.528858
6.27185,10,2.54033
33.867839,27,2.571505
10.105813,13,2.585265
11.06285,13,2.599205
11.267556,13,2.614549
11.76083,19,4.096805
7.571633,12,4.11255
17.687633,17,4.136394
17.880177,20,4.162596
8.765084,12,4.177736
8.107741,13,4.194014
11.646071,14,4.213572
12.138065,17,4.234398
16.73164,18,4.258665
11.987013,33,4.300532
9.378951,16,4.320623
8.359286,12,4.334671
21.2677,22,4.362971
65.662252,40,4.415181
13.068389,16,4.434397
11.244517,13,4.451988
10.257235,13,4.469864
14.897889,16,4.490574
14.011791,15,4.508904
52.920186,32,4.548347
10.970713,42,4.603814
6.097759,11,4.618887
8.974739,12,4.632715
12.14905,14,4.652327
7.622492,11,4.667079
10.255493,32,4.706366
8.337993,11,4.71933
9.234317,17,4.741806
12.633889,15,4.761153
11.203401,14,4.779422
10.168137,16,4.800931
8.604066,13,4.815971
12.774275,19,4.840786
8.323259,11,4.852146
8.644511,11,4.866683
14.07109,17,4.889288
10.652494,14,4.905774
16.760618,18,4.928865
12.832472,14,4.947085
11.037006,14,4.965553
6.353173,10,4.978517
4.684383,11,4.992594
9.201391,13,5.010333
10.494245,14,5.024554
14.781041,16,5.047304
18.482347,17,5.072937
8.494755,12,5.091319
14.200157,16,5.116276
11.331587,16,5.141344
11.045951,14,5.163348
7.611763,12,5.182117
8.579315,11,5.198892
8.833643,36,5.254781
9.712377,17,5.281508
12.606656,14,5.303443
15.295648,19,5.333001
26.789678,25,5.372023
13.097295,17,5.398474
21.847916,26,5.439101
7.416515,11,5.456125
77.487385,52,5.535731
88.614864,84,5.665346
17.896865,18,5.693553
13.784413,16,5.718583
10.690454,14,5.740707
12.080235,16,5.765804
15.247025,17,5.792721
14.964237,17,5.819655
8.485417,12,5.83844
13.476225,17,5.860606
9.81803,13,5.875072
26.658383,25,5.908166
6.770801,10,5.921556
12.098364,16,5.942194
16.519899,31,5.978719
13.04885,16,5.996965
11.077688,14,6.01302
16.048777,17,6.032255
38.584463,53,6.085704
19.948483,19,6.102562
74.972973,48,6.146483
102.608867,66,6.210436
15.710603,17,6.227376
63.000876,37,6.264532
9.901987,14,6.279075
10.304912,15,6.294889
106.272589,59,6.355691
16.252901,22,6.378322
15.881446,19,6.398215
20.872272,20,6.419159
40.21568,58,6.472376
10.456211,14,6.486331
8.352532,14,6.501105
17.272149,18,6.519812
14.031706,16,6.536212
8.032297,12,6.549263
18.392443,17,6.56698
14.98366,19,6.585869
15.38721,18,6.610907
6.919782,22,6.640848
10.5822,14,6.659502
8.342181,15,8.047023
32.769767,28,8.090316
17.737429,17,8.116449
76.346523,47,8.187919
22.990474,21,8.220329
15.798485,17,8.24682
15.002143,18,8.274493
7.115453,13,8.294769
8.613866,13,8.314614
75.302645,43,8.380025
9.061248,12,8.398236
10.697247,16,8.422692
15.173613,25,8.461239
11.122501,14,8.482775
