# {"t_start": 1551811845.4503875, "env_id": "HalfCheetah-v2"} 
r,l,t
-675.383443,1000,0.822208
-989.86869,1000,1.596871
-747.232835,1000,4.257761
-794.161442,1000,5.444361
-761.919562,1000,8.343457
-899.281399,1000,9.678591
-823.259094,1000,12.449991
-896.364437,1000,13.795365
-704.8371,1000,16.50956
-869.166358,1000,17.713914
-722.12259,1000,20.615884
-656.946439,1000,21.748532
-536.821432,1000,24.559692
-668.612403,1000,25.904332
-695.984572,1000,28.768627
-629.66575,1000,30.076743
-597.625041,1000,32.903275
-663.728201,1000,34.217246
-661.29521,1000,37.098357
-494.000139,1000,38.452551
-534.261603,1000,41.295537
-556.909583,1000,42.651302
-536.817924,1000,45.371871
-696.389322,1000,46.603726
-558.645581,1000,49.320287
-451.545537,1000,50.400401
-443.066108,1000,53.31029
-853.847699,1000,54.340009
-522.310577,1000,57.263127
-629.9387,1000,58.454346
-418.365651,1000,61.055985
-517.96164,1000,62.213094
-772.805048,1000,65.158333
-577.98281,1000,66.248459
-484.720352,1000,69.023378
-400.632504,1000,70.154008
-438.959232,1000,72.720212
-513.60552,1000,73.926501
-571.68381,1000,76.524474
-445.422445,1000,77.836215
-526.638811,1000,80.807224
-496.439463,1000,82.158035
-519.239793,1000,83.469444
-434.683321,1000,86.257379
-501.908045,1000,87.57428
-435.098009,1000,90.278077
-396.813913,1000,91.320966
-435.670554,1000,94.140487
-588.791254,1000,95.501578
-344.640849,1000,98.200985
-404.157354,1000,99.325842
-425.100004,1000,102.029778
-429.936763,1000,103.360027
-408.158394,1000,106.261173
-386.95537,1000,107.410957
-452.194854,1000,109.915301
-414.587992,1000,111.107368
-405.980745,1000,114.067366
-421.955211,1000,115.391542
-308.347752,1000,118.240154
-228.518718,1000,119.384691
-306.135268,1000,122.174358
-354.809087,1000,123.518288
-181.11623,1000,126.308533
-169.525225,1000,127.401705
-256.986579,1000,130.180467
-345.597106,1000,131.492928
-239.420944,1000,134.286999
-162.988436,1000,135.428025
-237.843479,1000,138.133827
-341.80537,1000,139.2243
-318.213029,1000,141.837437
-134.21172,1000,143.124644
-324.680899,1000,145.948634
-171.160833,1000,147.043743
-132.696965,1000,150.05647
-333.844159,1000,151.308197
-276.354375,1000,153.739242
-219.454367,1000,154.953351
-150.076294,1000,157.939767
-214.220471,1000,159.304592
-136.354525,1000,162.020523
-301.577762,1000,163.128576
-131.611157,1000,166.021194
-270.120536,1000,167.152925
-148.0575,1000,168.027692
-10.948467,1000,170.803497
-85.035156,1000,171.856845
-75.050789,1000,174.58035
-64.986364,1000,175.724091
-304.800501,1000,178.669696
-17.460645,1000,179.751538
-274.108027,1000,182.392694
-100.64934,1000,183.635491
-121.064061,1000,186.288012
13.009476,1000,187.620935
-30.309899,1000,190.469283
-6.749487,1000,191.823679
-29.163837,1000,194.611197
15.936712,1000,195.738472
3.220516,1000,198.427672
-362.795353,1000,199.786571
4.249596,1000,202.607651
-148.904396,1000,203.829361
-6.447366,1000,206.879188
128.755291,1000,208.183222
108.836948,1000,211.06023
-33.159258,1000,212.402626
155.66118,1000,215.157329
-11.977165,1000,216.2439
60.058049,1000,218.780306
-283.903664,1000,219.912278
49.841238,1000,222.60971
82.071527,1000,223.733937
22.469258,1000,226.014575
55.702422,1000,227.154647
263.90992,1000,230.153484
174.450356,1000,231.506183
77.08502,1000,234.265656
134.574149,1000,235.443832
108.742032,1000,238.375062
-298.79158,1000,239.634094
351.13099,1000,242.554119
60.117716,1000,243.879616
128.316596,1000,246.618711
209.198319,1000,247.809765
186.461111,1000,250.621238
348.814548,1000,251.977316
85.066539,1000,253.331755
238.702597,1000,255.74072
349.545132,1000,256.668484
182.567343,1000,259.437879
153.085361,1000,260.744637
325.947755,1000,263.55308
198.412138,1000,264.644258
315.477616,1000,267.431222
345.415116,1000,268.521647
420.923134,1000,271.214568
238.52473,1000,272.34271
-23.092682,1000,275.290565
475.988901,1000,276.471563
446.944179,1000,279.202566
407.428835,1000,280.271762
297.895385,1000,282.768763
371.319619,1000,283.890014
469.47353,1000,286.571016
299.471928,1000,287.773387
521.001202,1000,290.437258
352.264035,1000,291.775004
524.728867,1000,294.446169
393.784267,1000,295.537046
363.18736,1000,298.136978
544.683251,1000,299.454507
542.912002,1000,301.987395
655.915475,1000,303.253396
526.055724,1000,305.890427
570.674614,1000,307.22274
621.076799,1000,310.126512
706.778847,1000,311.348987
721.942636,1000,313.938504
698.593292,1000,315.095042
607.41223,1000,317.928873
556.786845,1000,319.141647
603.546151,1000,322.079907
652.160362,1000,323.243018
500.685622,1000,326.069393
626.03627,1000,327.172771
751.73317,1000,329.753212
666.66113,1000,330.948493
644.011763,1000,333.67992
722.58293,1000,335.047972
642.519075,1000,336.321266
622.240647,1000,338.747375
745.973344,1000,339.814438
877.157143,1000,342.6137
562.364024,1000,343.915497
736.377828,1000,346.748444
889.573402,1000,347.953596
875.314257,1000,350.510321
670.649572,1000,351.849871
886.031562,1000,354.520381
737.328753,1000,355.572429
830.935797,1000,358.406134
757.315218,1000,359.728112
894.528808,1000,361.901647
734.387794,1000,362.892297
899.811056,1000,365.407804
1018.167052,1000,366.284049
926.48141,1000,368.8321
1061.890157,1000,370.118852
971.534658,1000,372.897414
926.930321,1000,374.167758
1064.47922,1000,376.958537
895.139598,1000,378.29491
926.813367,1000,381.191324
1131.295592,1000,382.281208
961.450992,1000,384.999348
989.402988,1000,386.328194
1053.845554,1000,389.157499
988.643448,1000,390.325607
1080.500179,1000,392.883302
222.759059,1000,394.263944
1072.006897,1000,396.973629
1161.391821,1000,398.070294
974.835752,1000,400.61643
937.297049,1000,401.954745
948.964908,1000,404.921076
955.300382,1000,406.092123
1257.807711,1000,408.783598
1170.638448,1000,409.748019
1216.455519,1000,412.560548
1013.361787,1000,413.910094
991.383046,1000,416.627458
1084.240131,1000,417.764112
1156.551327,1000,418.915286
1178.050163,1000,421.587624
-507.320472,1000,422.98243
1138.006719,1000,425.966926
1171.221897,1000,427.300092
1328.096647,1000,429.906126
1034.109215,1000,431.073617
1218.372526,1000,433.857165
1036.553421,1000,435.017058
1147.795048,1000,437.59688
1064.542195,1000,438.610093
986.662597,1000,441.382586
992.173797,1000,442.684287
1162.710948,1000,445.266844
1228.487822,1000,446.364858
1206.38908,1000,448.958192
1006.494971,1000,450.218589
1216.130276,1000,452.919049
1346.463605,1000,453.955978
1374.412975,1000,456.532007
1145.551962,1000,457.616644
1299.016425,1000,460.298589
1391.2959,1000,461.406855
1108.505822,1000,464.18629
1284.97597,1000,465.184109
1217.101945,1000,467.728299
1178.328239,1000,468.931915
1194.728779,1000,471.488792
1255.391174,1000,472.858186
-430.08047,1000,475.785918
1302.067071,1000,476.887161
1118.252557,1000,479.402256
488.311725,1000,480.439577
1186.513887,1000,483.048953
1209.250631,1000,484.029961
1347.114388,1000,486.63273
1104.324222,1000,487.974326
1289.09834,1000,490.562251
638.591402,1000,491.689897
1333.018135,1000,494.3943
1343.703412,1000,495.699556
1380.669652,1000,496.901098
1455.556121,1000,499.716584
1431.944464,1000,500.814014
233.50594,1000,503.392525
1190.54826,1000,504.582889
1337.527545,1000,507.541211
397.111741,1000,508.772399
1503.262166,1000,511.439889
1226.631355,1000,512.675884
1344.55382,1000,515.181068
1395.162249,1000,516.131058
1284.632149,1000,518.738995
1238.661099,1000,520.046409
1304.200831,1000,522.929776
1267.407929,1000,523.911304
35.971028,1000,526.526356
1267.492233,1000,527.873676
1466.842335,1000,530.621689
1442.398261,1000,531.845357
1423.21785,1000,534.606039
1477.915746,1000,535.587177
1383.609752,1000,538.218798
1507.811521,1000,539.252163
923.53872,1000,542.064633
1298.155298,1000,543.119154
1423.324955,1000,545.710604
1446.307976,1000,547.025372
1697.706747,1000,549.785124
1455.596227,1000,550.856556
1461.889797,1000,553.432959
1624.792338,1000,554.522854
1496.239512,1000,557.087679
1679.004352,1000,558.231081
1604.181238,1000,561.080996
1421.131627,1000,562.401661
1518.383125,1000,565.008749
1344.604978,1000,565.987168
1400.287056,1000,568.791603
1524.781492,1000,569.825511
1571.023636,1000,572.311589
1531.654593,1000,573.499206
1378.945248,1000,575.780083
606.417355,1000,577.139391
1567.558399,1000,578.338555
1677.67005,1000,580.910879
1539.322288,1000,582.123676
1468.394631,1000,585.037721
1560.570257,1000,586.168263
1555.896311,1000,588.865619
1511.380212,1000,589.921721
1583.883597,1000,592.736802
1696.595353,1000,593.926838
1660.908471,1000,596.711053
1718.931444,1000,598.004967
1590.828955,1000,600.930022
1638.65094,1000,602.202544
1368.476728,1000,604.587284
1567.643308,1000,605.778413
1344.814528,1000,608.329818
1709.931126,1000,609.655221
1607.654179,1000,612.540474
1685.874877,1000,613.883589
1472.052657,1000,616.574768
204.95304,1000,617.907524
1647.454799,1000,620.888388
1544.311039,1000,622.181894
1607.485505,1000,624.968613
1615.072437,1000,626.089636
1686.814084,1000,628.792923
1561.570781,1000,630.067383
1788.360015,1000,632.978492
1470.016,1000,634.194226
1548.822265,1000,637.001618
1683.632588,1000,638.076123
1643.564805,1000,640.65965
1534.341204,1000,641.983863
1704.802945,1000,644.619761
1713.23658,1000,645.982389
1824.03149,1000,648.625831
1626.539147,1000,649.864969
1695.274868,1000,652.714154
1506.260079,1000,653.860893
1619.655771,1000,656.445091
1557.662922,1000,657.768762
1637.762795,1000,660.681426
1644.828453,1000,661.926234
1569.650321,1000,663.174676
1576.652543,1000,666.142705
1626.22466,1000,667.396104
1550.43094,1000,670.031274
1690.82385,1000,671.142788
1653.894997,1000,673.795123
1778.549253,1000,674.815695
1690.519028,1000,677.488669
1850.903205,1000,678.831091
1650.155478,1000,681.667063
1747.79343,1000,682.961279
1684.525641,1000,685.67438
1960.23331,1000,686.742485
1581.848022,1000,689.303553
1872.396883,1000,690.656942
1758.424702,1000,693.308099
2034.339205,1000,694.415478
1900.979005,1000,697.121402
1859.37221,1000,698.461552
1729.67089,1000,701.065682
1763.207949,1000,702.164802
1637.187451,1000,705.013581
1722.311556,1000,706.259503
1712.740879,1000,708.838119
1954.400422,1000,709.834567
1858.99959,1000,712.565619
1845.361094,1000,713.89626
1730.517015,1000,716.464612
1779.064901,1000,717.636716
1772.95749,1000,720.182753
1727.383453,1000,721.428518
1888.181584,1000,724.179634
1914.078685,1000,725.504727
1924.671203,1000,728.368548
-249.700214,1000,729.756701
1831.461893,1000,732.611365
1891.951924,1000,733.862048
1866.236472,1000,736.467458
1839.054033,1000,737.793456
1959.312675,1000,740.713871
1901.428696,1000,742.082705
1965.374935,1000,744.752662
1800.020085,1000,745.976607
1787.587288,1000,747.294361
1711.938888,1000,750.078754
1044.955831,1000,751.418928
1964.733459,1000,754.120196
