# {"t_start": 1551815723.0880723, "env_id": "Hopper-v2"} 
r,l,t
7.791646,10,0.024728
13.857601,17,0.051267
12.151184,15,0.074435
15.769193,18,0.102417
9.503753,16,0.127364
9.275711,20,0.158554
15.869108,20,0.189974
20.436351,24,0.227447
7.268144,14,0.249379
11.3814,23,0.285203
10.121537,12,0.303964
6.740959,10,0.319316
20.146272,28,0.362812
11.087327,22,0.39678
9.239246,22,0.430938
19.374331,25,0.470054
11.252965,20,0.501657
14.138642,21,0.534703
9.423132,11,0.55196
15.835562,24,0.589567
8.382364,11,0.606628
10.3813,20,0.637937
16.163327,20,0.669499
9.354662,21,0.702296
9.480803,11,0.719385
8.419963,10,0.734925
12.747236,15,0.758086
7.425683,9,0.772123
10.915731,21,0.804835
16.689122,28,0.84348
15.114311,21,0.870153
9.533266,23,0.89467
13.351919,17,0.912047
15.971768,21,0.933931
13.754297,23,0.958364
10.264619,28,0.992537
15.034478,24,1.022883
8.970043,13,1.039124
12.336134,14,1.05672
15.696913,22,1.084914
7.221099,9,1.096335
12.505023,22,1.12361
15.590479,18,1.14739
8.772792,19,1.172915
14.365444,26,1.202978
15.701091,17,1.221371
7.05664,9,1.230711
15.375955,23,1.257205
7.826022,14,1.276019
12.452982,22,1.303459
6.150253,8,1.314468
14.567743,19,1.343143
21.348392,27,1.384819
15.95193,21,1.417581
6.790002,11,1.434788
9.791759,21,1.467558
13.499179,22,1.50404
13.871786,19,1.533776
14.899699,23,1.569752
10.940848,25,1.60874
15.354237,17,1.635351
11.155813,24,1.672636
11.719546,24,1.710094
11.631765,22,1.744692
15.234251,16,1.769679
18.097397,20,1.800951
7.561828,9,1.815137
9.588212,22,1.849232
12.291592,15,1.872664
6.821324,11,1.890018
9.18495,20,1.921236
15.967624,17,1.947634
9.094253,20,1.978954
11.661103,24,2.016416
9.412079,11,2.033543
10.515844,13,2.053723
12.059723,14,2.075712
13.122371,22,2.109969
10.895827,22,2.143892
6.377179,9,2.157608
9.805968,16,2.182626
18.826782,24,2.219798
13.96832,22,2.254385
11.639817,16,2.279492
12.635343,15,2.302706
19.677534,23,2.33878
15.003918,18,2.367046
8.440197,10,2.382806
7.046958,10,2.398022
8.680154,21,2.430318
10.381755,25,2.46891
11.623766,13,2.489087
14.353885,23,2.525091
9.811922,11,2.542029
14.544874,26,2.582495
15.329557,23,2.618438
8.222661,10,2.633965
10.150083,25,2.673036
5.417074,8,2.685549
10.853902,26,2.725647
11.48753,24,2.763011
8.556934,10,2.778561
12.237535,14,2.800385
14.843632,20,2.831442
8.24503,10,2.847273
13.707023,21,2.879881
16.285075,23,2.915758
10.144499,31,2.963745
21.494765,25,3.00279
10.531919,26,3.043352
22.526939,30,4.716659
9.738814,11,4.734031
15.208027,22,4.769278
14.09384,17,4.796274
12.169292,23,4.83302
17.124941,26,4.873932
10.438881,14,4.895801
11.246052,21,4.928874
10.166091,19,4.958776
9.73696,25,4.997573
10.990025,13,5.017886
11.339984,22,5.052679
8.378026,10,5.068303
13.318844,16,5.093505
14.13309,16,5.115012
19.445674,24,5.147443
14.02902,24,5.180002
13.311978,22,5.209427
9.48012,11,5.22439
13.312958,16,5.24588
15.407187,22,5.275167
9.148046,13,5.292619
21.43912,27,5.329375
18.009023,19,5.355115
13.460316,18,5.37948
11.957321,13,5.39682
14.514734,15,5.417036
11.432037,22,5.446692
11.816498,16,5.468243
9.794892,12,5.484195
5.146492,12,5.50068
9.934937,14,5.519086
22.854852,26,5.553777
13.134979,18,5.578438
24.130665,26,5.614092
17.428023,23,5.644977
13.034033,15,5.665535
6.669263,11,5.680185
17.78504,19,5.700167
13.113158,26,5.728099
16.63389,17,5.751558
10.134426,20,5.778792
13.249976,29,5.819036
15.010571,20,5.845886
13.761461,19,5.871841
18.493366,21,5.901066
8.723583,10,5.916869
11.836163,15,5.937641
20.467247,23,5.963172
14.882812,19,5.988938
6.622646,10,6.002841
15.694002,19,6.027871
10.571197,20,6.055602
10.577514,16,6.077366
8.38486,13,6.09317
17.269633,21,6.118018
10.257185,24,6.15717
19.858611,28,6.202152
9.900452,22,6.237028
10.541336,13,6.257891
15.554739,28,6.300378
10.464586,19,6.325642
8.952365,12,6.343653
16.051296,18,6.368212
15.064693,22,6.39802
5.616819,9,6.411181
10.407107,13,6.428687
10.575061,22,6.457614
9.981286,13,6.476264
13.085488,23,6.507491
14.464767,15,6.525659
7.923968,12,6.541422
13.98554,21,6.568661
9.030692,16,6.591305
7.351055,9,6.604146
24.423233,24,6.635805
20.200382,23,6.668505
8.330988,12,6.685017
14.182879,17,6.708139
9.427998,12,6.724749
15.667423,24,6.760219
12.469377,23,6.792198
17.373285,19,6.819112
16.232551,22,6.849457
15.523377,19,6.874469
13.742791,17,6.898057
8.388593,10,6.912393
13.594947,25,6.947864
14.680921,19,6.974015
5.933671,9,6.987667
6.085786,22,7.01672
10.771257,16,7.036925
12.571316,22,7.068043
10.669542,20,7.094169
13.910909,19,7.120071
8.451176,14,7.137105
22.548212,29,7.174344
8.162139,18,7.198822
19.712644,30,7.240209
9.901629,16,7.263829
6.925869,13,7.282778
11.158819,24,7.314255
17.479853,21,7.340963
17.558453,20,7.369222
9.322658,12,7.384688
9.670496,24,7.41316
18.480753,23,7.44366
15.590256,21,7.472305
17.988768,22,7.503361
11.291462,23,8.870501
14.50174,26,8.894126
10.022594,22,8.914098
12.549086,15,8.927859
17.11329,25,8.950551
8.881965,11,8.960455
10.941903,19,8.979494
19.265153,18,8.998388
11.795358,21,9.020601
12.830113,19,9.040792
19.096496,22,9.066106
14.332331,18,9.087335
22.303701,22,9.117087
11.69689,15,9.135393
6.450927,13,9.15155
14.452523,17,9.172189
9.110921,19,9.195952
12.192384,15,9.217005
14.115713,20,9.24176
12.84832,14,9.258313
9.271927,12,9.273162
20.258938,25,9.303889
14.977483,27,9.339911
11.686705,16,9.362218
13.743385,18,9.384883
26.54861,28,9.419132
16.025835,26,9.455637
12.854889,28,9.492673
19.322955,20,9.516586
12.463065,19,9.540421
11.509636,21,9.568649
9.476635,15,9.588944
11.297187,25,9.621578
12.185014,16,9.637862
10.59553,16,9.654396
9.277204,11,9.666695
14.988315,22,9.694625
16.078945,23,9.723989
18.855087,27,9.758461
13.902677,17,9.777683
12.220274,15,9.797031
4.958228,8,9.808098
10.32917,12,9.821779
12.659395,21,9.84729
14.211638,22,9.873398
7.577062,17,9.893779
26.090855,27,9.921548
10.889608,13,9.93469
9.507603,11,9.946033
13.318086,25,9.971335
10.502081,20,9.992187
5.465427,7,9.999396
5.937089,14,10.013608
14.318738,24,10.038228
11.538984,13,10.05143
24.573908,25,10.077849
12.302412,15,10.095954
10.712142,21,10.124334
6.954064,10,10.138046
16.992388,24,10.17053
15.293766,23,10.200316
10.404214,12,10.214352
13.807407,15,10.234061
15.517146,29,10.272986
15.772084,32,10.316594
17.186196,19,10.340611
21.916822,24,10.370602
11.712641,24,10.400674
14.871096,19,10.426652
16.349733,19,10.453022
5.798479,11,10.468
15.963606,20,10.495718
15.931115,20,10.522813
12.17143,20,10.550201
12.082669,22,10.580019
7.315399,11,10.594895
10.751535,20,10.621532
16.451859,17,10.644691
7.529115,10,10.65733
10.259563,22,10.682218
9.604273,18,10.707355
9.917571,22,10.734062
12.13082,17,10.757595
13.709246,25,10.790205
13.597293,14,10.807271
11.182195,12,10.821011
10.261621,12,10.834929
18.8918,27,10.866505
3.776268,7,10.87513
19.496221,23,10.901824
9.47071,13,10.917399
13.502999,16,10.938899
10.845566,20,10.964716
11.618487,18,10.988715
8.010152,20,11.011544
10.904654,23,11.043016
11.661347,13,11.05725
16.232355,22,11.086037
16.308385,24,11.118703
19.409367,19,11.145513
23.279149,27,11.183283
20.038169,22,11.213088
15.555794,22,11.243004
10.704495,25,11.275499
6.318253,8,11.28634
14.682739,16,11.308441
12.337678,16,11.330548
19.643907,20,11.358501
13.534192,16,11.380438
6.188501,8,12.942838
28.144711,29,12.989092
20.978004,28,13.033729
17.61178,23,13.069653
16.015448,20,13.101285
17.111767,19,13.13143
14.58141,30,13.178778
13.380463,22,13.213418
12.235696,24,13.251473
23.249735,29,13.297374
13.472294,18,13.326057
17.13921,20,13.357424
21.985821,21,13.390408
13.168962,15,13.414008
16.286418,24,13.452097
15.644649,16,13.477475
10.332565,19,13.5077
22.634076,21,13.541364
15.545614,24,13.578937
11.620374,20,13.610695
20.929616,24,13.64877
16.242761,20,13.680755
6.99982,9,13.694942
11.627186,23,13.730787
15.403777,18,13.759281
16.444913,22,13.79422
16.592876,22,13.82921
13.475507,25,13.868761
6.720788,9,13.882734
11.034787,13,13.902742
14.867763,17,13.929644
13.870477,19,13.959329
15.120532,17,13.986016
14.006318,16,14.011137
13.549058,15,14.034727
13.539262,16,14.059936
22.027781,26,14.101045
14.899074,24,14.13909
17.192535,25,14.178697
8.831034,14,14.200873
19.454144,20,14.232466
11.283206,17,14.259521
17.147154,20,14.29113
15.668801,20,14.322454
13.380189,15,14.346247
12.589024,28,14.390147
14.050591,23,14.426615
22.362077,23,14.463072
7.380792,11,14.480092
19.656345,30,14.527934
26.108916,25,14.567414
10.135163,16,14.592429
18.739878,20,14.624254
8.424245,13,14.644945
11.150166,16,14.670289
15.567982,22,14.704948
14.925588,18,14.733562
15.966849,24,14.771313
9.268627,13,14.791983
30.814572,35,14.846983
7.642261,20,14.878741
16.028706,16,14.90389
12.634599,15,14.927618
21.739898,21,14.96064
14.553116,19,14.990562
8.736679,20,15.021784
18.660152,27,15.065061
16.368756,17,15.092275
11.793901,26,15.133637
20.546004,25,15.174042
5.927248,9,15.188336
18.494449,29,15.23439
13.16122,17,15.258682
14.960564,21,15.28728
14.319921,15,15.307542
21.847655,25,15.341344
23.108347,25,15.37537
16.657069,18,15.395943
8.393903,10,15.408792
22.951939,26,15.44952
10.361781,14,15.471472
17.754743,24,15.509157
14.508159,19,15.538899
15.471818,20,15.570432
13.039957,23,15.606526
18.424546,22,15.640954
18.191267,22,15.675845
15.642356,22,15.710828
20.607071,27,15.75354
14.401496,20,15.784791
10.601368,19,15.814502
30.031201,28,15.85835
21.846811,28,15.902702
12.862489,24,15.94049
10.604107,14,15.962363
17.434818,20,15.994045
15.075587,25,16.033488
11.262296,13,16.053703
12.862847,25,16.092891
17.34348,25,16.132301
11.397995,13,17.629318
17.077372,28,17.662027
13.899265,23,17.687235
29.647061,32,17.720661
11.626847,16,17.739331
32.850534,32,17.77638
12.420007,18,17.795818
29.973168,35,17.841288
18.107166,20,17.868447
17.789424,21,17.896443
26.328996,27,17.925404
17.122266,20,17.946624
21.013616,24,17.972003
24.442986,28,18.001858
26.5992,28,18.031357
18.994405,22,18.05476
15.960057,24,18.086047
19.883528,21,18.110695
6.340095,13,18.127072
16.960169,18,18.147838
20.675144,25,18.178032
16.960525,18,18.198996
21.476439,28,18.231892
15.604382,17,18.255117
18.579183,18,18.274211
20.11997,22,18.299353
20.473139,21,18.324482
10.163984,16,18.344435
25.831738,24,18.375898
16.753332,24,18.409183
18.662019,21,18.431856
17.717189,18,18.4549
42.873023,34,18.499418
10.49103,14,18.519211
24.271004,30,18.560102
18.417863,21,18.588165
27.644929,24,18.613761
15.44781,20,18.637737
29.823041,30,18.678623
21.184731,25,18.71334
29.422166,25,18.742332
29.116428,29,18.772465
14.417908,15,18.790724
21.843094,31,18.829332
