# {"t_start": 1551815722.7744164, "env_id": "Hopper-v2"} 
r,l,t
14.978391,26,0.049482
17.958302,25,0.088695
13.446365,20,0.119906
11.968872,17,0.146183
4.95114,8,0.158564
4.451783,14,0.180449
21.632986,21,0.21264
8.375434,16,0.237655
17.170312,26,0.279363
4.998983,14,0.301356
4.228271,12,0.320487
11.884807,23,0.356539
15.532222,21,0.389067
17.888837,22,0.423365
2.687419,12,0.442504
17.198498,29,0.487901
14.764181,15,0.510685
6.590761,13,0.531294
9.299254,14,0.552759
11.94986,22,0.58677
10.472226,18,0.614434
15.139538,23,0.650137
7.682823,15,0.6735
21.051323,29,0.718874
8.593931,21,0.751666
24.149487,30,0.798148
9.147693,17,0.824569
6.976331,9,0.838332
21.730504,22,0.872083
16.499287,22,0.90643
24.336347,30,0.953604
9.068414,21,0.986385
6.9381,10,1.001988
8.040514,10,1.017541
20.827011,26,1.058323
7.806993,14,1.079905
11.277412,21,1.11283
11.307469,15,1.136172
12.756716,29,1.180602
12.622833,20,1.213965
15.056499,20,1.245359
11.261985,14,1.266753
13.372491,20,1.298189
13.551893,25,1.337255
12.548643,23,1.372996
17.395436,20,1.404012
13.271898,28,1.448258
10.762785,16,1.473448
20.729387,33,1.525079
18.190185,30,1.572027
5.470379,8,1.584376
13.684013,26,1.624785
17.202935,20,1.65562
9.533945,17,1.681799
9.93452,18,1.709867
9.892084,23,1.745666
13.942213,16,1.770353
8.61502,16,1.795348
20.663975,23,1.830871
19.504768,25,1.86964
6.272076,14,1.891661
25.444161,25,1.930296
19.536803,29,1.975754
18.196208,25,2.01489
7.681375,10,2.03037
8.282595,14,2.05219
8.912133,15,2.075693
28.129979,31,2.122952
9.214708,14,2.137091
19.215743,19,2.156134
16.038581,16,2.172003
5.235158,8,2.18034
11.24653,15,2.195033
6.327508,11,2.206263
6.260286,10,2.216727
9.090105,17,2.233614
16.048087,27,2.261113
14.719335,15,2.276196
16.483301,24,2.303687
20.661857,23,2.328862
20.365598,20,2.354377
12.396698,15,2.374725
5.501579,8,2.386095
5.471639,11,2.400008
6.406213,8,2.408021
7.441739,10,2.418014
5.063412,8,2.425794
10.895134,17,2.444763
7.361897,13,2.457859
4.912056,9,2.466873
19.940307,21,2.491304
8.53097,17,2.508898
9.059936,17,2.52634
9.047266,20,2.54695
10.957231,14,2.56134
10.872259,18,2.580922
18.737711,30,2.614745
17.349874,28,2.647714
22.363736,32,2.690619
17.446384,25,2.720104
5.35541,12,2.736977
18.256424,17,2.759959
13.224067,20,2.786059
7.162902,9,2.798471
7.519734,9,2.809413
6.253407,8,2.820395
23.016826,28,2.85695
5.516792,12,2.873554
5.993617,14,2.892814
11.345413,16,2.914865
26.743686,43,4.523302
19.463935,30,4.570912
24.64829,26,4.612571
17.7612,17,4.6393
13.657806,21,4.672621
26.451314,37,4.730347
15.04282,25,4.770081
19.837514,28,4.81423
23.627176,33,4.866006
24.361757,27,4.908564
14.177709,18,4.937294
12.516567,22,4.971309
12.130204,28,5.015327
5.063763,11,5.0329
22.115443,24,5.070817
15.215456,20,5.102857
15.584365,20,5.134516
21.04007,27,5.177494
4.844852,11,5.195456
17.683659,17,5.222681
5.56463,13,5.243504
10.796259,29,5.278927
22.464477,25,5.306806
25.325839,23,5.330186
16.216925,23,5.353601
18.456707,22,5.375896
26.565714,25,5.401627
17.002503,27,5.432396
10.953233,17,5.452007
15.525048,19,5.474375
4.721641,12,5.488663
3.867532,10,5.50114
17.647535,31,5.534969
10.694654,20,5.555818
7.511741,18,5.574518
12.417585,23,5.598095
19.709157,20,5.622428
15.812937,27,5.658753
17.807452,26,5.694209
11.334337,15,5.715065
7.336002,12,5.731515
25.306741,23,5.762934
12.911539,30,5.803923
9.015098,15,5.824307
15.794407,24,5.85721
6.07493,18,5.881237
12.109037,21,5.90967
15.136855,20,5.936848
19.206003,31,5.970248
22.430259,25,5.996504
9.320324,16,6.014845
4.139244,11,6.026247
18.361324,24,6.052793
20.149236,25,6.08241
25.331321,26,6.118725
16.112694,16,6.136384
7.870846,19,6.156309
9.61529,13,6.170811
18.022554,24,6.200518
17.442552,26,6.234779
6.388726,9,6.245878
17.083072,23,6.273993
9.248291,20,6.29573
37.042869,31,6.327271
11.156832,17,6.345021
21.116884,28,6.373388
19.468367,19,6.393248
8.576416,15,6.413103
11.675482,19,6.435026
17.49542,27,6.469416
31.459203,34,6.512974
6.071213,8,6.523513
14.695151,21,6.550223
22.375724,27,6.585582
17.004215,22,6.612748
22.537893,21,6.638253
22.535545,30,6.672291
12.295013,30,6.711131
10.737969,16,6.728753
20.633299,31,6.763468
7.908683,18,6.78733
10.399135,13,6.80271
19.406624,23,6.828304
7.422908,16,6.84719
24.071421,26,6.874485
6.490251,13,6.891381
7.679343,10,6.905128
17.810699,21,6.933313
16.287958,25,6.966737
14.590585,25,7.000942
15.829522,18,7.024487
7.518618,9,7.034527
20.303935,27,7.071524
32.37219,32,7.112987
29.774444,34,8.645512
28.55102,29,8.685362
19.905166,24,8.71818
23.824526,21,8.746501
25.671027,25,8.776488
26.332266,25,8.80952
23.558758,24,8.841839
21.77066,36,8.891241
23.827129,24,8.92478
26.373747,24,8.957593
12.924355,15,8.976818
23.207948,26,9.004936
21.193586,19,9.027672
21.529474,25,9.057171
45.014427,40,9.103942
39.839769,41,9.152509
31.526143,30,9.188372
11.076082,12,9.202554
20.337614,28,9.235676
26.650078,24,9.262791
54.832291,47,9.318168
38.639338,31,9.354846
19.300202,20,9.376698
21.838427,24,9.410182
28.502395,29,9.44661
5.536721,9,9.459159
28.922121,26,9.491301
28.804323,26,9.526763
11.746544,19,9.550167
18.62746,23,9.581797
25.67603,32,9.626313
14.202607,16,9.646168
19.238629,24,9.675557
20.309,19,9.701488
8.237225,12,9.718821
42.050525,35,9.767438
28.269906,24,9.796021
14.466339,19,9.820243
18.173347,26,9.855067
32.167445,31,9.892035
24.698441,25,9.921501
22.042599,23,9.95173
28.012008,27,9.985629
19.132179,19,10.008413
36.162282,30,10.04368
30.014358,32,10.081268
33.301466,29,10.120782
7.876728,12,10.137424
35.178873,33,10.173233
25.083045,27,10.206065
19.736037,22,10.232222
24.032641,25,10.258579
21.010026,24,10.28356
25.749501,35,10.31912
24.229663,23,10.342621
13.876524,19,10.362354
23.330595,28,10.394472
15.812605,16,10.412549
33.590826,27,10.44212
29.712773,28,10.475626
23.837041,23,10.503014
22.6794,23,10.534768
35.360208,31,10.576678
25.23251,24,10.606138
25.30977,22,10.635004
25.760574,25,10.667583
17.335745,26,10.700814
23.72276,32,10.743947
14.241071,17,10.766145
14.027033,26,10.800445
23.327001,22,10.827687
19.069082,18,10.848826
31.775426,30,10.883949
8.798343,10,10.896632
14.831176,24,10.93451
24.173473,21,10.967673
15.33953,15,10.991615
16.865342,19,11.021969
26.503415,26,11.063211
21.21919,19,11.09345
7.19722,12,11.112664
41.62637,33,11.165416
22.103403,34,12.821421
6.140391,8,12.834123
9.828153,11,12.851578
14.360265,18,12.880745
45.526278,35,12.935249
20.720046,28,12.979737
28.968428,24,13.01745
17.070948,21,13.050583
20.787728,20,13.082684
30.33042,26,13.123524
19.050752,25,13.163263
21.780856,26,13.204959
36.525979,31,13.254467
23.946784,23,13.291132
17.424738,24,13.329405
25.68779,29,13.375954
8.479565,11,13.393709
26.233766,33,13.445446
66.964706,50,13.52483
24.917499,25,13.56466
31.039816,25,13.603267
27.511578,24,13.641559
22.796774,22,13.676956
42.749537,38,13.738153
56.467841,50,13.818067
24.209243,24,13.856386
11.602916,15,13.879905
28.845188,31,13.929301
20.564797,23,13.966321
23.239713,24,14.003397
22.855353,21,14.036734
23.662765,28,14.081841
25.864036,26,14.122531
25.70534,24,14.160382
34.219854,34,14.214252
47.047628,41,14.279732
27.330483,27,14.323014
31.332511,26,14.364333
