# {"t_start": 1551811846.9572158, "env_id": "HalfCheetah-v2"} 
r,l,t
-863.678411,1000,1.08738
-700.912535,1000,2.040133
-969.126867,1000,4.758011
-552.43874,1000,5.948351
-730.717627,1000,8.793514
-769.474304,1000,10.137241
-693.057495,1000,12.923291
-663.00241,1000,14.193786
-724.741087,1000,17.177559
-765.651702,1000,18.51482
-788.053209,1000,21.534084
-612.6923,1000,22.6542
-687.018875,1000,25.29461
-676.171726,1000,26.449709
-595.622135,1000,29.242858
-886.38184,1000,30.337499
-729.935636,1000,33.236759
-530.625043,1000,34.394579
-785.76687,1000,37.14142
-579.548493,1000,38.304897
-641.416548,1000,40.689108
-675.852107,1000,41.750999
-445.705416,1000,44.549795
-649.223917,1000,45.890566
-587.316297,1000,48.785383
-497.395543,1000,49.936654
-625.57526,1000,52.82549
-525.146529,1000,54.087484
-587.289534,1000,56.838509
-534.053414,1000,58.08737
-556.664688,1000,60.965091
-687.191608,1000,62.333764
-466.605503,1000,65.334083
-475.127929,1000,66.661115
-449.05563,1000,69.298652
-439.08815,1000,70.660476
-573.819446,1000,73.5622
-719.271604,1000,74.740827
-393.111584,1000,77.56245
-515.815792,1000,78.917562
-516.092144,1000,81.905451
-446.892282,1000,83.127434
-433.912699,1000,84.233692
-416.965347,1000,87.049605
-478.335585,1000,88.380022
-417.797803,1000,91.085893
-411.374284,1000,92.273135
-397.648581,1000,95.118473
-471.521684,1000,96.425281
-343.370347,1000,99.439658
-472.417891,1000,100.733803
-488.188626,1000,103.387653
-419.785281,1000,104.451354
-359.242046,1000,106.847066
-363.04821,1000,107.806928
-346.432621,1000,110.350147
-287.386423,1000,111.31595
-278.884236,1000,113.934361
-318.081039,1000,115.291175
-305.813841,1000,118.183098
-347.971585,1000,119.483785
-305.032189,1000,122.142476
-276.883759,1000,123.215961
-304.210525,1000,126.069956
-213.364623,1000,127.383857
-270.060357,1000,130.130261
-271.229215,1000,131.391195
-445.779883,1000,134.249552
-281.592911,1000,135.374669
-240.800311,1000,138.017601
-201.902833,1000,139.079134
-178.93407,1000,141.964736
-212.8177,1000,143.318792
-265.994415,1000,145.61517
-207.353975,1000,146.67987
-160.424926,1000,149.462198
-218.872222,1000,150.383206
-175.70963,1000,152.882155
-237.366639,1000,154.260747
-509.497789,1000,157.206753
-149.198462,1000,158.591578
-152.89544,1000,161.225028
-105.582932,1000,162.333332
-93.572349,1000,164.832746
-41.953841,1000,165.98933
-107.877954,1000,167.063022
-48.825319,1000,169.883608
-179.648629,1000,170.99356
-262.596481,1000,173.696197
-170.38018,1000,175.058832
-84.967908,1000,177.833131
-46.505014,1000,179.208659
-45.041227,1000,181.799242
-36.823446,1000,183.108907
-78.390896,1000,186.058104
25.759969,1000,187.38747
-68.045135,1000,190.341491
-92.517781,1000,191.580708
-11.586877,1000,194.159098
-15.628996,1000,195.193175
78.924097,1000,197.970778
38.041806,1000,199.139827
9.258714,1000,201.976247
-19.771098,1000,203.049267
65.18983,1000,205.854596
39.30153,1000,207.142627
48.429272,1000,209.952925
25.636547,1000,211.384608
-112.414477,1000,214.41339
79.323766,1000,215.413231
90.64365,1000,218.216068
104.205979,1000,219.467458
30.869505,1000,222.289158
26.871137,1000,223.570335
28.997685,1000,226.355434
144.075991,1000,227.690851
110.169738,1000,230.543786
158.284473,1000,231.880428
57.32555,1000,234.862424
83.529362,1000,235.932408
154.006695,1000,238.818993
13.544955,1000,240.02497
4.132307,1000,243.00284
29.387148,1000,244.180231
1.643078,1000,246.813055
17.313806,1000,248.144384
96.068193,1000,250.98646
121.628739,1000,252.14121
193.753465,1000,253.226228
120.421644,1000,256.131198
136.450449,1000,257.476294
197.931288,1000,260.322755
201.128422,1000,261.364504
152.28939,1000,263.828241
149.119033,1000,265.042797
37.375684,1000,268.003998
254.376542,1000,269.3532
200.16743,1000,272.103872
181.212777,1000,273.184102
278.582796,1000,275.947399
159.837164,1000,277.010601
297.629598,1000,279.679187
213.046113,1000,280.900891
242.554006,1000,283.77537
273.130289,1000,284.826903
264.464776,1000,287.139618
144.053985,1000,288.361377
282.869716,1000,291.28897
231.957692,1000,292.177878
253.943507,1000,294.774782
301.037305,1000,296.104779
177.475055,1000,299.011884
436.892596,1000,300.298731
376.501404,1000,303.124465
393.895761,1000,304.501409
240.130583,1000,307.143052
287.430625,1000,308.184081
426.446937,1000,311.209501
393.508264,1000,312.570682
441.745101,1000,315.473795
338.721416,1000,316.733881
460.183483,1000,319.769768
364.55902,1000,321.113196
409.919463,1000,323.633161
422.389678,1000,324.827241
476.890491,1000,327.751391
305.28911,1000,328.822421
455.178858,1000,331.811074
406.860177,1000,333.154346
333.364932,1000,335.434919
544.277653,1000,336.574157
363.193182,1000,337.858777
566.368266,1000,340.668572
346.2844,1000,341.867337
644.917482,1000,344.610306
435.32767,1000,345.867956
591.2417,1000,348.677907
427.433332,1000,350.0691
499.369476,1000,353.347212
564.111715,1000,354.695138
590.118536,1000,357.322072
629.726071,1000,358.551198
535.137796,1000,361.458192
565.05163,1000,362.774727
657.114124,1000,365.360475
618.021685,1000,366.492927
673.622907,1000,369.314366
555.100456,1000,370.477668
596.450489,1000,373.375065
568.622167,1000,374.394741
577.082751,1000,377.07256
620.438944,1000,378.410126
545.540159,1000,381.046779
619.429359,1000,382.151363
635.905772,1000,384.876043
642.608196,1000,385.92587
650.53397,1000,388.68424
737.567636,1000,389.836377
