# {"t_start": 1551815722.9795864, "env_id": "Reacher-v2"} 
r,l,t
-176.314264,50,0.076993
-126.312556,50,0.144378
-123.804389,50,0.210049
-111.713125,50,0.276667
-131.403708,50,0.34395
-122.214321,50,0.411328
-112.737133,50,0.477983
-204.459272,50,0.54543
-125.04555,50,0.612126
-126.27564,50,0.673285
-89.352252,50,0.72476
-169.232881,50,0.781759
-158.780875,50,0.838948
-177.63832,50,0.896247
-140.878957,50,0.951173
-156.733996,50,1.002835
-162.312227,50,1.050131
-125.709737,50,1.103914
-186.639022,50,1.160892
-142.882905,50,1.219138
-173.699086,50,1.27943
-124.78468,50,1.337079
-171.779204,50,1.388792
-136.595598,50,1.438195
-126.068645,50,1.482681
-188.006184,50,1.535915
-131.392508,50,1.587492
-119.487943,50,1.636672
-122.820926,50,1.68612
-129.866868,50,1.742524
-135.292885,50,1.797111
-110.047781,50,1.847667
-189.251926,50,1.898216
-107.618875,50,1.943592
-128.600122,50,1.987247
-140.561215,50,2.031193
-143.946887,50,2.075017
-131.973115,50,2.119265
-155.05618,50,2.175385
-126.631792,50,2.233096
-126.493154,50,3.797907
-116.376061,50,3.848327
-132.209929,50,3.901643
-141.726869,50,3.956122
-116.498434,50,4.008224
-134.33667,50,4.062588
-130.695873,50,4.120191
-131.261591,50,4.175138
-139.252289,50,4.227702
-147.961068,50,4.283711
-124.434839,50,4.34041
-140.310337,50,4.398092
-125.991577,50,4.453193
-144.073002,50,4.499105
-98.38633,50,4.546728
-110.997085,50,4.599144
-96.204705,50,4.656745
-120.756577,50,4.71404
-112.470961,50,4.771491
-153.851896,50,4.828974
-112.723847,50,4.886353
-127.601453,50,4.943524
-122.838633,50,5.00089
-112.997915,50,5.058742
-149.406387,50,5.112385
-90.228629,50,5.165337
-86.176251,50,5.208906
-120.047162,50,5.253129
-133.581832,50,5.317408
-122.502021,50,5.383927
-126.570775,50,5.450541
-138.059235,50,5.517639
-142.516737,50,5.584429
-135.121787,50,5.651553
-109.274825,50,5.71846
-132.554433,50,5.785573
-167.956797,50,5.852427
-139.698088,50,5.91921
-109.859969,50,5.98594
-129.16181,50,6.052935
-161.696536,50,6.119576
-128.835357,50,7.819101
-136.30243,50,7.885225
-89.713975,50,7.951142
-99.974726,50,8.01791
-104.218555,50,8.083683
-112.083541,50,8.147538
-93.972895,50,8.203876
-94.06676,50,8.261139
-122.636352,50,8.315144
-137.035489,50,8.372806
-131.359883,50,8.429859
-105.856145,50,8.487108
-135.753274,50,8.54451
-117.983059,50,8.602636
-92.163681,50,8.648231
-112.203653,50,8.706022
-113.754965,50,8.761748
