# {"t_start": 1551815722.088407, "env_id": "Walker2d-v2"} 
r,l,t
-12.320005,16,0.033402
-7.451358,14,0.053923
9.231932,25,0.089853
9.707197,41,0.147481
-13.320342,28,0.187951
-0.604616,11,0.204009
-2.458691,14,0.224149
-14.661335,17,0.248468
-3.305704,28,0.288819
-8.101323,18,0.315697
-4.882032,17,0.340999
-1.639561,28,0.381869
-9.299214,42,0.440131
-3.467501,35,0.472922
-7.437781,28,0.49947
-6.711734,22,0.520167
-2.84238,9,0.529174
-5.920942,14,0.542457
-7.147371,18,0.569581
-8.061327,16,0.592948
-2.928662,32,0.632478
-3.001542,24,0.66225
-5.627725,19,0.687297
-10.920858,21,0.71974
-6.221336,14,0.742827
-11.387275,15,0.767855
-10.987878,24,0.807922
-15.836756,23,0.846091
9.057179,46,0.921219
-16.008442,23,0.959917
-6.436203,22,0.996805
-9.35314,15,1.021801
-8.687955,30,1.070994
-13.113046,22,1.107577
-5.921342,18,1.137011
-5.460988,22,1.173828
-0.473807,11,1.192765
-14.049549,17,1.221267
-10.61063,29,1.271282
-3.013258,20,1.30497
9.071225,25,1.346127
-13.475845,16,1.372666
0.960735,15,1.397823
-1.661982,9,1.413256
-8.942132,13,1.435504
-9.221566,19,1.467101
-10.904031,22,1.503332
-7.748552,25,1.544411
-13.184942,16,1.570912
0.428827,27,1.614972
-0.380856,16,1.641574
-3.501185,18,1.671835
-9.58896,18,1.701436
2.296412,19,1.733266
-14.212884,20,1.766446
0.35999,17,1.794916
2.242213,12,1.814607
-0.848399,18,1.8449
-6.16938,30,1.894518
-0.758538,18,1.923635
-7.326318,24,1.962786
-4.433566,7,1.975211
-0.63402,28,2.021309
-5.501348,12,2.041506
-5.426813,23,2.07927
2.634239,16,2.106364
-9.891962,32,2.159285
-7.933177,17,2.187342
-3.084546,19,2.219496
-13.913845,22,2.256112
2.223383,16,2.283798
-10.191065,17,2.312415
-12.21829,22,2.348835
-4.91508,16,2.375035
-15.43293,13,2.396832
-2.943631,14,2.420509
-3.998432,14,2.44362
-1.29968,12,2.463682
-11.630402,18,2.493893
19.982785,39,2.557322
-11.218239,14,2.581065
-9.719877,29,2.628654
0.449745,18,2.658595
-5.325117,16,2.685266
-13.904041,13,2.706992
-6.28801,35,2.764726
-14.070514,17,2.792989
-7.513649,12,2.813321
-3.564826,15,2.838511
4.313152,24,2.878589
-5.038817,8,2.892397
-3.872816,22,2.928608
-4.019545,19,2.960569
-0.720028,28,3.007361
-8.066736,22,3.043942
-9.203879,17,3.07161
0.621737,15,3.096773
-11.365079,31,3.147618
-1.303379,13,3.169694
-6.856798,22,3.20591
2.944932,18,4.889134
-3.490645,23,4.927069
-6.933941,26,4.969466
-6.897021,38,5.031682
-10.718014,20,5.064788
-0.925793,17,5.093091
-3.937385,10,5.11029
2.003578,14,5.133925
-0.302592,30,5.182907
-8.246471,26,5.22554
-11.609169,26,5.268916
1.508408,19,5.30061
-3.96966,9,5.316123
-4.660163,22,5.352103
-5.577185,17,5.380314
-9.752588,16,5.406881
1.493354,23,5.445116
-5.619758,29,5.492607
-16.40088,29,5.54111
-13.771378,22,5.577082
-0.240561,21,5.61118
5.305833,15,5.635484
-9.861763,12,5.655769
0.897284,11,5.67475
-6.772401,11,5.693868
-0.903502,23,5.73202
-1.640443,28,5.77809
-12.924923,21,5.813167
5.86425,31,5.863843
-3.430947,7,5.876045
9.389417,22,5.912525
-1.66394,12,5.932889
-1.670417,11,5.95161
-4.235587,19,5.982884
-10.764753,20,6.015192
-2.294964,13,6.036302
0.518828,20,6.069869
-4.099836,12,6.090573
-4.591189,22,6.127485
-6.330826,15,6.15241
-1.288345,17,6.180718
-2.652358,24,6.220764
-3.115711,15,6.246328
-9.000082,19,6.277984
-0.458114,11,6.296416
-1.310988,10,6.313473
-3.875517,19,6.345299
-1.844234,28,6.391674
-9.736974,21,6.426044
1.15548,32,6.479349
2.750925,19,6.511604
-1.525162,12,6.531801
-9.084011,23,6.56961
-6.893493,21,6.60458
-6.990855,21,6.638929
-10.064334,18,6.669145
-7.868132,12,6.689939
-6.475531,19,6.721519
-7.874658,19,6.752499
-6.536732,18,6.782464
3.622187,19,6.814246
-4.927741,17,6.841944
-4.391055,10,6.859127
-11.570361,53,6.938227
0.715115,25,6.970273
0.314855,20,7.000422
-8.423882,17,7.023242
-7.314633,18,7.04629
-5.390436,18,7.071747
-3.150111,11,7.085551
-3.807922,15,7.106824
-1.759516,22,7.134535
-4.035949,22,7.161968
-4.856099,17,7.184189
2.400618,29,7.223568
4.506023,30,7.266947
-3.773234,20,7.29539
-6.435891,24,7.330203
-7.304739,9,7.343768
-6.259812,17,7.369729
-2.554968,17,7.393342
-14.266844,29,7.433646
2.894577,33,7.479738
-3.287716,25,7.512643
-6.686747,7,7.523646
-2.673579,11,7.539229
5.219789,26,7.574216
-5.917192,12,7.591595
-11.968744,23,7.623527
0.078004,17,7.646294
-2.39587,19,7.674207
-1.23321,14,7.694069
2.808674,13,7.713938
-4.240355,10,7.728923
-9.157708,16,7.752039
-6.070576,21,7.77989
-3.449253,13,7.799271
-16.630263,64,7.89063
-6.092188,17,7.913882
45.774364,64,8.002524
-9.39796,33,8.048706
9.124881,24,9.618789
-0.806535,14,9.638994
-1.497688,15,9.658728
-1.275607,21,9.685272
2.013875,17,9.70785
-1.230908,26,9.740438
3.132491,27,9.774205
-6.579286,28,9.806679
-0.99609,9,9.819935
0.791886,15,9.838792
2.814492,18,9.861473
-3.979544,30,9.897201
