# {"t_start": 1551811845.6938004, "env_id": "Hopper-v2"} 
r,l,t
5.434978,8,0.024081
3.248555,19,0.054883
31.563984,27,0.097075
12.450991,18,0.125559
5.260781,12,0.145015
2.46454,25,0.185033
12.54905,20,0.216798
4.744619,14,0.239505
3.827064,13,0.260553
14.218374,23,0.29708
4.92411,11,0.314899
5.340029,9,0.329625
6.345373,26,0.371214
8.616702,16,0.39732
5.11078,12,0.417173
6.58528,14,0.44011
11.367166,13,0.46044
9.330126,15,0.484471
8.59626,16,0.510006
4.224587,8,0.523092
7.107199,10,0.539234
5.138323,24,0.577479
4.124855,9,0.592341
8.234899,14,0.614839
8.071532,11,0.632337
6.235243,9,0.646765
15.538002,17,0.673621
4.227177,8,0.686404
10.341873,16,0.712032
5.572647,10,0.728343
1.79742,21,0.762114
2.743509,25,0.801968
6.148791,12,0.821409
5.751055,10,0.837388
6.806586,24,0.875395
5.377868,13,0.895674
5.304455,22,0.930881
15.340082,15,0.954493
12.374436,15,0.978122
10.13785,15,1.002
4.551592,10,1.018273
8.508429,11,1.035486
5.762749,11,1.053374
3.42379,24,1.09205
8.929296,26,1.133658
5.66059,10,1.149942
7.207123,11,1.167623
7.219187,12,1.186908
6.963473,11,1.204757
6.980336,12,1.22425
6.700516,11,1.241729
3.404515,21,1.275239
17.476936,18,1.303873
12.46717,23,1.34074
4.13995,26,1.38221
7.218806,9,1.396272
2.975003,13,1.417286
6.797472,17,1.444609
6.822231,11,1.461943
10.079978,12,1.480801
5.427121,11,1.498601
5.945711,12,1.517708
5.200403,10,1.533635
15.176253,25,1.573138
1.707991,22,1.608498
3.913891,13,1.629557
5.028056,15,1.653764
13.440622,28,1.698003
10.006321,14,1.720341
6.918486,15,1.744346
5.106587,20,1.776389
8.552847,14,1.789943
7.420222,12,1.801078
5.413653,30,1.828214
11.763369,15,1.841909
4.565177,9,1.850268
6.052904,14,1.863073
4.690116,11,1.873335
8.274184,10,1.882464
5.998276,9,1.890509
8.284654,12,1.901259
8.565815,20,1.919337
7.426138,10,1.930097
4.945555,10,1.939574
4.416555,9,1.948012
6.620239,19,1.965295
11.027794,14,1.978143
2.484956,19,1.995462
2.161445,18,2.012012
6.538741,10,2.02241
4.68087,10,2.032778
6.211141,30,2.063174
4.033149,9,2.072542
7.26652,10,2.083245
7.030662,11,2.094674
7.942544,14,2.109287
10.889982,22,2.130735
6.782502,10,2.145477
3.86661,25,2.184827
7.530423,25,2.224198
10.112517,12,2.242608
3.162591,26,2.284064
8.232919,10,2.294088
