# {"t_start": 1551815722.5305417, "env_id": "Walker2d-v2"} 
r,l,t
-1.521221,9,0.020366
-6.980565,10,0.036769
-9.10074,11,0.05383
1.228815,17,0.075262
-8.023178,15,0.094194
-5.838529,12,0.109555
-6.093898,32,0.15052
-6.003911,13,0.170632
1.273969,24,0.209115
10.675956,38,0.271799
11.42947,26,0.315145
1.819017,12,0.33538
-5.253622,20,0.368259
1.581014,15,0.393332
-15.078604,14,0.417213
-3.249776,19,0.449278
0.397413,33,0.504545
-2.386655,28,0.551031
-0.953949,17,0.579844
-12.863159,14,0.60365
-6.338424,12,0.623691
-9.260274,13,0.645412
-0.362196,18,0.67549
-5.615691,13,0.697493
-3.939194,12,0.718003
5.183349,31,0.770185
7.999968,18,0.801129
-6.50139,19,0.832612
4.599611,28,0.878966
-1.272529,22,0.915762
-3.051117,23,0.953941
-4.798269,17,0.982698
-0.601566,12,1.003025
-6.558514,17,1.031625
-7.950551,15,1.056907
-6.807028,14,1.080589
-9.146605,22,1.117767
-6.554344,15,1.142453
-1.15966,35,1.200008
8.197799,27,1.244904
5.45746,23,1.283446
-14.824296,18,1.313742
-11.7829,16,1.340691
3.528297,23,1.379172
-3.746743,45,1.455982
-0.213323,19,1.487269
-4.522372,21,1.521821
0.232462,19,1.553936
-3.276934,9,1.569362
-12.635015,15,1.594092
2.388884,26,1.637942
0.289953,19,1.669529
-5.619312,18,1.699495
2.190523,27,1.744561
0.142137,15,1.76907
-0.369195,26,1.812298
-9.830311,20,1.845419
0.600199,16,1.872399
-6.09807,26,1.915711
-12.584417,18,1.945074
4.613292,17,1.973482
4.167071,48,2.05424
-6.454352,15,2.07967
-2.527748,12,2.100302
-10.243392,16,2.127111
-5.835056,18,2.156863
-6.64586,8,2.170654
-0.83385,28,2.216902
7.741052,29,2.265168
-1.90635,16,2.291464
8.523929,27,2.336507
-13.064493,18,2.36673
-4.227065,13,2.3888
-0.609005,36,2.447681
-0.65126,21,2.482899
2.296542,14,2.506354
0.20092,18,2.53625
7.057406,39,2.600666
-4.201932,24,2.64113
5.671932,22,2.677689
1.47054,24,2.717519
-0.356322,18,2.747802
-8.910975,19,2.779384
-12.031414,17,2.807741
-8.015927,15,2.833003
-8.123434,12,2.853521
-1.430362,8,2.866528
-3.724485,27,2.911899
-2.721493,20,2.945482
7.810617,22,2.982876
-6.87859,12,3.003424
-1.684708,20,3.036932
3.144356,18,3.067057
-3.534762,16,3.093864
-11.729121,12,3.114046
-2.105295,16,3.140779
-6.506054,32,3.193463
-5.632607,12,3.214047
-4.639071,11,3.232696
4.486749,18,3.262963
-8.308874,18,3.292983
20.018128,54,3.383037
-3.337109,20,5.127507
-8.882276,13,5.148246
0.403246,23,5.185387
-9.584346,19,5.215822
1.285682,27,5.25897
3.770019,28,5.304699
-4.411042,56,5.394379
-8.917336,15,5.418822
0.745393,16,5.444922
-4.564237,12,5.464136
-8.51382,31,5.514268
1.160657,45,5.586118
-0.471754,16,5.611932
12.582002,27,5.655827
11.455024,36,5.713323
-5.088575,18,5.742478
-8.548206,15,5.767076
-9.814643,16,5.792897
2.391174,25,5.832929
-6.446328,16,5.858758
11.886818,29,5.906073
-9.49536,13,5.92762
5.214708,23,5.965272
-3.966986,10,5.982422
-4.768624,25,6.022572
-2.197307,12,6.041981
-4.470611,16,6.067866
5.983313,37,6.127242
6.642988,22,6.162745
-0.816179,22,6.198058
-4.315797,13,6.21947
0.595208,28,6.264563
-1.835658,25,6.305122
-14.890217,14,6.328401
0.995706,19,6.359471
2.084724,23,6.396832
-4.051389,15,6.421422
-6.82858,17,6.449017
12.236123,44,6.519832
-10.862883,24,6.558996
3.85071,23,6.597004
0.734444,19,6.627872
11.047714,44,6.700158
-4.031995,15,6.720734
0.681846,15,6.741784
5.463234,16,6.764655
0.043085,16,6.787146
-7.725959,17,6.811687
2.73801,14,6.828777
25.804812,35,6.876095
-6.734933,9,6.889258
-8.883694,14,6.907877
-2.219284,21,6.934562
1.73526,18,6.960042
-0.018586,37,7.008947
-7.87846,11,7.024602
-12.830269,15,7.045477
-2.661217,23,7.077482
-4.845479,31,7.118528
3.615284,22,7.147163
-7.845106,11,7.16196
5.772966,32,7.204536
-11.575618,20,7.231566
-11.24748,16,7.254851
0.755621,20,7.282405
-6.560161,35,7.330379
-0.529424,33,7.374655
-4.764956,15,7.396198
0.767479,17,7.420001
0.53916,27,7.458821
4.480479,19,7.48475
-6.040444,36,7.532254
-5.74164,14,7.552442
-9.062619,15,7.572987
-11.35037,14,7.592534
2.002203,35,7.645466
-14.352567,15,7.670293
1.906892,20,7.703989
-4.154866,21,7.73892
-0.116107,17,7.767229
10.871605,42,7.836961
1.575138,12,7.85681
-3.952356,19,7.888312
-0.662124,13,7.909793
1.90656,35,7.968031
3.893011,22,8.004357
-3.104955,13,8.026267
14.225134,33,8.080701
-7.915117,13,8.102719
-1.436049,17,8.130993
-5.004575,25,8.17201
-0.858226,15,8.196709
-12.666275,24,8.236557
-1.9492,11,8.25484
9.907752,25,9.895869
-0.032594,32,9.947819
1.141123,27,9.992273
6.856508,18,10.022177
-0.510611,21,10.056474
-0.259608,14,10.079473
5.903325,31,10.13076
-4.526921,16,10.15703
13.79878,53,10.243586
3.193492,20,10.276606
2.872379,27,10.32064
2.595036,18,10.350695
-2.149955,53,10.436859
2.136455,23,10.474846
1.263109,20,10.508006
7.630808,27,10.553118
-1.099705,16,10.579574
2.141865,17,10.607891
-3.492086,14,10.631275
2.528785,40,10.696486
5.431181,44,10.768184
3.893214,22,10.804133
-11.691894,16,10.830463
-2.036624,11,10.848831
-5.659492,10,10.863979
2.923599,32,10.897193
2.461258,21,10.921678
-0.243316,19,10.94763
1.577486,17,10.97135
5.266867,21,11.000159
2.547212,22,11.029071
-2.482063,7,11.038903
11.785933,50,11.107211
-8.788666,14,11.130087
-5.841155,27,11.174978
-3.887236,17,11.203342
10.88747,33,11.258321
4.483528,20,11.291769
2.757446,16,11.318561
-2.186997,30,11.368214
-7.166623,11,11.387226
6.019977,21,11.422007
-0.048083,15,11.446826
3.322513,21,11.481731
2.523499,20,11.514728
10.912031,49,11.595337
-7.367483,23,11.633247
1.685,16,11.660152
-2.104648,24,11.699346
3.23073,27,11.743686
3.299404,19,11.774709
-5.282357,21,11.809061
4.084083,23,11.848583
2.463655,35,11.89118
8.439431,33,11.928836
4.549738,18,11.950247
11.941511,35,11.991515
12.975255,22,12.017664
-2.109721,14,12.034648
3.775083,33,12.073261
8.474171,37,12.116329
5.610418,35,12.157584
2.672138,18,12.179322
-5.250102,11,12.192907
0.594744,12,12.208562
-5.285888,11,12.226081
0.367676,13,12.245681
5.627913,32,12.283722
0.247118,22,12.309841
-10.811764,25,12.339108
-8.474409,11,12.352647
-3.533681,17,12.37101
-13.387682,18,12.389801
12.30839,29,12.420525
-1.639257,12,12.43359
62.336928,63,12.515127
-1.597655,39,12.561274
13.76401,34,12.599542
3.517186,48,12.649185
6.350653,26,12.676191
0.830418,30,12.707727
1.732082,19,12.728045
11.116569,29,12.75799
-8.730565,14,12.773105
10.655612,25,14.202059
17.176456,42,14.270099
3.833608,24,14.309433
-1.587604,14,14.332711
-3.918685,30,14.381414
-4.112333,26,14.423877
4.474252,49,14.502821
-1.51343,26,14.544983
8.302745,20,14.577598
6.603393,29,14.624885
12.884997,31,14.675487
16.443064,43,14.745207
-0.379636,26,14.786516
17.823976,46,14.862064
-4.837078,17,14.890287
7.314246,32,14.943407
1.689155,21,14.977839
0.484832,20,15.010811
-3.672276,18,15.039944
29.751966,60,15.136095
8.550247,27,15.180815
1.676873,12,15.200551
3.811374,31,15.250442
-2.189585,25,15.291953
4.135667,28,15.338191
-4.41194,11,15.355806
3.757352,19,15.387095
6.740739,16,15.412862
1.352493,15,15.43734
5.373904,30,15.486361
-4.019366,35,15.543298
3.664833,28,15.589234
4.852387,22,15.624734
2.014743,15,15.64922
2.545466,30,15.697038
0.854434,29,15.74438
7.297443,44,15.816369
-3.529597,9,15.831411
-2.355296,29,15.878472
-0.124564,30,15.927042
2.577976,23,15.964647
-0.942832,23,16.002151
-5.905685,27,16.046689
2.486451,18,16.07652
9.524044,34,16.132443
4.916867,23,16.170337
7.386528,24,16.209405
-0.966223,19,16.240936
-4.054635,24,16.280741
4.713059,16,16.306461
-4.399919,16,16.3321
-2.478459,12,16.352061
2.504306,25,16.392384
-3.412701,13,16.414055
3.330282,14,16.436979
8.228113,33,16.491042
6.410931,28,16.537056
-0.253219,24,16.576474
-0.587573,31,16.626728
30.684865,52,16.710837
5.64406,39,16.774271
3.495132,37,16.834847
-5.771106,20,16.868084
-1.908176,11,16.886392
20.015796,29,16.933427
13.388534,27,16.977319
14.818348,30,17.026638
9.136269,31,17.077102
3.235773,18,17.1074
-4.141286,13,17.129029
9.836149,29,17.176978
-2.666811,14,17.199176
8.975706,32,17.243958
0.249277,13,17.261891
3.236004,24,17.29439
2.081995,34,17.344458
7.381825,24,17.378732
-4.247074,12,17.395191
3.140254,15,17.41496
-0.001687,23,17.44747
3.434371,34,18.97737
3.318427,34,19.025692
3.670256,32,19.064311
6.067508,23,19.089973
10.203552,27,19.119422
100.089143,108,19.23494
-3.413086,13,19.249398
22.031952,36,19.283127
23.704943,45,19.325014
-3.768457,40,19.361982
10.634379,41,19.400081
0.98622,33,19.43028
3.106363,43,19.470347
10.16722,57,19.522834
9.077873,30,19.553311
-3.730921,21,19.575595
2.850767,21,19.597969
23.832285,40,19.639836
22.217612,46,19.687231
15.540117,44,19.733224
9.251579,45,19.780071
13.848768,69,19.851702
16.267033,120,19.982628
10.886186,35,20.030967
-2.341534,42,20.088693
-0.170311,18,20.113905
5.478677,27,20.151811
15.621465,29,20.191256
0.721673,26,20.226856
9.340424,45,20.289716
23.777082,51,20.356377
0.750851,24,20.389665
11.891614,28,20.428368
17.960381,50,20.495376
7.31777,37,20.547062
5.345294,18,20.571942
18.386861,34,20.619092
18.467106,43,20.675556
15.651315,30,20.711061
17.109285,56,20.774482
7.888165,23,20.804609
3.191396,20,20.832537
-3.895404,12,20.849734
13.843991,33,20.891691
13.98146,32,20.931176
6.839126,28,20.965107
28.907306,49,21.028715
16.134404,35,21.069569
15.768282,54,21.144407
3.776005,25,21.178522
17.171421,43,21.234357
-0.971704,11,21.249619
0.797036,19,21.27088
10.339342,30,21.311372
27.682768,45,21.371561
8.951099,36,22.856995
17.795013,34,22.90047
6.709024,29,22.941677
21.326396,46,22.998593
38.996997,64,23.087628
-6.284375,14,23.107336
1.628055,28,23.1469
5.633708,29,23.187665
14.322599,47,23.253002
1.737393,28,23.29185
25.475824,55,23.357883
34.037244,60,23.421424
11.126625,44,23.468967
22.212196,40,23.517356
3.325955,19,23.540458
9.254834,26,23.569749
11.926205,29,23.600905
3.508565,21,23.623483
15.869283,28,23.653025
12.153889,37,23.692429
0.783855,15,23.709079
7.541368,24,23.734891
9.685724,37,23.774118
4.383746,15,23.790688
8.548021,30,23.822406
7.614994,25,23.849424
2.363905,14,23.864828
18.300109,115,24.008765
10.376362,18,24.029066
47.747048,72,24.107882
0.100569,21,24.131011
57.900486,84,24.230863
10.573994,31,24.26398
37.022005,78,24.346116
3.34484,15,24.362183
0.979535,39,24.40409
29.772236,43,24.457556
13.454832,27,24.494386
26.247927,35,24.544462
3.586314,19,24.568694
7.255541,28,24.604136
38.729779,59,24.681391
40.786098,92,24.804405
3.542661,23,24.833989
17.353719,30,24.873392
67.971281,77,24.979585
27.995579,45,25.042253
19.280699,44,25.101474
29.69506,63,25.188152
-2.468,10,25.202714
18.591217,62,25.28846
0.109804,13,25.307098
22.398904,38,25.360461
54.069876,74,26.880363
35.647626,56,26.951278
6.805224,23,26.982383
28.103148,46,27.040062
20.251841,34,27.08732
214.284237,142,27.234201
10.726969,31,27.263433
44.395413,81,27.338533
17.336858,78,27.410715
8.514782,22,27.431398
-0.474467,22,27.451845
33.865273,49,27.501584
43.807427,73,27.604135
23.497153,50,27.671238
11.306345,38,27.714675
1.548925,27,27.744429
15.082735,36,27.791844
31.34191,59,27.873
20.698648,44,27.935636
6.587087,20,27.964423
10.593994,26,28.002097
12.179792,34,28.04521
51.890274,85,28.148269
-0.522501,19,28.171636
5.062292,19,28.19779
21.037846,40,28.2464
24.466497,53,28.315339
26.997865,48,28.377102
33.905568,61,28.46064
18.603157,35,28.50939
12.159616,29,28.545048
10.690619,22,28.576606
26.882922,67,28.66899
5.140151,38,28.71975
5.47545,22,28.751324
21.954086,52,28.821666
21.134266,45,28.884802
47.06471,100,29.04527
5.116358,23,29.084408
55.886523,73,29.206336
-1.900174,14,29.229124
6.16764,26,29.272888
52.349712,79,29.402311
66.563565,73,31.164574
57.274866,79,31.280659
23.393431,39,31.336682
36.40813,87,31.466412
104.969727,153,31.716669
10.265659,23,31.755386
75.779191,107,31.931977
35.995713,49,32.012672
26.431222,45,32.086764
15.918476,62,32.188768
18.552892,30,32.2383
16.201518,29,32.286915
19.58904,40,32.353574
14.610313,28,32.39965
26.543079,38,32.46311
15.104607,38,32.525663
43.734099,101,32.691626
28.684582,60,32.790305
31.175354,42,32.859538
138.071973,119,33.055058
31.47073,48,33.134079
153.559193,124,33.338678
203.760998,168,33.608375
37.976963,59,33.68433
161.258961,173,33.921836
169.140819,100,34.039849
42.545295,70,34.114781
66.566667,73,34.213316
328.121409,235,35.90701
3.514504,13,35.921935
299.693224,187,36.125207
26.753782,32,36.160129
405.063937,298,36.576733
262.731636,206,36.906558
99.414242,107,37.077681
19.273404,40,37.141342
129.600641,171,37.414994
-6.349135,13,37.436186
95.361343,117,37.623319
16.963522,40,37.687325
165.353743,112,37.866294
40.73804,52,37.949911
68.132906,86,38.088038
30.594342,57,38.178481
241.719797,162,38.437981
1.410029,20,38.47026
-0.588557,12,38.489125
61.600532,73,38.605522
404.599466,312,40.547292
56.585124,69,40.64531
181.191221,91,40.77347
16.412465,29,40.811417
114.64807,123,40.977991
296.556206,177,41.220684
93.853483,170,41.447903
335.474365,186,41.694374
283.495458,220,41.98528
68.670358,107,42.121018
7.832396,22,42.15208
283.248516,175,42.361719
5.039605,19,42.382539
17.051041,31,42.415507
7.154198,23,42.440147
261.140551,160,42.607452
109.941073,116,42.717235
406.46895,321,44.611087
329.14856,223,44.929218
56.099213,71,45.025934
218.95173,148,45.231802
44.145528,48,45.296911
204.190762,116,45.459082
65.095906,72,45.554957
239.791205,196,45.807259
58.475863,72,45.910881
366.913916,276,46.366891
2.305376,24,46.407055
38.172647,70,46.521985
210.826566,133,46.747008
33.12334,51,46.830878
227.103264,171,47.113613
325.073348,190,49.026977
42.95134,100,49.168016
143.94109,180,49.438812
421.968496,245,49.841158
211.48408,129,50.054597
51.253922,82,50.15817
12.203098,26,50.184988
5.956787,23,50.211455
22.691935,114,50.396074
180.394971,112,50.577655
243.501191,166,50.849988
37.877695,86,50.989078
328.690987,184,51.291036
313.78669,199,51.617266
44.553341,55,51.707852
195.237677,128,51.917361
10.683534,20,51.950246
70.409499,97,52.110202
32.733092,76,53.792201
146.753947,228,54.169865
373.980874,281,54.632387
242.666712,146,54.86782
35.722737,55,54.957198
9.308128,30,55.006483
15.755735,79,55.134836
338.329578,227,55.505512
325.719029,195,55.806658
277.095641,152,56.015866
289.370762,176,56.236393
296.654922,182,56.469182
366.868218,230,56.81214
303.546749,172,58.658325
226.443605,125,58.865185
216.828964,123,59.069202
344.345604,260,59.496406
106.739933,106,59.67096
234.968467,130,59.88546
280.710556,162,60.154397
40.004937,110,60.336153
310.609363,177,60.629212
241.627964,156,60.886325
344.705742,228,61.188951
135.978299,149,61.387787
277.098457,156,61.597013
330.852233,204,63.413919
247.210364,132,63.63066
305.149117,200,63.956834
357.3392,215,64.305976
289.202958,185,64.546916
315.702526,175,64.776766
282.586284,162,65.019409
254.749001,149,65.265461
272.527438,175,65.554246
319.009148,219,65.915567
402.211665,220,66.280003
70.795323,140,67.985741
289.134722,155,68.178835
272.271398,153,68.381519
395.266704,287,68.832009
299.081259,185,69.133596
423.773042,267,69.56958
326.796909,203,69.902534
285.883278,154,70.154613
288.577795,187,70.460054
259.107714,154,70.711958
276.65311,157,70.969342
307.086829,213,72.879005
236.331963,139,73.135252
394.94846,257,73.566644
247.27183,127,73.702553
283.914881,171,73.862766
365.843007,245,74.091192
245.346121,135,74.217
324.617061,203,74.406723
269.544801,154,74.571578
263.585308,153,74.746456
268.216624,146,74.941192
298.924838,173,76.663485
381.254095,234,77.058004
257.719994,142,77.297961
288.656842,163,77.573401
294.200154,191,77.895919
302.443042,190,78.215492
307.182551,169,78.470835
515.373357,402,79.033553
288.680371,166,79.266544
430.757504,327,79.798831
323.881531,208,81.774032
101.773762,198,82.097573
266.517171,133,82.317467
266.343177,153,82.570521
288.03948,161,82.827623
233.284239,118,82.990441
311.807008,181,83.243174
275.17862,143,83.440591
301.481974,170,83.677736
234.155105,128,83.860244
294.231335,170,84.09883
336.110258,236,84.474066
390.503474,267,86.348837
280.838365,145,86.537436
241.482532,145,86.708293
272.790672,163,86.928189
315.286834,176,87.162462
254.801309,189,87.389723
320.418707,207,87.656174
323.782909,189,87.919065
315.979769,185,88.168923
333.565643,212,88.470898
328.955003,189,88.78331
20.118344,32,88.836549
264.119959,157,90.685514
266.670687,154,90.936559
289.313824,168,91.212745
356.8211,232,91.508713
262.371058,142,91.694775
317.768964,200,91.954152
238.918699,130,92.117143
347.351418,212,92.386564
276.62034,165,92.561763
293.142001,160,92.764871
313.843997,203,93.0009
235.52037,123,93.151866
316.882777,187,94.964267
185.078073,97,95.1231
268.641293,145,95.360003
262.299242,140,95.588488
262.772776,139,95.816537
311.971322,162,96.081231
295.532011,178,96.371545
309.630881,177,96.662421
292.985769,172,96.943445
282.336779,152,97.193169
235.526445,116,97.373964
377.620534,231,97.668804
325.393317,194,99.399718
307.983204,196,99.718634
287.238392,163,99.984462
263.86206,147,100.222618
272.990012,158,100.477764
238.363443,124,100.679321
224.76762,113,100.862941
200.257033,106,101.034728
245.556873,124,101.238115
242.818987,128,101.446353
224.980854,110,101.623746
235.34057,119,101.821012
274.512748,147,102.029774
246.231261,126,102.186018
401.300328,242,102.486502
249.420289,130,104.17636
189.470284,95,104.301598
303.82323,165,104.51378
281.088522,145,104.688575
314.863134,182,104.943037
354.144901,217,105.300505
238.404415,131,105.515279
190.195756,103,105.682965
394.793765,256,106.103277
225.571407,124,106.305102
286.571249,171,106.588772
287.482147,162,106.852644
294.852991,171,107.133571
288.099734,166,108.925392
230.457286,132,109.1414
255.282723,133,109.361589
318.974029,170,109.640166
333.331355,187,109.899091
230.645803,113,110.055887
188.054931,92,110.193053
316.120965,184,110.498966
276.681213,157,110.76033
239.619933,122,110.960794
267.261609,147,111.202497
378.367899,230,111.584393
256.439306,143,111.821662
251.417655,145,113.556949
274.199846,149,113.712914
316.198864,168,113.888598
300.636831,168,114.063485
234.041756,122,114.190488
278.285985,139,114.335243
214.556724,116,114.489628
366.934852,214,114.772901
310.860608,186,115.02206
248.569888,135,115.202275
256.428249,143,115.391206
314.615235,158,115.603314
256.198208,142,115.793859
333.057408,170,117.490632
326.373596,205,117.825755
245.63834,130,117.99885
249.386761,145,118.174121
271.875127,142,118.368635
299.984252,152,118.545278
383.608578,213,118.838951
334.895855,207,119.083791
299.387987,161,119.286882
345.642781,194,119.543361
347.656923,199,119.820272
184.565442,97,119.950831
292.025246,165,120.177007
282.860059,148,121.927036
329.142293,172,122.213079
314.57316,172,122.485688
253.5044,127,122.648965
299.255179,163,122.846787
217.49295,121,123.010623
114.444841,248,123.335871
316.859627,160,123.530726
261.40539,140,123.714673
255.674624,132,123.899782
313.301718,174,124.186557
336.501889,192,124.504106
299.444963,153,126.419277
302.121278,156,126.681062
409.013671,205,127.023514
321.049326,169,127.305929
248.30151,124,127.513855
347.331498,176,127.808471
244.813367,129,128.022942
360.971559,167,128.237684
261.426509,125,128.406378
170.804736,87,128.547992
403.601152,239,128.939337
294.992823,163,129.206168
302.936416,177,129.497321
301.642172,173,131.213053
275.827185,137,131.395844
405.519973,209,131.69124
307.525558,157,131.911901
308.471239,168,132.142412
351.05074,162,132.350719
398.331266,262,132.716114
214.322161,106,132.831921
346.076616,179,133.045919
362.108258,221,133.313261
237.354452,133,133.49011
277.133649,147,133.659561
397.046979,235,135.377793
305.355193,182,135.626513
283.110445,140,135.815241
189.453305,95,135.932108
310.37982,179,136.207192
334.133718,177,136.423296
319.207962,160,136.593379
213.715424,109,136.714528
284.62193,139,136.858609
386.109881,250,137.119968
274.883424,131,137.269286
307.716922,149,137.473062
385.017212,204,137.738961
407.0472,263,139.615957
378.806584,182,139.863726
281.422986,157,140.070201
319.979792,147,140.24445
299.606538,150,140.487082
226.377795,113,140.673268
412.787278,220,141.0147
303.112675,164,141.238867
362.955417,198,141.466332
297.222407,141,141.637574
344.533463,187,141.876248
338.365152,165,143.555034
339.494966,169,143.79548
366.144034,210,144.047354
303.757263,151,144.256909
313.426712,167,144.490824
318.432678,151,144.70167
246.530589,120,144.868021
261.654495,127,145.045291
301.811733,163,145.273898
316.838964,158,145.493859
320.172746,171,145.733628
361.87451,179,145.971365
320.326841,154,146.181257
221.472683,114,147.833182
355.118698,219,148.202333
97.811884,197,148.522923
311.199059,150,148.735251
365.218577,202,149.022159
380.667247,197,149.289338
335.80465,162,149.503748
294.560802,153,149.719827
284.497849,139,149.913232
273.49993,147,150.118834
367.220622,183,150.360917
311.675911,160,150.543091
357.556841,173,152.208237
380.35716,203,152.483615
299.967904,145,152.662007
446.584088,265,153.031068
383.37175,199,153.277668
301.373588,143,153.443834
343.331374,187,153.69262
326.591768,152,153.874309
302.46181,163,154.062983
232.842367,118,154.22508
331.377737,162,154.454484
374.720708,189,154.721031
348.947095,174,156.459272
295.403175,135,156.634542
425.317356,226,156.986551
237.212121,119,157.177792
388.341277,209,157.520447
334.969176,171,157.800738
344.333263,176,158.088085
353.332306,192,158.401091
315.492793,159,158.658246
270.458136,130,158.868452
328.305052,139,159.092657
341.059718,151,159.338849
372.561683,181,161.190816
301.30256,151,161.438833
348.938041,208,161.776972
276.33508,149,162.019487
289.364017,132,162.233067
354.318294,212,162.531522
342.636895,186,162.756935
418.298137,237,163.060585
290.430225,145,163.212122
321.954238,153,163.37731
379.099775,193,163.590826
245.976174,117,163.725416
349.869384,167,165.36526
417.545562,203,165.650516
330.816653,168,165.886597
324.920054,144,166.099053
331.675813,172,166.37975
463.256187,239,166.767999
375.488079,212,167.114238
341.326883,159,167.37219
364.141636,169,167.648036
330.11249,168,167.921927
356.663385,163,168.115305
331.234596,150,168.291115
340.86055,152,169.882074
405.531591,181,170.165602
300.196161,135,170.386957
363.577313,174,170.672504
534.892867,332,171.222101
292.641076,146,171.428522
400.319953,196,171.750301
407.329714,176,172.040597
337.221182,168,172.319576
427.172461,206,172.661064
335.486859,168,172.940595
353.436498,154,174.871673
407.679923,183,175.16902
319.635262,146,175.406703
291.380183,147,175.645655
413.746684,197,175.967263
235.756202,117,176.156934
432.3378,224,176.523499
285.163468,129,176.731448
352.095135,163,176.997282
438.295855,237,177.383741
341.928126,148,177.625074
503.277093,286,179.552728
259.95956,132,179.76976
351.145206,173,180.055018
425.313663,224,180.402925
418.664961,238,180.702506
415.558204,175,180.93177
314.390521,164,181.146629
369.322018,168,181.342844
383.894827,172,181.572325
428.39374,201,181.806013
12.353229,43,181.850906
455.731492,215,182.113449
377.159662,188,183.989929
386.050699,201,184.298984
175.339597,110,184.475225
310.568917,144,184.708507
289.251717,138,184.931417
403.648217,175,185.215242
310.716917,139,185.437687
366.770436,172,185.717038
349.35352,174,185.998949
414.053274,197,186.318086
444.190765,179,186.60746
354.505205,160,186.869145
417.176719,235,188.774685
399.73375,185,189.074823
416.455863,203,189.403679
411.488982,188,189.705535
357.750937,155,189.952753
298.889965,144,190.186379
246.508759,116,190.375638
374.617271,203,190.652597
421.241008,201,190.922837
430.234881,220,191.2188
363.289071,185,191.472422
374.794833,195,191.728015
372.107457,177,193.399802
315.736797,162,193.578009
359.061125,162,193.812533
392.945733,205,194.140634
367.800883,182,194.435281
349.808984,164,194.698573
334.734798,203,195.027911
350.65656,174,195.306429
310.452285,139,195.529378
443.711269,229,195.897671
412.230477,190,196.203851
321.143356,146,198.131405
331.210257,173,198.364461
356.896512,167,198.610142
396.285479,181,198.940247
401.761306,172,199.257331
372.772907,162,199.555942
163.029592,230,199.982431
376.260238,201,200.347726
435.259333,187,200.690582
189.602952,97,200.868076
500.148591,235,201.296751
283.352195,142,201.559063
