# {"t_start": 1551815722.3026237, "env_id": "Walker2d-v2"} 
r,l,t
-4.886916,27,0.054544
-6.035468,18,0.084011
-2.214269,28,0.129736
-2.152856,29,0.17621
-5.321465,17,0.204246
-0.823932,18,0.233141
-8.325796,19,0.263872
-9.036595,17,0.29103
-5.221675,36,0.349146
-6.584895,12,0.369007
-5.562156,23,0.405971
1.214563,16,0.432099
-13.873937,16,0.458589
-3.154635,52,0.542828
1.296821,13,0.564374
-6.998492,16,0.589942
-2.239693,28,0.635149
0.759758,40,0.698916
-5.683728,35,0.731233
-2.792606,21,0.750933
-5.168449,22,0.773101
-6.375996,19,0.790975
0.443719,31,0.82002
-1.600802,20,0.838608
-1.950709,15,0.852709
-7.375122,24,0.874739
14.457046,28,0.902488
4.423657,45,0.944334
10.060917,35,0.977178
-7.059745,22,0.997804
-6.691195,15,1.012036
-1.212295,17,1.028065
-6.34326,25,1.0515
-5.095704,18,1.068604
-9.991937,13,1.08073
-3.543435,12,1.09225
8.053145,38,1.12711
-2.694309,10,1.136936
-4.652041,20,1.155713
2.879815,32,1.185325
2.322169,26,1.209484
-0.618828,17,1.225271
2.114644,25,1.249736
-7.166936,21,1.269332
-9.358479,19,1.287148
-1.996651,21,1.306856
-5.138757,22,1.329962
2.244897,22,1.353661
-7.201034,11,1.366115
-8.635924,21,1.389729
-2.679678,28,1.420343
-2.046828,27,1.449464
-6.023919,20,1.470768
-4.156779,13,1.484684
3.539583,22,1.508847
-1.550612,10,1.520998
-9.344253,21,1.54301
-10.685589,13,1.556865
4.645279,18,1.575881
0.754634,24,1.600618
-2.955231,25,1.627256
1.219743,24,1.652104
-6.093888,12,1.665182
-8.288498,19,1.684932
-4.599959,21,1.707731
-1.635096,21,1.729716
-8.11727,12,1.742634
13.439159,54,1.798498
-8.243128,18,1.81774
-4.644317,14,1.83281
7.634999,36,1.87069
-8.029843,20,1.893014
18.970874,33,1.926581
-1.387204,27,1.951832
-5.117782,16,1.967236
-9.666738,21,1.986592
-3.107008,22,2.006703
9.239599,32,2.039832
-3.569011,37,2.078326
-0.930111,28,2.107421
10.973254,34,2.142964
-5.627304,16,2.15951
-9.782942,13,2.17359
8.949569,47,2.222686
-7.184995,16,2.23991
-7.656874,16,2.256448
-0.461937,15,2.272887
-1.666675,44,2.318255
-2.339578,44,3.907868
-3.40856,27,3.958439
14.384946,72,4.089792
-1.576241,36,4.156718
-9.574764,19,4.190969
3.469603,47,4.27476
-5.891296,17,4.305215
-6.430489,14,4.330229
-7.788858,18,4.362427
-3.536099,15,4.389115
-1.376246,13,4.412635
4.625111,42,4.483165
1.153185,30,4.529794
-1.60558,46,4.602086
-5.028929,16,4.628433
-7.177612,12,4.645122
-3.813804,34,4.699934
-5.456651,23,4.73587
-4.040673,23,4.772983
9.033391,27,4.813897
12.140696,32,4.85843
8.873358,29,4.899434
-0.868814,19,4.925422
7.714271,35,4.978688
4.567269,27,5.021959
36.196619,80,5.1469
-8.704259,47,5.215931
-7.06962,14,5.236539
-10.261709,16,5.25636
-4.404358,23,5.284716
-9.755253,21,5.310236
14.649505,45,5.364552
3.569099,41,5.414711
12.568892,42,5.465472
11.472361,45,5.52042
-9.011111,19,5.544142
-10.040496,12,5.558929
2.46391,33,5.600113
5.214125,22,5.631998
-4.973629,14,5.654875
-6.45066,25,5.694876
-3.96935,16,5.720683
-11.323405,17,5.74746
9.730768,41,5.812838
-9.759268,62,5.910544
-1.028534,14,5.928694
4.73206,65,6.020205
20.295368,50,6.100841
-0.1284,19,6.131898
-4.029088,21,6.166136
-8.042144,25,6.20576
-4.29781,17,6.23311
31.87423,84,6.353056
-9.284329,35,6.395956
-1.458325,24,6.428476
-5.548472,18,6.457331
-3.933919,11,6.476002
-7.47907,15,6.499827
21.454441,58,6.603501
-5.171859,17,6.63525
9.966736,29,6.689155
-6.23203,27,6.73961
-4.28441,15,6.767228
2.304166,39,6.839043
-10.240705,15,6.867138
-4.785481,28,6.91846
-9.484049,20,6.955247
2.019105,24,6.999232
-5.090262,15,7.027312
9.511751,52,8.829312
3.436677,44,8.883
-4.798365,18,8.90866
-6.230418,16,8.930665
-0.325179,46,8.986803
-1.79445,27,9.024064
9.892087,42,9.079852
7.202964,31,9.122693
25.550241,54,9.197524
82.098325,169,9.417305
-17.776191,62,9.504463
-0.808678,25,9.537602
4.419048,21,9.565082
3.640193,38,9.615223
18.993264,42,9.672862
8.985893,46,9.731634
-3.889253,25,9.765809
1.754476,39,9.820057
7.643653,27,9.858784
23.138778,37,9.910488
61.523328,65,9.990584
3.101265,21,10.014602
3.957438,21,10.042636
2.950061,20,10.072501
121.671158,105,10.235166
-2.01278,15,10.260216
-4.09897,33,10.31412
0.371953,14,10.337217
15.479896,81,10.4675
13.52436,50,10.549132
-3.218868,16,10.575635
-5.202609,12,10.595992
34.21195,100,10.758145
-4.877568,10,10.774606
-3.10569,29,10.821811
16.464495,50,10.903016
17.608999,78,11.028229
8.89579,49,11.100076
30.757943,49,11.166183
8.343109,40,11.221184
14.383962,43,11.281032
9.887484,34,11.32887
-2.198875,18,11.353997
3.326518,34,11.401648
-7.215351,16,11.424635
9.534126,37,11.47629
-10.755839,61,11.560145
22.459402,47,11.621938
7.006162,32,11.666808
-1.348248,23,11.690984
-6.820073,62,13.126262
8.224568,27,13.164416
15.339736,45,13.227102
-0.305247,19,13.254535
5.628705,28,13.294781
3.860266,27,13.333838
-2.189433,45,13.397327
-9.243555,22,13.428191
-10.243398,17,13.451908
7.703039,49,13.519451
-1.002639,15,13.541005
3.871076,31,13.585067
14.720448,40,13.639767
-6.197229,19,13.665135
25.896468,59,13.749473
21.185844,109,13.905397
-8.352331,20,13.934901
7.189643,47,14.004502
-4.11596,16,14.02902
-6.41038,12,14.046122
-0.409603,34,14.096629
5.203202,36,14.149966
-4.864983,50,14.223699
5.694459,32,14.271895
8.831747,32,14.319489
1.783928,34,14.371001
