# {"t_start": 1551811846.6851966, "env_id": "Reacher-v2"} 
r,l,t
-118.457125,50,0.05465
-105.673568,50,0.095014
-125.526627,50,0.157167
-133.243018,50,0.212954
-140.739279,50,0.272914
-133.33879,50,0.336139
-157.15093,50,0.399756
-90.032299,50,0.462728
-181.674988,50,0.526555
-104.434347,50,0.58748
-171.75717,50,0.645353
-152.02608,50,0.703458
-162.457157,50,0.761269
-122.912514,50,0.818542
-269.135127,50,0.876843
-124.442355,50,0.934797
-160.882859,50,0.992649
-151.249576,50,1.050805
-150.467824,50,1.107049
-128.579781,50,1.164608
-126.819194,50,1.213877
-103.446671,50,1.271847
-131.927118,50,1.338125
-145.812673,50,1.404205
-189.631271,50,1.470522
-129.407965,50,1.53662
-137.080287,50,1.602782
-156.532402,50,1.669048
-148.7515,50,1.735136
-188.482607,50,1.801116
-128.912674,50,1.866967
-127.294463,50,1.93282
-106.434182,50,1.99822
-131.08971,50,2.064042
-101.81205,50,2.129485
-132.206709,50,2.195518
-92.787941,50,2.261454
-163.083437,50,2.327611
-95.288269,50,2.393569
-176.564929,50,2.445819
-108.650846,50,3.983013
-121.344034,50,4.033795
-99.185234,50,4.087715
-107.608661,50,4.144877
-174.386395,50,4.20102
-171.563295,50,4.258599
-127.811303,50,4.315506
-135.343402,50,4.37219
-134.041342,50,4.429023
-118.605541,50,4.487949
-96.249785,50,4.544682
-109.155311,50,4.600183
-91.148666,50,4.658925
-143.201925,50,4.711745
-121.663698,50,4.769748
-171.409328,50,4.82685
-115.256821,50,4.881875
-139.414436,50,4.934862
-122.790163,50,4.988832
-122.52289,50,5.046681
-140.163071,50,5.095971
-136.271126,50,5.146728
-129.613344,50,5.203391
-89.912697,50,5.257632
-111.349943,50,5.31124
-129.299151,50,5.367861
-97.979234,50,5.416328
-121.482011,50,5.462571
-128.319192,50,5.508786
-139.615318,50,5.554655
-126.573731,50,5.605869
-147.801253,50,5.649473
-103.819993,50,5.702603
-172.35072,50,5.759786
-117.11881,50,5.814469
-108.865917,50,5.869349
-110.991185,50,5.925958
-115.069685,50,5.981337
-99.139476,50,6.038186
-185.18155,50,6.095268
-124.734613,50,6.152068
-94.350183,50,7.637341
-92.180084,50,7.692352
-85.828773,50,7.747777
-106.664634,50,7.801188
-138.240956,50,7.855198
-109.722823,50,7.911983
-98.838636,50,7.968922
-108.52865,50,8.026108
-97.695113,50,8.083525
-124.118528,50,8.14065
-112.149797,50,8.196455
-111.906431,50,8.236432
-119.980847,50,8.275164
-87.701579,50,8.313602
-151.074764,50,8.354348
-107.09838,50,8.398213
-91.424586,50,8.455024
-88.172182,50,8.51075
-97.98085,50,8.560848
-109.530858,50,8.617704
-100.747442,50,8.67217
-106.281979,50,8.727708
-96.128298,50,8.778656
-113.223501,50,8.83463
-103.47348,50,8.891499
-184.917293,50,8.952601
-190.837786,50,9.003662
-126.765868,50,9.058879
-133.325582,50,9.113231
-147.966278,50,9.166972
-115.952845,50,9.219802
-77.975492,50,9.272672
-96.975751,50,9.32991
-104.992799,50,9.382563
-148.014205,50,9.43568
-104.273709,50,9.492081
-96.646648,50,9.546095
-179.547965,50,9.598222
-122.704813,50,9.649994
-106.693077,50,9.707907
-106.050801,50,9.764742
-144.377547,50,11.287698
-118.179533,50,11.355388
-95.306312,50,11.422495
-122.845741,50,11.490155
-95.812405,50,11.557378
-116.499757,50,11.62474
-106.225774,50,11.692164
-133.975771,50,11.759633
-110.890672,50,11.827425
-115.420038,50,11.89465
-138.099009,50,11.962849
-97.064487,50,12.030098
-107.708282,50,12.097262
-128.494714,50,12.1652
-93.317403,50,12.232403
-112.023977,50,12.299866
-120.275956,50,12.367527
-134.332541,50,12.433998
-97.427564,50,12.49065
-142.847888,50,12.545935
-122.202699,50,12.602216
-119.411151,50,12.658873
-98.150874,50,12.713916
-96.315206,50,12.772507
-103.949185,50,12.828827
-87.440384,50,12.885792
-139.914574,50,12.939883
-105.90954,50,12.994093
-90.05588,50,13.046687
-103.133168,50,13.103771
-108.321188,50,13.163201
-98.235498,50,13.222829
-98.779057,50,13.283279
-135.311467,50,13.337805
-117.120566,50,13.398946
-92.87478,50,13.45878
-148.438897,50,13.51905
-127.220524,50,13.575786
-90.741517,50,13.633515
-112.3745,50,13.691619
-83.74111,50,13.749369
-143.652818,50,15.393776
-99.995548,50,15.459228
-81.030751,50,15.524414
-105.961065,50,15.589915
-104.825136,50,15.655427
-111.700671,50,15.721223
-107.819909,50,15.787262
-79.744049,50,15.852722
-132.479511,50,15.918358
-103.951373,50,15.983935
-108.241109,50,16.049915
-129.735628,50,16.115938
-123.250641,50,16.181282
-71.285068,50,16.246745
-65.53344,50,16.3122
-105.794293,50,16.376661
-73.980915,50,16.441988
-95.038004,50,16.507751
-77.335439,50,16.573549
-133.748515,50,16.639183
-102.283388,50,16.705038
-101.822115,50,16.770514
-120.871381,50,16.835914
