# {"t_start": 1551815722.4062529, "env_id": "HalfCheetah-v2"} 
r,l,t
-675.383443,1000,1.358661
-989.86869,1000,2.688756
-825.713911,1000,5.305343
-1062.952308,1000,6.651721
-800.208014,1000,9.418225
-966.80526,1000,10.727016
-735.267195,1000,13.850732
-874.950411,1000,15.339495
-715.883722,1000,18.432639
-751.320081,1000,19.773159
-751.100556,1000,22.535489
-734.574703,1000,23.512222
-574.604302,1000,26.354213
-678.807465,1000,27.572202
-698.176854,1000,30.51158
-593.175756,1000,31.858701
-683.287709,1000,34.505282
-686.494594,1000,35.852338
-768.036363,1000,38.424765
-626.62406,1000,39.418643
-612.007959,1000,42.054872
-633.404165,1000,43.410419
-606.224377,1000,46.251599
-689.521535,1000,47.416837
-591.9195,1000,50.193466
-665.436792,1000,51.293456
-536.504777,1000,53.618969
-813.335724,1000,54.600702
-636.764099,1000,56.953535
-492.88994,1000,58.139482
-475.165847,1000,61.089747
-391.108652,1000,62.206513
-583.143576,1000,64.768505
-493.719026,1000,66.113464
-541.22469,1000,68.843482
-490.112869,1000,70.17252
-628.134979,1000,72.975805
-679.998446,1000,74.283923
-486.55502,1000,77.088789
-552.319699,1000,78.140311
-461.662313,1000,80.530691
-468.072084,1000,81.853609
-463.629492,1000,83.186398
-482.878294,1000,85.817713
-558.287508,1000,87.161184
-391.423077,1000,90.14124
-427.403958,1000,91.419845
-470.854844,1000,93.979331
-446.587332,1000,95.002777
-412.551804,1000,97.648839
-398.411438,1000,99.002264
-330.657938,1000,101.901103
-384.349189,1000,102.981672
-427.128813,1000,105.578107
-379.743333,1000,106.929492
-473.068664,1000,109.647144
-343.819193,1000,111.001532
-387.51416,1000,113.901283
-351.047337,1000,115.057261
-283.268255,1000,117.771004
-359.071536,1000,119.077856
-298.356033,1000,121.750533
-334.21976,1000,123.084646
-305.48221,1000,126.000719
-193.08022,1000,127.334148
-282.017475,1000,129.958405
-307.851408,1000,131.058324
-191.972174,1000,133.623954
-396.426894,1000,134.723934
-290.297302,1000,137.435096
-315.073014,1000,138.619598
-266.118351,1000,141.691169
-223.376645,1000,143.025235
-346.897825,1000,145.90622
-247.801926,1000,147.024624
-217.723884,1000,149.70151
-202.406835,1000,150.993618
-326.680984,1000,153.677758
-195.791991,1000,154.793427
-278.856917,1000,157.709813
-192.131064,1000,159.073637
-291.589881,1000,161.908808
-228.390081,1000,163.256293
-216.580403,1000,166.068728
-244.68007,1000,167.401257
-200.933353,1000,168.617141
-124.030779,1000,170.914894
-142.033645,1000,171.818987
-144.745271,1000,174.580149
-294.619967,1000,175.520079
-179.534228,1000,178.256596
-145.442996,1000,179.415965
-158.608737,1000,181.990894
-187.469647,1000,183.080426
-282.901363,1000,185.558712
-83.485398,1000,186.538871
-189.237695,1000,189.173333
-103.286521,1000,190.335357
-106.206048,1000,192.958979
-106.829514,1000,194.294897
-117.892924,1000,197.111146
-106.50638,1000,198.472614
-2.785987,1000,201.258222
10.330389,1000,202.616368
-18.513937,1000,205.418383
71.410281,1000,206.662716
-44.393976,1000,209.375887
-10.167523,1000,210.709015
43.283487,1000,213.638632
4.583038,1000,214.808229
38.855977,1000,217.397625
74.591485,1000,218.704454
124.811292,1000,221.632731
142.822971,1000,223.166785
158.027492,1000,226.185255
222.03124,1000,227.493564
212.359131,1000,230.306335
192.85946,1000,231.504377
159.814068,1000,234.240522
110.956426,1000,235.512372
249.741759,1000,238.464898
246.409419,1000,239.573705
264.650766,1000,242.143882
287.538654,1000,243.317373
258.270761,1000,246.208023
337.375918,1000,247.25522
333.65272,1000,249.762297
233.917562,1000,251.084587
346.457341,1000,252.370343
394.007642,1000,255.159756
309.306962,1000,256.454245
377.39911,1000,259.167385
400.090188,1000,260.252435
262.11084,1000,263.015161
458.027821,1000,264.506622
377.912727,1000,267.195049
401.925542,1000,268.185361
468.303628,1000,270.8899
481.93304,1000,271.807104
512.581699,1000,274.549012
426.440292,1000,275.729378
584.532477,1000,278.517537
517.451096,1000,279.715852
467.446105,1000,282.769148
600.450184,1000,283.911787
526.587896,1000,286.673961
422.518274,1000,287.934054
549.808754,1000,290.839299
504.040931,1000,292.042032
547.812969,1000,294.783132
568.012869,1000,296.046073
542.603252,1000,298.888292
565.415396,1000,300.063489
599.433724,1000,302.875553
479.976441,1000,303.966649
567.069131,1000,306.496731
552.191597,1000,307.464457
562.638951,1000,310.101527
646.312821,1000,311.239391
627.079981,1000,313.806231
588.174417,1000,315.17348
563.846774,1000,317.867271
571.491192,1000,319.209152
637.247158,1000,321.824078
675.005785,1000,322.885467
699.697379,1000,325.369592
685.097503,1000,326.679672
740.713076,1000,329.38048
716.83856,1000,330.452294
672.938597,1000,333.001745
637.222554,1000,334.346389
720.225891,1000,335.69022
660.422082,1000,338.143146
653.763134,1000,339.406648
689.22046,1000,342.352668
721.579165,1000,343.676079
684.545568,1000,346.251774
735.203852,1000,347.33366
716.919806,1000,350.190679
827.584015,1000,351.26703
702.990779,1000,353.84614
751.823497,1000,354.851117
782.849608,1000,357.557591
794.896744,1000,358.607234
729.363483,1000,361.408896
796.239498,1000,362.532247
781.839617,1000,365.401715
769.442005,1000,366.613326
815.992985,1000,369.143543
817.756875,1000,370.094574
740.478687,1000,372.716083
815.414396,1000,373.923633
818.527745,1000,376.415055
778.17953,1000,377.666471
803.681785,1000,380.302242
863.792572,1000,381.602074
830.166887,1000,384.256272
787.276263,1000,385.469895
784.898842,1000,388.317797
922.010486,1000,389.657391
830.819979,1000,392.487481
866.54042,1000,393.785517
822.537384,1000,396.667134
833.84317,1000,397.85649
839.827391,1000,400.367276
912.053141,1000,401.667319
861.2156,1000,404.371133
784.908963,1000,405.572634
719.689108,1000,408.339879
853.126605,1000,409.439545
946.498838,1000,412.359279
887.686033,1000,413.614691
985.495276,1000,416.500085
883.704674,1000,417.67739
957.961163,1000,419.006933
889.71283,1000,421.742682
899.840927,1000,423.01743
902.791528,1000,425.677616
917.237748,1000,426.738751
903.791665,1000,429.422369
961.346041,1000,430.748525
899.033831,1000,433.681343
922.515826,1000,434.905483
993.085365,1000,437.563497
943.873748,1000,438.916584
965.380666,1000,441.559087
1009.176739,1000,442.839769
972.696286,1000,445.7304
908.566969,1000,447.072718
948.815772,1000,449.7486
966.460275,1000,450.703231
938.316734,1000,453.388352
1012.817632,1000,454.704282
964.722451,1000,457.564622
977.850938,1000,458.886621
981.815544,1000,461.677006
1006.801349,1000,463.179444
999.63993,1000,466.14216
