# {"t_start": 1551815723.363556, "env_id": "Hopper-v2"} 
r,l,t
3.169795,9,0.024488
47.238668,32,0.074119
45.672807,28,0.11809
5.695131,8,0.130716
58.997004,36,0.186305
4.961945,9,0.200528
57.543729,36,0.256109
16.8298,18,0.284036
6.608494,24,0.321993
15.660806,17,0.348081
13.022046,15,0.371476
20.418281,22,0.40569
57.989821,37,0.461996
6.151133,10,0.477555
5.234897,10,0.493481
52.270603,34,0.547227
5.419691,10,0.563128
3.951404,11,0.58057
6.249896,12,0.599366
8.008526,12,0.618114
7.957379,14,0.640161
59.236671,37,0.698002
5.367572,9,0.712277
12.783453,15,0.735633
4.513121,9,0.750134
24.25344,21,0.783349
3.611018,13,0.803929
5.804235,8,0.816556
6.122873,12,0.835625
10.190945,14,0.857293
43.197436,26,0.898451
58.571397,39,0.958591
35.406676,27,1.000112
6.23822,12,1.019242
11.426876,15,1.042636
9.417438,13,1.06311
8.206278,17,1.089445
10.583432,19,1.119005
59.012634,35,1.173157
46.892175,28,1.217272
6.071732,11,1.234914
6.270288,15,1.258471
8.841764,16,1.283623
17.687976,19,1.313278
12.302855,14,1.335096
3.657695,8,1.347582
34.808181,26,1.386991
32.188063,25,1.425825
21.686737,20,1.456483
8.597968,12,1.474702
43.47879,26,1.501467
23.528928,22,1.529987
6.041702,10,1.543747
46.407767,28,1.580375
4.567137,13,1.594503
9.259492,16,1.615722
7.413145,12,1.631305
7.033267,9,1.64077
3.874552,8,1.650771
50.686124,29,1.68533
51.462889,30,1.723969
66.660414,42,1.779301
42.355902,25,1.811971
3.87844,9,1.823433
57.392912,35,1.869888
7.475979,11,1.885132
4.809077,10,1.898883
49.723098,30,1.938064
44.506337,26,1.972477
7.389233,13,1.988681
32.702078,23,2.02016
74.699609,44,2.082478
4.994185,8,2.094015
5.282371,10,2.10769
8.321062,18,2.131782
16.407417,15,2.152657
12.839454,15,2.172855
8.75478,10,2.186828
20.315791,20,2.21383
32.430398,27,2.250659
49.537971,31,2.290026
29.734316,23,2.317813
41.867008,24,2.348363
2.355901,8,2.359852
9.224798,13,2.37708
4.374307,8,2.38834
37.42397,37,2.436056
40.839249,24,2.469594
5.708441,10,2.483247
11.939292,15,2.504248
10.042087,14,2.521112
12.881828,17,2.543451
4.761443,11,2.558832
3.79978,9,2.570735
44.665326,27,2.601817
6.799141,11,2.616222
5.584771,10,2.629547
48.676923,29,2.664499
35.75985,27,2.701343
6.012297,9,2.711055
33.266264,27,2.739735
3.651487,8,2.751021
52.992441,32,2.795084
54.193683,35,2.841049
6.527585,9,2.853515
8.414824,15,2.874223
13.773268,18,2.899183
64.869565,41,4.596908
6.86396,9,4.611163
48.052086,29,4.65669
5.08427,10,4.672711
8.75879,15,4.696568
50.840947,31,4.745007
59.545242,37,4.802084
51.822691,31,4.851102
46.408071,28,4.895323
5.104438,8,4.908135
46.849228,28,4.952159
5.034739,20,4.984014
50.113312,32,5.034133
18.91848,19,5.063908
7.240113,12,5.082931
39.139534,28,5.126552
40.469618,24,5.164063
70.08126,45,5.233763
6.760525,12,5.252877
11.140483,15,5.276374
12.05332,15,5.300254
5.63258,8,5.312862
6.380354,9,5.326532
11.347743,14,5.348137
6.129531,11,5.365602
42.319023,25,5.405175
3.19722,13,5.425978
27.168192,26,5.467209
54.357301,48,5.543315
8.271956,13,5.5639
3.677838,11,5.5814
5.514494,10,5.59758
5.202077,9,5.611452
5.165184,9,5.625603
50.88508,32,5.675557
5.905943,9,5.689946
2.051376,9,5.70431
36.508666,26,5.745064
50.995759,31,5.793735
8.583366,10,5.809727
7.0612,14,5.831879
52.09517,31,5.880885
10.637019,19,5.910553
53.092343,31,5.959367
35.334431,28,6.003546
5.697721,12,6.022707
4.001947,13,6.043585
6.497594,9,6.057503
5.421107,10,6.073296
49.699822,30,6.120439
15.529573,16,6.145164
7.200489,14,6.16747
12.946117,14,6.189518
3.940725,10,6.205532
2.947367,11,6.223381
5.538089,12,6.242525
87.189482,49,6.317701
48.197116,32,6.368204
10.845232,15,6.392205
5.176201,15,6.416234
6.726088,10,6.432044
3.787153,9,6.446571
35.906305,27,6.489079
2.635048,7,6.500432
8.447036,16,6.526007
36.255341,27,6.568228
4.18855,16,6.59371
9.210031,15,6.612336
23.099125,35,6.660028
7.177536,12,6.676015
56.598968,44,6.73468
52.182486,32,6.7776
3.770283,8,6.789278
8.928483,12,6.802324
55.987034,37,6.85144
2.933801,9,6.864021
8.03811,11,6.878308
19.703567,17,6.90068
20.956095,20,6.927397
47.213923,28,6.964045
4.720782,11,6.978698
8.222539,11,6.99377
69.62891,43,7.052525
45.810096,28,7.097455
5.255376,16,7.123141
22.057982,19,7.153041
46.789824,28,7.19788
44.700681,27,7.240934
