# {"t_start": 1551811845.3596213, "env_id": "Walker2d-v2"} 
r,l,t
-4.886916,27,0.031486
-6.035468,18,0.048492
-2.214269,28,0.074699
-2.152856,29,0.101402
-5.321465,17,0.117675
-0.823932,18,0.134541
-8.325796,19,0.157281
-9.036595,17,0.183496
-5.221675,36,0.234379
-6.584895,12,0.251761
-5.562156,23,0.283548
1.214563,16,0.306055
-13.873937,16,0.328847
-3.154635,52,0.400362
1.296821,13,0.41905
-6.998492,16,0.441427
-2.239693,28,0.479976
0.759758,40,0.536523
-5.683728,35,0.585327
-2.792606,21,0.615094
-5.168449,22,0.646297
-6.375996,19,0.673171
0.443719,31,0.717498
-1.600802,20,0.745341
-1.950709,15,0.767004
-7.375122,24,0.800922
14.457046,28,0.83884
4.423657,45,0.903526
10.060917,35,0.948151
-7.059745,22,0.977577
-6.691195,15,1.000789
-1.212295,17,1.029012
-6.34326,25,1.070237
-5.095704,18,1.100156
-9.991937,13,1.121238
-3.543435,12,1.141392
8.053145,38,1.202966
-2.694309,10,1.220113
-4.652041,20,1.253161
2.879815,32,1.305469
2.322169,26,1.347889
-0.618828,17,1.375393
2.114644,25,1.416065
-7.166936,21,1.450387
-9.358479,19,1.48145
-1.996651,21,1.515842
-5.138757,22,1.551671
2.244897,22,1.588181
-7.201034,11,1.606704
-8.635924,21,1.641723
-2.679678,28,1.687528
-2.046828,27,1.731399
-6.023919,20,1.764107
-4.156779,13,1.785711
3.539583,22,1.821841
-1.550612,10,1.83895
-9.344253,21,1.872854
-10.685589,13,1.89417
4.645279,18,1.92384
0.754634,24,1.962747
-2.955231,25,2.003932
1.219743,24,2.042878
-6.093888,12,2.063243
-8.288498,19,2.094067
-4.599959,21,2.12909
-1.635096,21,2.163109
-8.11727,12,2.182743
13.439159,54,2.270615
-8.243128,18,2.301259
-4.644317,14,2.324744
7.634999,36,2.383708
-8.029843,20,2.416397
18.970874,33,2.469892
-1.387204,27,2.51373
-5.117782,16,2.540588
-9.666738,21,2.574547
-3.107008,22,2.609848
9.239599,32,2.66234
-3.569011,37,2.722426
-0.930111,28,2.768001
10.973254,34,2.823456
-5.627304,16,2.849676
-9.782942,13,2.873566
8.949569,47,2.950385
-7.184995,16,2.97732
-7.656874,16,3.003165
-0.461937,15,3.027874
-1.666675,44,3.099023
-2.339578,44,4.736814
-3.40856,27,4.781262
14.384946,72,4.897297
-1.576241,36,4.956387
-9.574764,19,4.987799
3.469603,47,5.064667
-5.891296,17,5.092743
-6.430489,14,5.115541
-7.788858,18,5.144894
-3.536099,15,5.16935
-1.376246,13,5.190895
4.625111,42,5.258857
1.153185,30,5.307967
-1.60558,46,5.383244
-5.028929,16,5.409591
-7.177612,12,5.429764
-3.813804,34,5.484659
-5.456651,23,5.522738
-4.040673,23,5.56019
9.033391,27,5.60472
12.140696,32,5.657564
8.873358,29,5.705009
-0.868814,19,5.735909
7.714271,35,5.792745
4.567269,27,5.836813
36.196619,80,5.966139
-8.704259,47,6.042379
-7.06962,14,6.065796
-10.261709,16,6.09231
-4.404358,23,6.130086
-9.755253,21,6.164171
14.649505,45,6.237231
3.569099,41,6.303418
12.568892,42,6.371724
11.472361,45,6.446101
-9.011111,19,6.477641
-10.040496,12,6.497034
2.46391,33,6.550554
5.214125,22,6.58673
-4.973629,14,6.61047
-6.45066,25,6.651434
-3.96935,16,6.677909
-11.323405,17,6.705597
9.730768,41,6.773117
-9.759268,62,6.87315
-1.028534,14,6.896264
4.73206,65,7.000273
20.295368,50,7.062428
-0.1284,19,7.084184
-4.029088,21,7.114084
-8.042144,25,7.14034
-4.29781,17,7.162122
31.87423,84,7.274176
-9.284329,35,7.310431
-1.458325,24,7.335826
-5.548472,18,7.354944
-3.933919,11,7.367213
-7.47907,15,7.3827
21.454441,58,7.450402
-5.171859,17,7.474097
9.966736,29,7.514271
-6.23203,27,7.551845
-4.28441,15,7.572182
2.304166,39,7.626117
-10.240705,15,7.646586
-4.785481,28,7.68231
-9.484049,20,7.708351
2.019105,24,7.738634
-5.090262,15,7.758613
9.511751,52,9.408508
3.436677,44,9.48047
-4.798365,18,9.510374
-6.230418,16,9.536341
-0.325179,46,9.610735
-1.79445,27,9.654986
9.892087,42,9.723261
7.202964,31,9.773584
25.550241,54,9.861746
82.098325,169,10.136101
-17.776191,62,10.237972
-0.808678,25,10.279339
4.419048,21,10.314107
3.640193,38,10.376231
18.993264,42,10.444459
8.985893,46,10.519232
-3.889253,25,10.56095
1.754476,39,10.624952
7.643653,27,10.669493
23.138778,37,10.731171
61.523328,65,10.835205
3.101265,21,10.869258
3.957438,21,10.903781
2.950061,20,10.9363
121.671158,105,11.078731
-2.01278,15,11.099512
-4.09897,33,11.138657
0.371953,14,11.156344
15.479896,81,11.245209
13.52436,50,11.299776
-3.218868,16,11.322629
-5.202609,12,11.338982
34.21195,100,11.469872
