# {"t_start": 1551815722.8808415, "env_id": "HalfCheetah-v2"} 
r,l,t
-863.678411,1000,1.270044
-700.912535,1000,2.374678
-772.310924,1000,4.856986
-772.683609,1000,5.844512
-723.860562,1000,8.685917
-791.691865,1000,9.807292
-736.233194,1000,12.677814
-695.788745,1000,14.198116
-846.204917,1000,17.009144
-687.24682,1000,18.161778
-666.92304,1000,20.942555
-616.226627,1000,22.056444
-729.148965,1000,24.706241
-798.819417,1000,26.059236
-664.257965,1000,28.94857
-664.685674,1000,30.245048
-671.311888,1000,32.998655
-640.374095,1000,34.224429
-700.983878,1000,36.955018
-687.099421,1000,38.282997
-594.896593,1000,41.254902
-640.796476,1000,42.553101
-562.492923,1000,45.427089
-693.462238,1000,46.505981
-756.509615,1000,49.2586
-622.836841,1000,50.610624
-587.640866,1000,53.375638
-530.450028,1000,54.732655
-551.373347,1000,57.655889
-663.893594,1000,58.967515
-598.578523,1000,61.671952
-655.82895,1000,62.738956
-570.67664,1000,65.567579
-474.074051,1000,66.911493
-499.543311,1000,69.290626
-471.268382,1000,70.392848
-531.169756,1000,73.083794
-506.748158,1000,73.894595
-497.564792,1000,76.359683
-431.901374,1000,77.707316
-618.418294,1000,80.318377
-472.344655,1000,81.666525
-644.564038,1000,83.015632
-543.783515,1000,85.964243
-517.722645,1000,87.188323
-510.570063,1000,90.105242
-420.252919,1000,91.414707
-372.621392,1000,94.083693
-488.323566,1000,95.098325
-429.283291,1000,97.861
-454.401306,1000,98.966305
-457.720907,1000,101.624549
-672.839228,1000,102.71236
-615.579986,1000,105.148578
-433.01092,1000,106.112226
-527.827902,1000,108.810722
-409.580521,1000,110.090473
-427.868252,1000,112.586834
-439.841736,1000,113.764047
-369.828057,1000,116.698338
-240.997395,1000,118.05986
-209.704656,1000,120.839584
-282.945063,1000,121.950857
-342.109156,1000,124.871808
-361.910041,1000,125.980029
-355.442376,1000,128.667034
-291.725159,1000,129.836574
-328.120244,1000,132.448013
-271.392734,1000,133.490761
-410.917491,1000,136.225601
-439.182798,1000,137.575425
-321.723659,1000,140.282876
-348.678629,1000,141.608922
-236.447657,1000,144.279105
-264.181115,1000,145.62759
-268.814078,1000,148.494909
-238.783888,1000,149.835229
-458.029752,1000,152.486758
-429.322111,1000,153.669142
-477.970809,1000,156.391834
-274.342162,1000,157.422903
-275.223563,1000,159.685244
-349.522829,1000,160.838072
-358.651981,1000,163.453405
-101.678987,1000,164.68121
-351.569727,1000,165.795642
-22.892459,1000,168.842532
-214.329165,1000,170.376852
-510.281116,1000,173.283909
-268.990539,1000,174.425146
-94.764965,1000,177.166083
-228.081757,1000,178.231446
-365.247501,1000,180.934274
-168.299396,1000,181.980191
-513.730829,1000,184.775373
-125.98019,1000,186.102003
-281.31408,1000,188.793861
-104.727444,1000,189.724763
-189.522226,1000,192.453796
-487.428103,1000,193.82684
-257.504267,1000,196.420697
-37.72444,1000,197.782645
-118.973546,1000,200.449932
9.949679,1000,201.356417
-61.721588,1000,203.958089
-418.229057,1000,205.217112
-29.283583,1000,208.048338
-508.939615,1000,209.22136
-292.983469,1000,212.078686
-70.866691,1000,213.21601
-274.070738,1000,216.061164
-216.543896,1000,217.360408
-166.121154,1000,220.04255
