# {"t_start": 1551811846.0171442, "env_id": "HalfCheetah-v2"} 
r,l,t
-698.814658,1000,1.192611
-891.270326,1000,2.45237
-721.306989,1000,5.424052
-577.64858,1000,6.754038
-765.581016,1000,9.583137
-838.629411,1000,10.964088
-509.491357,1000,13.710842
-782.285762,1000,14.74996
-771.737168,1000,17.66395
-790.915798,1000,18.781997
-719.550247,1000,21.386227
-664.185167,1000,22.281072
-815.845977,1000,24.902882
-787.768994,1000,25.859513
-768.444646,1000,28.336358
-770.885203,1000,29.64828
-738.267367,1000,32.529462
-579.076502,1000,33.848067
-820.091436,1000,36.65272
-810.987126,1000,38.003392
-661.4603,1000,40.6907
-479.295596,1000,41.999672
-542.216369,1000,44.758359
-780.502996,1000,46.06311
-617.15681,1000,48.939551
-549.224455,1000,49.847122
-628.5396,1000,52.598678
-370.697923,1000,53.92825
-708.971475,1000,56.468043
-508.713419,1000,57.61376
-626.438114,1000,60.272786
-599.523869,1000,61.623276
-361.84953,1000,64.248538
-601.43632,1000,65.551546
-417.361262,1000,68.200204
-456.53997,1000,69.275259
-467.472177,1000,71.904886
-461.031881,1000,73.272502
-557.156025,1000,76.125236
-433.695921,1000,77.246418
-158.849127,1000,79.921007
-252.03191,1000,81.132698
-530.03657,1000,82.245607
-384.469506,1000,84.7248
-372.784365,1000,85.82452
-524.029119,1000,88.286829
-529.093734,1000,89.35584
-143.767607,1000,92.061666
-541.943715,1000,93.202374
-372.72824,1000,95.685174
-200.212186,1000,96.802052
-450.783348,1000,99.529806
-684.718142,1000,100.662779
-236.285704,1000,103.323832
-368.653427,1000,104.59661
-603.802906,1000,107.44186
-292.253364,1000,108.732855
-239.364873,1000,111.626995
-279.853406,1000,112.877735
-519.892618,1000,115.639699
-491.668279,1000,116.837409
-413.931896,1000,119.59116
-170.452718,1000,120.709807
-391.857743,1000,123.285945
-59.318192,1000,124.579256
-578.143606,1000,127.551726
-194.26557,1000,128.911619
-522.836581,1000,131.760537
-100.168659,1000,133.063219
-361.094376,1000,135.952059
-440.675685,1000,137.292785
-355.414986,1000,140.217998
-152.476063,1000,141.258501
80.290255,1000,143.965808
-150.245944,1000,145.247614
-42.032955,1000,147.671689
-153.638084,1000,148.759966
-52.199721,1000,151.359081
-99.182052,1000,152.406193
-0.033816,1000,155.343612
-85.245319,1000,156.412854
-102.511594,1000,159.007602
50.022166,1000,160.354832
