# {"t_start": 1551815720.3945599, "env_id": "Hopper-v2"} 
r,l,t
11.853137,17,0.021888
4.448372,8,0.029389
16.238565,23,0.050385
9.240935,11,0.060512
18.759864,23,0.081458
17.096636,22,0.101379
20.502453,25,0.123996
20.470512,27,0.148216
8.504828,10,0.160157
21.978728,24,0.181982
22.42423,24,0.203632
16.066201,19,0.220979
14.811023,20,0.239216
22.415229,25,0.261835
23.623978,27,0.286212
25.41118,28,0.311835
19.436237,21,0.331125
14.257676,18,0.347802
21.951806,27,0.372286
68.232667,61,0.426656
12.827038,14,0.439525
8.471524,11,0.449473
15.45916,19,0.466796
23.918788,30,0.493864
8.03348,10,0.503053
33.691882,32,0.531941
9.904825,13,0.543787
72.244397,63,0.600253
15.290015,18,0.616679
19.461515,23,0.637375
27.481629,30,0.666596
4.924054,7,0.673187
24.88459,26,0.696751
5.594154,7,0.70351
21.387674,27,0.727889
19.05173,22,0.747825
6.472168,9,0.756138
20.445686,24,0.777544
16.008416,23,0.798486
15.180256,19,0.815639
12.294864,14,0.828376
19.074951,21,0.847492
43.4003,39,0.882612
14.235931,15,0.896301
12.717453,22,0.916293
6.280114,10,0.925664
15.245158,21,0.944677
6.896971,9,0.952991
15.706156,21,0.972162
6.434433,8,0.979766
14.064554,15,0.993194
7.031449,9,1.00164
15.834911,18,1.018126
21.865672,24,1.039566
11.602045,14,1.052447
32.431306,30,1.079366
7.295236,10,1.093641
5.674753,8,1.105828
26.912373,29,1.145634
6.010198,8,1.15317
5.892541,8,1.160396
15.531264,17,1.175782
13.479069,18,1.192133
17.212594,23,1.213186
5.92342,8,1.220667
19.557321,24,1.242348
5.389064,8,1.249824
17.786985,24,1.27162
8.915063,11,1.28158
17.307157,23,1.302503
75.678301,59,1.354799
25.736434,25,1.377152
6.025254,8,1.384623
7.594827,10,1.393771
14.041198,22,1.413426
11.040941,14,1.426288
14.171451,17,1.442096
5.871866,8,1.449657
5.986247,8,1.456759
6.108324,9,1.465146
20.715811,22,1.487452
20.649957,31,1.520895
13.042849,20,1.542603
6.552123,8,1.551635
26.432932,25,1.578829
19.981076,21,1.607438
13.485423,17,1.626744
13.168846,15,1.643166
25.443658,29,1.674264
16.334535,19,1.695209
8.993544,11,1.707414
30.389602,30,1.739675
26.862565,26,1.767556
23.703243,26,1.795751
12.878684,16,1.81356
4.747824,7,1.821202
21.38734,22,1.844782
6.266,8,1.853316
24.020055,24,1.879121
5.769684,8,1.888124
23.226797,26,1.916311
12.800941,19,1.936941
20.714411,30,1.969227
84.559912,67,3.618849
26.358217,26,3.646349
10.308482,12,3.659293
12.78864,17,3.676702
21.387325,23,3.70019
25.691454,25,3.725502
19.678207,22,3.748164
11.348266,14,3.762572
55.055491,52,3.82043
9.221168,11,3.832149
29.03088,32,3.868398
17.099475,22,3.897339
35.00093,31,3.93715
21.758106,21,3.961446
6.729316,9,3.972231
30.81979,32,4.015296
30.366946,32,4.056459
16.491418,17,4.075346
18.88249,21,4.103167
15.738681,22,4.131931
7.457221,9,4.142007
24.238221,23,4.170949
15.957178,21,4.199293
29.824404,31,4.23798
8.945894,10,4.250779
6.109101,8,4.260866
16.400356,18,4.280358
7.795085,10,4.29267
8.397051,10,4.303042
25.037255,28,4.337473
27.715662,27,4.372231
15.422186,21,4.399294
16.706917,23,4.423084
23.229663,28,4.452059
23.88212,26,4.479808
29.773742,29,4.513238
8.421879,10,4.525166
13.759303,16,4.543853
9.803753,12,4.558301
30.623577,28,4.591694
7.992411,10,4.60499
17.705637,21,4.633359
24.464081,24,4.666123
18.365159,22,4.696287
7.16351,10,4.709478
12.895295,13,4.724358
21.239835,23,4.754518
84.314412,67,4.8444
11.301662,14,4.864524
18.857173,21,4.892927
22.8902,29,4.930979
19.732072,20,4.959533
20.95923,23,4.995042
13.004918,17,5.022126
13.431048,19,5.05252
29.193826,28,5.096956
21.71136,25,5.136684
5.380085,7,5.148108
14.186063,18,5.176808
28.23458,26,5.217981
101.477845,64,5.318742
19.532595,20,5.350579
30.264626,30,5.398109
22.767991,24,5.435818
17.366143,22,5.470914
29.604333,30,5.518978
19.666232,22,5.554302
70.593559,61,5.651213
24.88106,24,5.688599
7.961497,10,5.704197
17.771963,19,5.734551
29.688565,28,5.778826
29.608359,30,5.82646
28.465915,25,5.865474
23.633471,27,5.908501
18.595129,19,5.938601
28.994488,28,5.983261
15.7702,17,6.010383
59.733198,50,6.089374
18.961999,19,6.119368
18.751817,19,6.149566
7.094874,9,6.164095
6.561507,9,6.178066
28.821048,27,6.220932
23.377309,24,6.258939
42.280897,37,6.317743
29.601399,29,6.363776
29.149264,27,7.889696
31.208765,30,7.937335
63.437299,54,8.023312
27.363273,28,8.067984
7.894971,10,8.084019
54.604555,49,8.162105
11.853309,14,8.18464
9.313149,11,8.202239
33.217175,28,8.246171
25.576652,27,8.289703
9.866632,12,8.308779
24.371765,25,8.349027
18.371363,19,8.379633
19.59986,21,8.413538
25.80778,26,8.455162
14.591828,17,8.482468
31.201577,27,8.524619
14.418912,20,8.556909
7.910861,10,8.573029
22.866104,25,8.612949
21.951423,26,8.655014
29.772595,28,8.699474
16.819382,22,8.734788
34.290822,32,8.785913
21.585193,24,8.824618
25.753053,25,8.864904
64.819266,49,8.942174
31.79362,28,8.983693
21.976467,25,9.018735
60.101874,49,9.084909
20.212226,22,9.109665
9.446055,11,9.121526
80.173578,60,9.198779
6.885491,9,9.208465
25.371479,27,9.239547
63.807466,46,9.287948
17.43373,25,9.31565
38.068841,31,9.357126
9.818679,12,9.37389
22.200799,24,9.406924
10.53037,12,9.423901
24.353185,26,9.455506
9.111922,11,9.466959
20.726078,22,9.493459
7.561954,9,9.506131
32.898776,28,9.541546
13.063144,15,9.559233
7.42421,10,9.572577
28.826874,30,9.612729
9.122514,11,9.62612
23.565537,25,9.655561
8.191038,10,9.669658
20.452861,22,9.694428
15.478228,17,9.716756
30.895445,28,9.756145
45.379897,38,9.801179
107.798574,82,9.913149
30.275175,27,9.950575
82.287428,61,10.020246
86.330411,66,10.093542
9.322384,11,10.105941
8.324065,10,10.117101
81.810263,61,10.192426
27.84146,27,10.22917
42.684682,38,10.285851
9.911685,11,10.302289
9.696483,12,10.318497
13.684035,15,10.336272
20.199978,21,10.363745
17.680801,19,10.383197
83.705673,55,10.441059
19.750585,25,10.468211
71.652909,55,10.531756
8.781653,11,10.5455
23.449094,22,10.572624
3.277862,6,10.581035
20.569146,21,10.60762
23.494499,25,10.640785
29.110402,29,12.27306
80.981966,52,12.333676
85.963399,62,12.398255
32.888618,29,12.428042
24.602016,24,12.452719
37.306897,36,12.500518
66.487937,46,12.55539
84.831774,63,12.621346
99.511933,81,12.704665
28.755582,29,12.734474
