# {"t_start": 1551811846.3071513, "env_id": "Reacher-v2"} 
r,l,t
-147.467289,50,0.043772
-148.824004,50,0.081514
-188.290972,50,0.119462
-145.216748,50,0.157499
-165.926561,50,0.195237
-130.37443,50,0.233335
-155.536581,50,0.271304
-165.018382,50,0.309418
-174.032695,50,0.347498
-129.222221,50,0.385226
-95.343529,50,0.422884
-131.029019,50,0.460577
-137.829525,50,0.498568
-132.43232,50,0.536244
-123.844508,50,0.573824
-145.871297,50,0.612282
-166.883313,50,0.650615
-153.86243,50,0.690197
-165.45262,50,0.735342
-157.323031,50,0.780381
-159.614415,50,0.823877
-138.997729,50,0.866491
-115.49482,50,0.909172
-163.812609,50,0.95207
-162.4268,50,0.994844
-175.209815,50,1.037678
-133.124841,50,1.080287
-156.121081,50,1.122784
-162.948239,50,1.165703
-170.871436,50,1.208152
-152.8628,50,1.251111
-163.667462,50,1.293669
-145.320118,50,1.336351
-179.349301,50,1.378486
-130.218913,50,1.416122
-155.392183,50,1.453964
-137.247947,50,1.491875
-139.095331,50,1.529627
-165.700195,50,1.567468
-137.146529,50,1.60529
-155.770338,50,3.103428
-175.417213,50,3.170751
-182.712972,50,3.238607
-161.281013,50,3.306129
-129.49443,50,3.373302
-137.61195,50,3.440435
-147.564656,50,3.507421
-113.703079,50,3.574281
-123.897636,50,3.640433
-120.358318,50,3.69558
-128.158523,50,3.755392
-132.142806,50,3.811864
-164.4197,50,3.868555
-160.571556,50,3.926599
-140.980439,50,3.983475
-187.528273,50,4.040976
-135.845013,50,4.09254
-158.790628,50,4.137579
-116.028602,50,4.182201
-149.542441,50,4.234819
-168.835616,50,4.291486
-151.260438,50,4.344971
-190.66555,50,4.397075
-113.360357,50,4.451725
-167.658722,50,4.507513
-114.976134,50,4.57085
-142.001151,50,4.638674
-148.819513,50,4.706404
-167.715349,50,4.773987
-149.209263,50,4.842558
-159.939324,50,4.910024
-136.179106,50,4.977736
-102.679232,50,5.045846
-164.77333,50,5.113593
-146.92668,50,5.180993
-124.761605,50,5.248559
-149.08301,50,5.31683
-136.887968,50,5.384731
-153.499652,50,5.452435
-127.816531,50,5.520138
-145.517691,50,5.587574
-149.98448,50,7.300267
-189.464213,50,7.35533
-168.053766,50,7.412895
-110.582271,50,7.46861
-144.455593,50,7.525678
-142.166973,50,7.58055
-157.126825,50,7.637456
-151.17952,50,7.691177
-149.433816,50,7.745552
-127.325798,50,7.799554
-137.080309,50,7.857705
-113.612215,50,7.913044
-145.842072,50,7.970837
-124.521366,50,8.029913
-133.470328,50,8.088846
-159.039253,50,8.148946
-177.216286,50,8.209365
-123.393632,50,8.265542
-141.058313,50,8.323587
-130.2163,50,8.376674
-144.67934,50,8.434807
-184.044255,50,8.501142
-119.003298,50,8.566828
-143.843719,50,8.632358
-170.928121,50,8.697664
-127.211725,50,8.763229
-97.325007,50,8.828896
-131.962573,50,8.894489
-133.607091,50,8.960131
-117.615408,50,9.025598
-99.951622,50,9.091396
-120.502219,50,9.15687
-120.129702,50,9.222439
-167.284077,50,9.288526
-146.70001,50,9.354462
-166.664926,50,9.420128
-97.902104,50,9.48564
-142.102948,50,9.55127
-129.251072,50,9.617467
-117.875146,50,9.683213
-121.324509,50,9.749132
-89.694123,50,11.407845
-95.406894,50,11.474335
-122.630394,50,11.540352
-117.798373,50,11.605639
-96.508456,50,11.671955
-158.797355,50,11.73799
-131.160757,50,11.804057
-127.968847,50,11.869907
-108.724789,50,11.935626
-129.109965,50,11.992371
-111.562497,50,12.035941
-134.808722,50,12.086527
-123.48192,50,12.140796
-130.896018,50,12.197591
-101.018263,50,12.249119
-129.09469,50,12.304231
-111.173507,50,12.359612
-136.465266,50,12.42454
-120.682637,50,12.491712
-115.829003,50,12.558811
-102.471393,50,12.625467
-168.236108,50,12.692699
-125.100108,50,12.760017
-114.317044,50,12.826859
-149.558056,50,12.893794
-122.500757,50,12.96084
-118.560326,50,13.024895
-132.230511,50,13.07285
-105.947226,50,13.129279
-125.668168,50,13.18624
-114.479135,50,13.239165
-138.828851,50,13.295472
-113.635286,50,13.351737
-109.048813,50,13.39696
-107.971299,50,13.445419
-126.191745,50,13.499294
-108.958276,50,13.555778
-99.966967,50,13.609688
-113.33329,50,13.660752
-115.792455,50,13.717172
-139.648219,50,13.773682
-101.356053,50,15.346808
-117.450703,50,15.412726
-117.412987,50,15.478957
-103.313849,50,15.544833
-116.341674,50,15.611145
-122.206394,50,15.677372
-110.005752,50,15.743905
-141.976609,50,15.810724
-87.299787,50,15.87658
-120.565894,50,15.943029
-130.186079,50,16.009363
-112.930494,50,16.075463
-120.007457,50,16.142021
-105.604666,50,16.208424
-103.990058,50,16.266619
-104.399189,50,16.315366
-137.225645,50,16.372556
-137.380819,50,16.429668
-85.424505,50,16.486794
-98.241927,50,16.544724
-76.983468,50,16.600605
-130.197839,50,16.657559
-117.337641,50,16.714501
-101.576038,50,16.769944
-111.301443,50,16.825517
-109.80778,50,16.88063
-83.284021,50,16.932812
-110.878013,50,16.983487
-100.435121,50,17.027738
-115.381265,50,17.080395
-125.109034,50,17.136831
-121.850146,50,17.195282
-113.032156,50,17.259168
-116.867219,50,17.322728
-126.754548,50,17.386458
-104.783465,50,17.449977
-112.787818,50,17.513175
-126.415778,50,17.576443
-89.517751,50,17.63984
-107.689204,50,17.703231
-123.550967,50,17.766523
-114.279962,50,19.348216
-132.884912,50,19.402587
-119.517866,50,19.457154
-114.241702,50,19.502065
-139.327651,50,19.548327
-107.956815,50,19.602
-122.089133,50,19.648409
-98.52218,50,19.692319
-117.395233,50,19.735818
-99.250563,50,19.780349
-76.917028,50,19.837857
-119.021557,50,19.892067
-104.047889,50,19.943846
-87.535921,50,20.008234
-99.01305,50,20.075403
-101.942687,50,20.142312
-110.486897,50,20.20969
-105.852507,50,20.276165
-98.054526,50,20.343205
-91.448589,50,20.410613
-104.328684,50,20.476689
-103.759737,50,20.543604
-92.342832,50,20.610296
-90.55503,50,20.677556
-110.410827,50,20.74519
-131.177096,50,20.812585
-101.843228,50,20.879635
-110.070648,50,20.94692
-116.622295,50,21.01342
-122.667312,50,21.08017
-104.385289,50,21.147478
-114.83724,50,21.214026
-102.018752,50,21.281467
-106.890855,50,21.349009
-135.771002,50,21.415153
-98.078933,50,21.483018
-102.676306,50,21.549751
-95.864209,50,21.615788
-88.578355,50,21.683591
-117.729582,50,21.750487
-105.682357,50,21.817641
-103.531349,50,23.435872
-102.747951,50,23.488172
-84.217961,50,23.539398
-102.847752,50,23.59436
-118.474883,50,23.643933
-136.33763,50,23.702233
-93.96753,50,23.757866
-101.694456,50,23.814941
-130.821087,50,23.879871
-101.07384,50,23.947797
-107.102248,50,24.01426
-127.502671,50,24.082454
-105.110758,50,24.1484
-77.306406,50,24.216441
-121.217541,50,24.282394
-89.563222,50,24.350706
-89.204307,50,24.418927
-92.639904,50,24.48588
-93.731757,50,24.554248
-104.542219,50,24.622568
-94.822795,50,24.689083
-111.045597,50,24.756815
-84.610378,50,24.824916
-90.044669,50,24.891157
-166.670699,50,24.959512
-87.383005,50,25.025914
-107.743092,50,25.094209
-119.261241,50,25.162194
-93.197264,50,25.228864
-111.428446,50,25.293998
-129.728876,50,25.362091
-96.670001,50,25.430025
-89.031283,50,25.496334
-108.905745,50,25.564307
-109.536754,50,25.630814
-93.449529,50,25.695693
-99.513594,50,25.765011
-89.874558,50,25.829862
-92.617587,50,25.894636
-133.903431,50,25.962233
-87.147294,50,26.029272
-121.91826,50,27.64071
-97.757166,50,27.708013
-77.357614,50,27.775132
-104.103746,50,27.842042
-86.979969,50,27.909024
-94.940416,50,27.976901
-84.733197,50,28.044084
-87.250639,50,28.111289
-80.900149,50,28.178325
