# {"t_start": 1551815721.6684003, "env_id": "Reacher-v2"} 
r,l,t
-174.25057,50,0.084632
-114.701998,50,0.15882
-146.004193,50,0.235701
-101.032703,50,0.311068
-116.271445,50,0.379864
-130.423155,50,0.425055
-138.746073,50,0.497634
-166.283537,50,0.567023
-134.57602,50,0.642285
-158.659742,50,0.718475
-186.711821,50,0.794935
-143.399127,50,0.870667
-152.589123,50,0.947592
-147.937292,50,1.019101
-159.001579,50,1.090275
-158.674855,50,1.161655
-139.916605,50,1.232841
-130.163716,50,1.30382
-117.165797,50,1.374814
-138.896882,50,1.445956
-155.36509,50,1.509186
-209.29826,50,1.578421
-135.186553,50,1.655316
-148.347172,50,1.732481
-169.945032,50,1.809541
-166.700426,50,1.88637
-115.176318,50,1.963704
-114.717111,50,2.040931
-112.483472,50,2.117703
-110.475535,50,2.194579
-93.890128,50,2.271844
-143.608946,50,2.348913
-139.397241,50,2.425834
-127.996583,50,2.490155
-155.819751,50,2.538994
-138.419095,50,2.588722
-150.693752,50,2.635242
-180.206619,50,2.676777
-109.07298,50,2.716611
-126.746098,50,2.755032
-166.44411,50,4.189235
-127.96908,50,4.244848
-117.899497,50,4.303317
-114.663136,50,4.361886
-131.863627,50,4.41887
-121.747749,50,4.477281
-118.413133,50,4.532379
-125.224343,50,4.577318
-120.144351,50,4.624409
-138.243682,50,4.679101
-124.507456,50,4.732531
-125.775928,50,4.780584
-106.096735,50,4.835961
-135.991718,50,4.893371
-130.209776,50,4.947399
-109.547391,50,5.004386
-116.440067,50,5.059258
-142.043761,50,5.112565
-138.617726,50,5.165442
-98.724621,50,5.218232
-141.997614,50,5.272362
-161.827658,50,5.324348
-168.166668,50,5.376371
-106.963755,50,5.429296
-135.608177,50,5.486415
-136.857885,50,5.542228
-128.538186,50,5.59387
-133.321806,50,5.644069
-138.821223,50,5.68905
-123.02496,50,5.731951
-183.754282,50,5.775151
-147.457571,50,5.819543
-137.311291,50,5.873252
-131.175241,50,5.927872
-109.243369,50,5.982593
-131.966528,50,6.037366
-124.825126,50,6.092075
-114.869366,50,6.147007
-113.78959,50,6.201671
-144.901283,50,6.258453
-119.750794,50,6.315395
-118.928636,50,7.923006
-113.430756,50,7.979498
-160.059564,50,8.035362
-112.680732,50,8.090824
-161.805721,50,8.146009
-141.261143,50,8.206471
-135.870193,50,8.265498
-103.257716,50,8.324363
-110.962064,50,8.380347
-172.15229,50,8.438009
-124.295878,50,8.492005
-101.223049,50,8.544185
-148.232767,50,8.599693
-126.179304,50,8.653767
-140.812681,50,8.711545
-141.624761,50,8.767262
-85.311462,50,8.822209
-110.45336,50,8.876545
-134.750404,50,8.929576
-160.714523,50,8.987075
-109.124674,50,9.039105
-170.639458,50,9.095133
-110.263084,50,9.149498
-115.698974,50,9.206807
-121.75526,50,9.264078
-131.805465,50,9.317686
-130.633174,50,9.376056
-130.866136,50,9.432943
-108.097192,50,9.48918
-126.908035,50,9.544361
-103.290696,50,9.593279
-98.9993,50,9.642908
-115.845697,50,9.697329
-127.955921,50,9.746626
-94.261684,50,9.7966
-83.767657,50,9.851398
-134.033217,50,9.905844
-153.207479,50,9.960422
-98.064739,50,10.016346
-128.989001,50,10.065723
-110.46741,50,10.113341
-102.938331,50,11.539265
-132.835706,50,11.606721
-111.936653,50,11.672844
-76.125014,50,11.739114
-85.97904,50,11.805339
-84.900548,50,11.871324
-115.795884,50,11.937819
-122.26347,50,12.003905
-92.209663,50,12.071659
-136.947056,50,12.138242
-99.772004,50,12.204741
-113.355005,50,12.271136
-125.490664,50,12.337754
-153.957523,50,12.404164
-127.390538,50,12.470992
-80.650712,50,12.53706
-105.416405,50,12.603359
-101.724003,50,12.670064
-108.577071,50,12.729088
-95.756942,50,12.783471
-91.644054,50,12.839545
-108.396326,50,12.895778
-137.887546,50,12.952778
-106.0576,50,13.00895
-107.027676,50,13.064907
-126.023642,50,13.120521
-170.029179,50,13.174007
-85.804233,50,13.224562
-100.613548,50,13.275747
-106.738374,50,13.331238
-103.321288,50,13.38501
-96.173896,50,13.438327
-157.069439,50,13.497032
-120.213381,50,13.551756
-123.234019,50,13.604498
-102.738532,50,13.659989
-98.566151,50,13.71446
-104.560652,50,13.773057
-152.1654,50,13.829957
-95.829915,50,13.88643
-102.083839,50,13.944638
-144.168406,50,15.506155
-108.026829,50,15.571537
-108.503659,50,15.639045
-87.305369,50,15.702929
-91.944213,50,15.766728
-102.47749,50,15.833342
-100.790335,50,15.900371
-110.078908,50,15.964963
-101.252419,50,16.030365
-98.453779,50,16.099643
-105.016992,50,16.161888
-108.283612,50,16.2183
-105.338515,50,16.272799
-101.555422,50,16.326557
-87.178009,50,16.38225
-119.977388,50,16.440798
-88.534498,50,16.49893
-118.053706,50,16.547943
-95.946565,50,16.596983
-78.29114,50,16.645366
-112.258676,50,16.698964
-101.645725,50,16.752451
-113.193339,50,16.805525
-92.807956,50,16.862764
-81.466414,50,16.913334
-130.979295,50,16.97033
-95.348127,50,17.023508
-113.245331,50,17.073901
-71.943393,50,17.128784
-122.810785,50,17.185669
-117.433926,50,17.239964
-81.405298,50,17.296001
-95.890419,50,17.352456
-125.400897,50,17.404843
-96.422617,50,17.461544
-89.034802,50,17.513237
-83.221309,50,17.573383
-141.90535,50,17.631865
-74.188699,50,17.686398
-93.82739,50,17.747221
-83.84684,50,17.815257
-97.166784,50,19.406691
-91.715831,50,19.461027
-112.85047,50,19.517814
-90.565048,50,19.569168
-125.586004,50,19.620456
-73.841636,50,19.672301
-103.070472,50,19.71584
-93.205819,50,19.764058
-98.163623,50,19.820106
-96.05521,50,19.869904
-114.775336,50,19.9254
-78.547578,50,19.98032
-90.012089,50,20.035572
-76.957489,50,20.091662
-134.682961,50,20.147992
-115.815676,50,20.204518
-96.941308,50,20.260589
-107.775836,50,20.31658
-82.74625,50,20.372938
-113.015444,50,20.428365
-98.772667,50,20.484351
-77.149308,50,20.540096
-95.02318,50,20.595918
-94.363121,50,20.65144
-87.876701,50,20.707908
-99.156358,50,20.760461
-84.406476,50,20.810746
-111.011937,50,20.854507
-125.281153,50,20.900918
-78.858052,50,20.956982
-102.530045,50,21.012674
-74.275902,50,21.068624
-105.664702,50,21.124408
-82.526102,50,21.180196
-89.541784,50,21.244731
-97.781968,50,21.309845
-100.969371,50,21.375523
-99.298204,50,21.440731
-70.777057,50,21.506603
-95.087341,50,21.572093
-102.840722,50,21.637585
-108.959211,50,23.164672
-61.780448,50,23.217224
-83.000991,50,23.272956
-64.041351,50,23.327201
-84.268824,50,23.378691
-98.45198,50,23.436107
-68.484783,50,23.485376
-83.013854,50,23.537936
-107.725426,50,23.594462
-81.073533,50,23.66038
