# {"t_start": 1551811846.2635067, "env_id": "HalfCheetah-v2"} 
r,l,t
-835.465802,1000,1.082711
-981.449341,1000,1.860266
-858.766513,1000,4.571439
-823.019426,1000,5.732241
-766.40666,1000,8.625531
-862.452275,1000,9.973548
-829.602476,1000,12.793393
-790.598251,1000,13.834214
-790.856945,1000,16.525892
-695.870221,1000,17.774396
-784.356691,1000,20.66832
-845.927632,1000,22.007857
-705.795762,1000,24.81766
-695.519948,1000,26.021522
-652.155944,1000,28.65129
-742.265074,1000,29.862364
-819.914552,1000,32.653988
-716.053657,1000,33.850902
-651.159976,1000,36.736342
-664.206159,1000,38.067283
-715.218507,1000,40.83595
-618.651125,1000,42.146713
-691.090864,1000,44.947507
-680.676043,1000,46.248716
-691.781205,1000,48.901353
-639.966535,1000,50.208489
-698.490912,1000,53.01391
-602.422367,1000,54.129177
-658.905527,1000,56.92449
-564.759256,1000,58.068129
-594.183328,1000,60.92808
-618.20009,1000,62.21715
-577.436688,1000,65.153776
-554.597816,1000,66.250933
-483.176619,1000,68.897016
-455.078119,1000,70.209059
-562.444041,1000,73.183575
-512.01195,1000,74.356299
-510.801489,1000,77.305031
-531.161654,1000,78.389848
-545.538399,1000,81.207728
-449.012599,1000,82.332607
-536.320167,1000,83.605588
-490.230516,1000,86.563066
-438.008178,1000,87.738474
-417.575582,1000,90.160541
-514.087186,1000,91.497261
-398.398686,1000,94.485608
-466.298699,1000,95.750226
-387.698539,1000,98.379385
-341.202058,1000,99.708881
-353.51593,1000,102.55704
-376.910517,1000,103.803559
-315.675747,1000,106.570013
-385.882712,1000,107.913191
-375.604137,1000,110.686487
-262.456867,1000,111.797477
-239.907256,1000,114.476498
-324.095294,1000,115.671692
-278.595423,1000,118.504933
-260.801734,1000,119.596342
-319.381289,1000,122.319252
-217.515045,1000,123.595317
-277.217149,1000,126.161276
-208.999995,1000,127.27559
-220.857201,1000,130.046134
-192.895096,1000,131.337718
-188.693245,1000,134.315528
-179.140563,1000,135.458296
-179.816459,1000,138.180092
-100.632839,1000,139.278581
-124.929123,1000,141.902272
-164.439965,1000,143.021778
-109.935473,1000,145.94676
-130.565801,1000,147.103936
-127.020136,1000,149.960057
-112.131659,1000,151.241774
-105.479106,1000,154.108184
-98.152006,1000,155.282833
-111.650812,1000,158.101182
-11.533159,1000,159.224358
-42.440491,1000,161.687396
-77.595804,1000,162.96095
-33.146019,1000,165.857384
15.598671,1000,167.20121
-68.243937,1000,168.529554
12.527139,1000,171.44024
-1.211698,1000,172.654653
49.936767,1000,175.459004
7.214025,1000,176.729001
65.110109,1000,179.147439
53.695294,1000,180.234713
124.748006,1000,182.927902
102.83002,1000,183.88349
94.597027,1000,186.423229
133.496888,1000,187.460312
123.52142,1000,190.232492
109.195114,1000,191.454096
122.577255,1000,194.287949
115.814135,1000,195.644957
220.10305,1000,198.449522
280.681943,1000,199.788823
218.559605,1000,202.738307
252.766415,1000,204.101503
248.304819,1000,206.955944
286.250073,1000,208.066765
236.946623,1000,210.733025
280.180576,1000,211.830832
267.261382,1000,214.627019
323.899829,1000,215.96271
262.981408,1000,218.920584
359.892118,1000,220.255851
374.447084,1000,222.799485
407.024895,1000,223.921035
399.657924,1000,226.733824
437.901192,1000,227.842462
438.442208,1000,230.306664
448.048554,1000,231.395259
388.044274,1000,233.744328
401.666385,1000,234.821797
438.39012,1000,237.199845
441.072526,1000,238.248933
336.484284,1000,241.014732
482.603753,1000,242.163952
471.3242,1000,245.081587
518.623974,1000,246.276325
501.212912,1000,249.201936
518.401907,1000,250.45882
