# {"t_start": 1551815721.8066692, "env_id": "Reacher-v2"} 
r,l,t
-118.457125,50,0.07604
-105.673568,50,0.142735
-125.526627,50,0.208787
-133.243018,50,0.275595
-140.739279,50,0.334397
-133.33879,50,0.390394
-157.15093,50,0.446877
-90.032299,50,0.502512
-181.674988,50,0.557829
-104.434347,50,0.613873
-171.75717,50,0.670795
-152.02608,50,0.728218
-162.457157,50,0.784734
-122.912514,50,0.841125
-269.135127,50,0.898532
-124.442355,50,0.955546
-160.882859,50,1.010791
-151.249576,50,1.067607
-150.467824,50,1.124717
-128.579781,50,1.181261
-126.819194,50,1.237956
-103.446671,50,1.294321
-131.927118,50,1.350711
-145.812673,50,1.396459
-189.631271,50,1.442494
-129.407965,50,1.494967
-137.080287,50,1.541339
-156.532402,50,1.587584
-148.7515,50,1.633562
-188.482607,50,1.678823
-128.912674,50,1.724014
-127.294463,50,1.768341
-106.434182,50,1.811688
-131.08971,50,1.85603
-101.81205,50,1.908607
-132.206709,50,1.965016
-92.787941,50,2.021454
-163.083437,50,2.078292
-95.288269,50,2.134582
-176.564929,50,2.189322
-108.61466,50,3.757828
-122.657675,50,3.824074
-98.797446,50,3.890111
-107.376911,50,3.956322
-171.70211,50,4.022783
-170.594628,50,4.089115
-122.545212,50,4.155446
-134.807641,50,4.221447
-132.984732,50,4.287723
-121.947541,50,4.353772
-96.902723,50,4.419584
-108.800036,50,4.486028
-92.402468,50,4.551895
-139.490171,50,4.618493
-120.877725,50,4.68482
-169.9092,50,4.75107
-115.475471,50,4.816814
-139.52843,50,4.882878
-126.297893,50,4.948613
-123.850758,50,5.014599
-143.692739,50,5.080471
-135.638203,50,5.146471
-127.321135,50,5.212583
-89.702178,50,5.278056
-111.811107,50,5.3436
-125.431824,50,5.410258
-99.876124,50,5.475948
-119.352565,50,5.542583
-114.594521,50,5.608525
-136.668677,50,5.674246
-131.525584,50,5.740173
-147.649152,50,5.806417
-102.360436,50,5.872412
-171.392294,50,5.938497
-118.562794,50,6.00413
-107.862709,50,6.070261
-108.334124,50,6.135599
-115.31281,50,6.200957
-95.926845,50,6.259808
-189.251678,50,6.31514
-123.525816,50,6.369732
-92.756636,50,7.891678
-92.342531,50,7.944394
-84.837696,50,8.000385
-106.80774,50,8.054104
-120.762986,50,8.110239
-109.196869,50,8.16399
