# {"t_start": 1551811847.9550524, "env_id": "Hopper-v2"} 
r,l,t
4.137514,8,0.024202
10.16719,14,0.049361
19.307886,35,0.111542
21.349868,31,0.16599
12.536913,27,0.213706
9.170116,21,0.250856
16.041272,23,0.292054
13.035521,21,0.329304
7.606135,10,0.346916
5.597504,8,0.361749
13.790164,28,0.411517
7.139693,11,0.431396
28.258084,37,0.495897
6.090967,26,0.54206
11.667316,34,0.601998
6.379214,9,0.618391
11.663124,18,0.650633
11.137844,19,0.684551
5.702049,16,0.71313
5.805983,8,0.727719
7.011531,11,0.747082
6.23146,17,0.777049
11.277485,13,0.800151
6.462494,8,0.814624
7.304794,24,0.857421
4.976534,28,0.906871
4.459351,7,0.919344
10.686291,20,0.954781
8.510555,15,0.981686
10.277611,18,1.014487
10.515611,15,1.043049
19.525971,24,1.085486
5.223595,11,1.105065
9.061209,15,1.131805
7.877982,10,1.149626
1.294389,21,1.186842
2.603708,9,1.203067
5.920252,8,1.217506
13.608458,19,1.251292
5.552025,9,1.267831
8.486422,12,1.289209
9.325246,12,1.310565
9.709987,17,1.340954
9.742457,15,1.367798
8.549416,13,1.390924
13.945172,23,1.431631
5.94097,13,1.455002
7.365128,17,1.485221
12.526657,23,1.526464
3.919833,7,1.539184
11.876197,19,1.572732
15.621294,16,1.601059
4.525064,24,1.643916
7.078315,11,1.663965
6.382886,8,1.678393
8.693531,12,1.699863
9.961195,30,1.752333
8.210902,12,1.773707
7.136573,10,1.79161
9.94375,13,1.814801
9.700292,11,1.833998
16.527789,16,1.862622
9.216165,20,1.898469
8.193713,13,1.921635
6.795488,12,1.942421
7.144982,11,1.960996
7.380702,9,1.976429
7.109101,16,2.003948
10.06429,18,2.035067
14.548765,29,2.084251
4.10102,7,2.096338
7.158199,11,2.115175
9.024177,29,2.165464
5.670584,11,2.184738
9.516797,11,2.20384
7.822866,10,2.221151
10.465109,16,2.24732
9.954595,14,2.270721
9.087344,14,2.291396
10.345025,15,2.309661
6.820399,10,2.323563
8.441692,16,2.348865
14.741745,26,2.388752
6.425983,10,2.403136
6.771756,10,2.418379
5.79774,9,2.432334
12.316107,30,2.478401
8.015243,10,2.494051
5.055395,12,2.512645
8.389089,11,2.529367
7.459608,11,2.546101
11.965783,18,2.574552
8.476734,17,2.598915
6.179443,13,2.616881
7.491218,11,2.634344
12.267055,20,2.665728
6.041416,11,2.681696
6.28409,12,2.699116
7.46277,24,2.73533
6.716554,11,2.753182
7.809673,12,2.769712
8.235168,14,2.788078
9.468826,27,2.829726
7.74725,11,2.846781
9.813511,11,2.864037
8.660403,10,2.880223
7.357384,10,2.896776
6.042309,9,2.909409
8.060432,16,2.934527
9.722235,12,2.954268
3.343812,9,2.969332
5.587148,9,2.984833
7.636936,11,3.002483
9.763473,12,3.021176
10.681968,17,3.047757
9.111718,22,3.082826
11.880107,14,3.105262
5.751365,28,3.149035
21.43777,27,3.191997
9.965133,14,3.212657
9.649386,20,3.242118
11.081513,16,3.265476
9.043193,16,3.28939
4.804956,9,3.303655
6.524758,8,3.316728
11.327871,13,3.337072
4.954878,8,3.349513
8.843518,25,3.390995
12.287426,27,3.431596
9.140399,22,5.18432
6.543927,10,5.20009
7.976203,11,5.217242
10.290055,23,5.253165
7.110295,11,5.270408
17.853033,28,5.31435
26.670283,41,5.379215
13.42279,21,5.412248
9.525463,19,5.442218
13.083581,24,5.479733
7.473471,9,5.494298
9.930924,17,5.521066
9.530176,31,5.568682
11.097758,17,5.595921
14.352587,21,5.628887
8.42803,15,5.652544
13.228591,17,5.6794
12.154109,28,5.722881
9.057237,30,5.769856
14.535153,23,5.805825
28.256784,41,5.86934
9.712783,21,5.90235
8.816194,11,5.919604
13.230699,24,5.957289
14.713532,25,5.996339
11.31761,23,6.031772
8.14701,14,6.053919
23.849388,29,6.099505
6.08831,27,6.141665
4.673198,8,6.154303
11.425495,38,6.21434
34.59457,32,6.264186
9.854024,16,6.289422
6.745718,10,6.305318
13.032901,21,6.337953
9.749678,12,6.356596
